분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,,,"(이중D19x1.0T,@80, 2.7x1.8(WH))","WD612-스텐PIPE셔터 (이중D19x1.0T,@80, 2.7x1.8(WH))",ALE321111500,,E335,
,,,,,,,,,,"(이중D19x1.0T,@80, 2.7x1.8(WH))","WD612-스텐PIPE셔터 (이중D19x1.0T,@80, 2.7x1.8(WH))",ALE321111600,,E335,
,,,,,,,,,,"(이중D19x1.0T,@80, 2.7x1.8(WH))","WD612-스텐PIPE셔터 (이중D19x1.0T,@80, 2.7x1.8(WH))",ALE321111700,,E335,
,,,,,,WD612,WD612-스텐방범셔터,,,"(수동, 현장제작치수)","WD612-스텐방범셔터 (수동, 현장제작치수)",ALE321900000,,E335,
,,,,,,,,,,"(자동, 현장제작치수)","WD612-스텐방범셔터 (자동, 현장제작치수)",ALE322900000,,E335,
,,,,,,WD612,WD612-스테판셔터,,,1.2T,WD612-스테판셔터 1.2T,ALE322100000,,E335,
,,,,,,,,,,1.5T,WD612-스테판셔터 1.5T,ALE322110000,,E335,
,,,,613.0,알루미늄,WD613,WD613-셔터창(알루미늄),,,"(단겹1.0t, 백색)","WD613-셔터창(알루미늄) (단겹1.0t, 백색)",ALE222100000,,E335,
,,,,,,,,,,"(단겹1.0t, 칼라)","WD613-셔터창(알루미늄) (단겹1.0t, 칼라)",ALE222100100,,E335,
,,,,,,,,,,"(단겹1.2t, 백색)","WD613-셔터창(알루미늄) (단겹1.2t, 백색)",ALE222100200,,E335,
,,,,,,,,,,"(단겹1.2t, 칼라)","WD613-셔터창(알루미늄) (단겹1.2t, 칼라)",ALE222100300,,E335,
,,,,,,,,,,"(단겹1.5t, 백색)","WD613-셔터창(알루미늄) (단겹1.5t, 백색)",ALE222100400,,E335,
,,,,,,,,,,"(단겹1.5t, 칼라)","WD613-셔터창(알루미늄) (단겹1.5t, 칼라)",ALE222100500,,E335,
,,,,,,,,,,"(이중1.2t, 백색)","WD613-셔터창(알루미늄) (이중1.2t, 백색)",ALE222100600,,E335,
,,,,,,,,,,"(이중1.2t, 칼라)","WD613-셔터창(알루미늄) (이중1.2t, 칼라)",ALE222100700,,E335,
,,,,,,,,,,"(이중단열1.2t, 백색)","WD613-셔터창(알루미늄) (이중단열1.2t, 백색)",ALE222100800,,E335,
,,,,,,,,,,"(이중단열1.2t, 칼라)","WD613-셔터창(알루미늄) (이중단열1.2t, 칼라)",ALE222100900,,E335,
,,,,614.0,목재,,,,,,,,,E335,
,,,,615.0,플라스틱,,,,,,,,,E335,
WD700,오르내리창,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,710.0,오르내리창,,,WD710,WD710-오르내리창,○,,,WD710-오르내리창 ,ALD137900000,,E334,
,,,,711.0,"강재(철재,스틸)",WD711,WD711-오르내리창(철재),○,,,WD711-오르내리창(철재) ,ALD137900000,,E334,
,,,,,,,,○,,450x900mm,WD711-오르내리창(철재) 450x900mm,ALD137900000,,E334,
,,,,,,,,○,,450x1200mm,WD711-오르내리창(철재) 450x1200mm,ALD137900000,,E334,
,,,,,,,,○,,600x900mm,WD711-오르내리창(철재) 600x900mm,ALD137900000,,E334,
,,,,,,,,○,,600x1200mm,WD711-오르내리창(철재) 600x1200mm,ALD137900000,,E334,
,,,,,,,,○,,600x1500mm,WD711-오르내리창(철재) 600x1500mm,ALD137900000,,E334,
,,,,,,,,○,,900x900mm,WD711-오르내리창(철재) 900x900mm,ALD137900000,,E334,
,,,,,,,,○,,900x1200mm,WD711-오르내리창(철재) 900x1200mm,ALD137900000,,E334,
,,,,,,,,○,,900x1500mm,WD711-오르내리창(철재) 900x1500mm,ALD137900000,,E334,
,,,,,,,,○,,1200x1200mm,WD711-오르내리창(철재) 1200x1200mm,ALD137900000,,E334,
,,,,,,,,○,,1200x1500mm,WD711-오르내리창(철재) 1200x1500mm,ALD137900000,,E334,
,,,,,,,,○,,1500x1500mm,WD711-오르내리창(철재) 1500x1500mm,ALD137900000,,E334,
,,,,712.0,스테인리스 스틸,WD712,WD712-오르내리창(스테인리스 스틸),○,,,WD712-오르내리창(스테인리스 스틸) ,ALD337900000,,E334,
,,,,,,,,○,,450x900mm,WD712-오르내리창(스테인리스 스틸) 450x900mm,ALD337900000,,E334,
,,,,,,,,○,,450x1200mm,WD712-오르내리창(스테인리스 스틸) 450x1200mm,ALD337900000,,E334,
,,,,,,,,○,,600x900mm,WD712-오르내리창(스테인리스 스틸) 600x900mm,ALD337900000,,E334,
,,,,,,,,○,,600x1200mm,WD712-오르내리창(스테인리스 스틸) 600x1200mm,ALD337900000,,E334,
,,,,,,,,○,,600x1500mm,WD712-오르내리창(스테인리스 스틸) 600x1500mm,ALD337900000,,E334,
,,,,,,,,○,,900x900mm,WD712-오르내리창(스테인리스 스틸) 900x900mm,ALD337900000,,E334,
,,,,,,,,○,,900x1200mm,WD712-오르내리창(스테인리스 스틸) 900x1200mm,ALD337900000,,E334,
,,,,,,,,○,,900x1500mm,WD712-오르내리창(스테인리스 스틸) 900x1500mm,ALD337900000,,E334,
,,,,,,,,○,,1200x1200mm,WD712-오르내리창(스테인리스 스틸) 1200x1200mm,ALD337900000,,E334,
,,,,,,,,○,,1200x1500mm,WD712-오르내리창(스테인리스 스틸) 1200x1500mm,ALD337900000,,E334,
,,,,,,,,○,,1500x1500mm,WD712-오르내리창(스테인리스 스틸) 1500x1500mm,ALD337900000,,E334,
,,,,713.0,알루미늄,WD713,WD713-오르내리창(알루미늄),○,,,WD713-오르내리창(알루미늄) ,ALD237900000,,E334,
,,,,,,,,○,,450x900mm,WD713-오르내리창(알루미늄) 450x900mm,ALD237900000,,E334,
,,,,,,,,○,,450x1200mm,WD713-오르내리창(알루미늄) 450x1200mm,ALD237900000,,E334,
,,,,,,,,○,,600x900mm,WD713-오르내리창(알루미늄) 600x900mm,ALD237900000,,E334,
,,,,,,,,○,,600x1200mm,WD713-오르내리창(알루미늄) 600x1200mm,ALD237900000,,E334,
,,,,,,,,○,,600x1500mm,WD713-오르내리창(알루미늄) 600x1500mm,ALD237900000,,E334,
,,,,,,,,○,,900x900mm,WD713-오르내리창(알루미늄) 900x900mm,ALD237900000,,E334,
,,,,,,,,○,,900x1200mm,WD713-오르내리창(알루미늄) 900x1200mm,ALD237900000,,E334,
,,,,,,,,○,,900x1500mm,WD713-오르내리창(알루미늄) 900x1500mm,ALD237900000,,E334,
,,,,,,,,○,,1200x1200mm,WD713-오르내리창(알루미늄) 1200x1200mm,ALD237900000,,E334,
,,,,,,,,○,,1200x1500mm,WD713-오르내리창(알루미늄) 1200x1500mm,ALD237900000,,E334,
,,,,,,,,○,,1500x1500mm,WD713-오르내리창(알루미늄) 1500x1500mm,ALD237900000,,E334,
,,,,714.0,목재,WD714,WD714-오르내리창(목재),○,,,WD714-오르내리창(목재) ,ALD437900000,,E334,
,,,,,,,,○,,450x900mm,WD714-오르내리창(목재) 450x900mm,ALD437900000,,E334,
,,,,,,,,○,,450x1200mm,WD714-오르내리창(목재) 450x1200mm,ALD437900000,,E334,
,,,,,,,,○,,600x900mm,WD714-오르내리창(목재) 600x900mm,ALD437900000,,E334,
,,,,,,,,○,,600x1200mm,WD714-오르내리창(목재) 600x1200mm,ALD437900000,,E334,
,,,,,,,,○,,600x1500mm,WD714-오르내리창(목재) 600x1500mm,ALD437900000,,E334,
,,,,,,,,○,,900x900mm,WD714-오르내리창(목재) 900x900mm,ALD437900000,,E334,
,,,,,,,,○,,900x1200mm,WD714-오르내리창(목재) 900x1200mm,ALD437900000,,E334,
,,,,,,,,○,,900x1500mm,WD714-오르내리창(목재) 900x1500mm,ALD437900000,,E334,
,,,,,,,,○,,1200x1200mm,WD714-오르내리창(목재) 1200x1200mm,ALD437900000,,E334,
,,,,,,,,○,,1200x1500mm,WD714-오르내리창(목재) 1200x1500mm,ALD437900000,,E334,
,,,,,,,,○,,1500x1500mm,WD714-오르내리창(목재) 1500x1500mm,ALD437900000,,E334,
,,,,715.0,플라스틱,WD715,WD715-오르내리창(플라스틱),○,,,WD715-오르내리창(플라스틱) ,ALD537900000,,E334,
,,,,,,,,○,,450x900mm,WD715-오르내리창(플라스틱) 450x900mm,ALD537900000,,E334,
,,,,,,,,○,,450x1200mm,WD715-오르내리창(플라스틱) 450x1200mm,ALD537900000,,E334,
,,,,,,,,○,,600x900mm,WD715-오르내리창(플라스틱) 600x900mm,ALD537900000,,E334,
,,,,,,,,○,,600x1200mm,WD715-오르내리창(플라스틱) 600x1200mm,ALD537900000,,E334,
,,,,,,,,○,,600x1500mm,WD715-오르내리창(플라스틱) 600x1500mm,ALD537900000,,E334,
,,,,,,,,○,,900x900mm,WD715-오르내리창(플라스틱) 900x900mm,ALD537900000,,E334,
,,,,,,,,○,,900x1200mm,WD715-오르내리창(플라스틱) 900x1200mm,ALD537900000,,E334,
,,,,,,,,○,,900x1500mm,WD715-오르내리창(플라스틱) 900x1500mm,ALD537900000,,E334,
,,,,,,,,○,,1200x1200mm,WD715-오르내리창(플라스틱) 1200x1200mm,ALD537900000,,E334,
,,,,,,,,○,,1200x1500mm,WD715-오르내리창(플라스틱) 1200x1500mm,ALD537900000,,E334,
,,,,,,,,○,,1500x1500mm,WD715-오르내리창(플라스틱) 1500x1500mm,ALD537900000,,E334,
,,720.0,망사창,,,,,,,, ,,,E334,
,,,,721.0,"강재 (철재, 스틸)",,,,,,,,,E334,
,,,,722.0,스테인리스 스틸,,,,,,,,,E334,
,,,,723.0,알루미늄,,,,,,,,,E334,
,,730.0,그릴창,,,WD730,WD730-그릴창,○,,,WD730-그릴창 ,ALB167900000,,E334,
,,,,731.0,"강재 (철재, 스틸)",,,,,,,,,E334,
,,,,732.0,스테인리스 스틸,,,,,,,,,E334,
,,,,733.0,알루미늄,,,,,,,,,E334,
,,,,734.0,목재,,,,,,,,,E334,
,,,,735.0,플라스틱,,,,,,,,,E334,
,,740.0,방범창,,,,,,,,,,,E334,
,,,,742.0,"강재 (철재, 스틸)",,,,,,,,,E334,
,,,,743.0,스테인리스 스틸,WD743,WD743-방범창(스테인리스 스틸),,,"1800x1800,20x20x1.5t","WD743-방범창(스테인리스 스틸) 1800x1800,20x20x1.5t",ALB380100000,,E334,
,,,,,,,,,,"1500x1500,20x20x1.5t","WD743-방범창(스테인리스 스틸) 1500x1500,20x20x1.5t",ALB380200000,,E334,
,,,,,,,,,,D13-1.0t＠70,WD743-방범창(스테인리스 스틸) D13-1.0t＠70,ALB380300000,,E334,
,,,,,,,,,,D13-1.2t＠70,WD743-방범창(스테인리스 스틸) D13-1.2t＠70,ALB380300100,,E334,
,,,,,,,,,,D13환봉＠70,WD743-방범창(스테인리스 스틸) D13환봉＠70,ALB380300200,,E334,
,,,,,,,,,,D16-1.0t＠70,WD743-방범창(스테인리스 스틸) D16-1.0t＠70,ALB380300300,,E334,
,,,,,,,,,,D16-1.2t＠70,WD743-방범창(스테인리스 스틸) D16-1.2t＠70,ALB380300400,,E334,
,,,,,,,,,,D16환봉＠70,WD743-방범창(스테인리스 스틸) D16환봉＠70,ALB380300500,,E334,
,,,,,,,,,,D19-1.0t＠70,WD743-방범창(스테인리스 스틸) D19-1.0t＠70,ALB380300600,,E334,
,,,,,,,,,,D19-1.2t＠70,WD743-방범창(스테인리스 스틸) D19-1.2t＠70,ALB380300700,,E334,
,,,,,,,,,,D19환봉＠70,WD743-방범창(스테인리스 스틸) D19환봉＠70,ALB380300800,,E334,
,,,,,,,,,,D25-1.0t＠70,WD743-방범창(스테인리스 스틸) D25-1.0t＠70,ALB380300900,,E334,
,,,,,,,,,,D25-1.2t＠70,WD743-방범창(스테인리스 스틸) D25-1.2t＠70,ALB380301000,,E334,
,,,,,,,,,,D13-1.0t＠100,WD743-방범창(스테인리스 스틸) D13-1.0t＠100,ALB380301100,,E334,
,,,,,,,,,,D13-1.2t＠100,WD743-방범창(스테인리스 스틸) D13-1.2t＠100,ALB380301200,,E334,
,,,,,,,,,,D13환봉＠100,WD743-방범창(스테인리스 스틸) D13환봉＠100,ALB380301300,,E334,
,,,,,,,,,,D16-1.0t＠100,WD743-방범창(스테인리스 스틸) D16-1.0t＠100,ALB380301400,,E334,
,,,,,,,,,,D16-1.2t＠100,WD743-방범창(스테인리스 스틸) D16-1.2t＠100,ALB380301500,,E334,
,,,,,,,,,,D16환봉＠100,WD743-방범창(스테인리스 스틸) D16환봉＠100,ALB380301600,,E334,
,,,,,,,,,,D19-1.0t＠100,WD743-방범창(스테인리스 스틸) D19-1.0t＠100,ALB380301700,,E334,
,,,,,,,,,,D19-1.2t＠100,WD743-방범창(스테인리스 스틸) D19-1.2t＠100,ALB380301800,,E334,
,,,,,,,,,,D19환봉＠100,WD743-방범창(스테인리스 스틸) D19환봉＠100,ALB380301900,,E334,
,,,,,,,,,,D25-1.0t＠100,WD743-방범창(스테인리스 스틸) D25-1.0t＠100,ALB380302000,,E334,
,,,,,,,,,,D25-1.2t＠100,WD743-방범창(스테인리스 스틸) D25-1.2t＠100,ALB380302100,,E334,
,,,,,,,,,,D13-1.0t＠120,WD743-방범창(스테인리스 스틸) D13-1.0t＠120,ALB380302200,,E334,
,,,,,,,,,,D13-1.2t＠120,WD743-방범창(스테인리스 스틸) D13-1.2t＠120,ALB380302300,,E334,
,,,,,,,,,,D13환봉＠120,WD743-방범창(스테인리스 스틸) D13환봉＠120,ALB380302400,,E334,
,,,,,,,,,,D16-1.0t＠120,WD743-방범창(스테인리스 스틸) D16-1.0t＠120,ALB380302500,,E334,
,,,,,,,,,,D16-1.2t＠120,WD743-방범창(스테인리스 스틸) D16-1.2t＠120,ALB380302600,,E334,
,,,,,,,,,,D16환봉＠120,WD743-방범창(스테인리스 스틸) D16환봉＠120,ALB380302700,,E334,
,,,,,,,,,,D19-1.0t＠120,WD743-방범창(스테인리스 스틸) D19-1.0t＠120,ALB380302800,,E334,
,,,,,,,,,,D19-1.2t＠120,WD743-방범창(스테인리스 스틸) D19-1.2t＠120,ALB380302900,,E334,
,,,,,,,,,,D19환봉＠120,WD743-방범창(스테인리스 스틸) D19환봉＠120,ALB380303000,,E334,
,,,,,,,,,,D25-1.0t＠120,WD743-방범창(스테인리스 스틸) D25-1.0t＠120,ALB380303100,,E334,
,,,,,,,,,,D25-1.2t＠120,WD743-방범창(스테인리스 스틸) D25-1.2t＠120,ALB380303200,,E334,
,,,,,,,,,,(현장제작치수),WD743-방범창(스테인리스 스틸) (현장제작치수),ALB387900000,,E334,
,,,,733.0,알루미늄,,,,,,,,,E334,
,,,,734.0,목재,,,,,,,,,E334,
,,,,735.0,플라스틱,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
WD800,프로젝트창,,,,,,,,,,,,,E334,
,,810.0,미들창,,,WD810,WD810-미들창,○,,,WD810-미들창 ,ALB230,,E334,
,,,,811.0,"강재 (철재, 스틸)",WD811,WD811-미들창(철재),○,,,WD811-미들창(철재) ,ALB230,,E334,
,,,,,,,,○,,상부개폐 450x900mm,WD811-미들창(철재) 상부개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 900x900mm,WD811-미들창(철재) 상부개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 600x1200mm,WD811-미들창(철재) 상부개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 900x1200mm,WD811-미들창(철재) 상부개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 1200x1200mm,WD811-미들창(철재) 상부개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 450x900mm,WD811-미들창(철재) 우측개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 900x900mm,WD811-미들창(철재) 우측개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 600x1200mm,WD811-미들창(철재) 우측개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 900x1200mm,WD811-미들창(철재) 우측개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 1200x1200mm,WD811-미들창(철재) 우측개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 450x900mm,WD811-미들창(철재) 좌측개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 900x900mm,WD811-미들창(철재) 좌측개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 600x1200mm,WD811-미들창(철재) 좌측개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 900x1200mm,WD811-미들창(철재) 좌측개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 1200x1200mm,WD811-미들창(철재) 좌측개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 450x900mm,WD811-미들창(철재) 하부개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 900x900mm,WD811-미들창(철재) 하부개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 600x1200mm,WD811-미들창(철재) 하부개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 900x1200mm,WD811-미들창(철재) 하부개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 1200x1200mm,WD811-미들창(철재) 하부개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 450x900mm,WD811-미들창(철재) 회전형-상하/좌우 450x900mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 900x900mm,WD811-미들창(철재) 회전형-상하/좌우 900x900mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 600x1200mm,WD811-미들창(철재) 회전형-상하/좌우 600x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 900x1200mm,WD811-미들창(철재) 회전형-상하/좌우 900x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 1200x1200mm,WD811-미들창(철재) 회전형-상하/좌우 1200x1200mm,ALB230,,E334,
,,,,812.0,스테인레스 스틸,WD812,WD812-미들창(스테인리스 스틸),○,,,WD812-미들창(스테인리스 스틸) ,ALB230,,E334,
,,,,,,,,○,,상부개폐 450x900mm,WD812-미들창(스테인리스 스틸) 상부개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 900x900mm,WD812-미들창(스테인리스 스틸) 상부개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 600x1200mm,WD812-미들창(스테인리스 스틸) 상부개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 900x1200mm,WD812-미들창(스테인리스 스틸) 상부개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 1200x1200mm,WD812-미들창(스테인리스 스틸) 상부개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 450x900mm,WD812-미들창(스테인리스 스틸) 우측개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 900x900mm,WD812-미들창(스테인리스 스틸) 우측개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 600x1200mm,WD812-미들창(스테인리스 스틸) 우측개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 900x1200mm,WD812-미들창(스테인리스 스틸) 우측개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 1200x1200mm,WD812-미들창(스테인리스 스틸) 우측개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 450x900mm,WD812-미들창(스테인리스 스틸) 좌측개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 900x900mm,WD812-미들창(스테인리스 스틸) 좌측개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 600x1200mm,WD812-미들창(스테인리스 스틸) 좌측개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 900x1200mm,WD812-미들창(스테인리스 스틸) 좌측개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 1200x1200mm,WD812-미들창(스테인리스 스틸) 좌측개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 450x900mm,WD812-미들창(스테인리스 스틸) 하부개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 900x900mm,WD812-미들창(스테인리스 스틸) 하부개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 600x1200mm,WD812-미들창(스테인리스 스틸) 하부개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 900x1200mm,WD812-미들창(스테인리스 스틸) 하부개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 1200x1200mm,WD812-미들창(스테인리스 스틸) 하부개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 450x900mm,WD812-미들창(스테인리스 스틸) 회전형-상하/좌우 450x900mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 900x900mm,WD812-미들창(스테인리스 스틸) 회전형-상하/좌우 900x900mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 600x1200mm,WD812-미들창(스테인리스 스틸) 회전형-상하/좌우 600x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 900x1200mm,WD812-미들창(스테인리스 스틸) 회전형-상하/좌우 900x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 1200x1200mm,WD812-미들창(스테인리스 스틸) 회전형-상하/좌우 1200x1200mm,ALB230,,E334,
,,,,813.0,알루미늄,WD813,WD813-미들창(알루미늄),○,,,WD813-미들창(알루미늄) ,ALB230,,E334,
,,,,,,,,○,,상부개폐 450x900mm,WD813-미들창(알루미늄) 상부개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 900x900mm,WD813-미들창(알루미늄) 상부개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 600x1200mm,WD813-미들창(알루미늄) 상부개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 900x1200mm,WD813-미들창(알루미늄) 상부개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 1200x1200mm,WD813-미들창(알루미늄) 상부개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 450x900mm,WD813-미들창(알루미늄) 우측개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 900x900mm,WD813-미들창(알루미늄) 우측개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 600x1200mm,WD813-미들창(알루미늄) 우측개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 900x1200mm,WD813-미들창(알루미늄) 우측개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 1200x1200mm,WD813-미들창(알루미늄) 우측개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 450x900mm,WD813-미들창(알루미늄) 좌측개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 900x900mm,WD813-미들창(알루미늄) 좌측개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 600x1200mm,WD813-미들창(알루미늄) 좌측개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 900x1200mm,WD813-미들창(알루미늄) 좌측개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 1200x1200mm,WD813-미들창(알루미늄) 좌측개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 450x900mm,WD813-미들창(알루미늄) 하부개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 900x900mm,WD813-미들창(알루미늄) 하부개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 600x1200mm,WD813-미들창(알루미늄) 하부개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 900x1200mm,WD813-미들창(알루미늄) 하부개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 1200x1200mm,WD813-미들창(알루미늄) 하부개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 450x900mm,WD813-미들창(알루미늄) 회전형-상하/좌우 450x900mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 900x900mm,WD813-미들창(알루미늄) 회전형-상하/좌우 900x900mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 600x1200mm,WD813-미들창(알루미늄) 회전형-상하/좌우 600x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 900x1200mm,WD813-미들창(알루미늄) 회전형-상하/좌우 900x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 1200x1200mm,WD813-미들창(알루미늄) 회전형-상하/좌우 1200x1200mm,ALB230,,E334,
,,,,814.0,목재,WD814,WD814-미들창(목재),○,,,WD814-미들창(목재) ,ALB230,,E334,
,,,,,,,,○,,상부개폐 450x900mm,WD814-미들창(목재) 상부개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 900x900mm,WD814-미들창(목재) 상부개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 600x1200mm,WD814-미들창(목재) 상부개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 900x1200mm,WD814-미들창(목재) 상부개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 1200x1200mm,WD814-미들창(목재) 상부개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 450x900mm,WD814-미들창(목재) 우측개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 900x900mm,WD814-미들창(목재) 우측개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 600x1200mm,WD814-미들창(목재) 우측개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 900x1200mm,WD814-미들창(목재) 우측개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 1200x1200mm,WD814-미들창(목재) 우측개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 450x900mm,WD814-미들창(목재) 좌측개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 900x900mm,WD814-미들창(목재) 좌측개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 600x1200mm,WD814-미들창(목재) 좌측개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 900x1200mm,WD814-미들창(목재) 좌측개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 1200x1200mm,WD814-미들창(목재) 좌측개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 450x900mm,WD814-미들창(목재) 하부개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 900x900mm,WD814-미들창(목재) 하부개폐 900x900mm,ALB230,,E334,
