분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,○,"(바탕55mm, 마감25mm)","SL341-테라조 바닥 (바탕55mm, 마감25mm)",AMB303,,E25,
,,,,,,○,"(바탕60mm, 마감10mm)","SL341-테라조 바닥 (바탕60mm, 마감10mm)",AMB303,,E25,
,,,,,,○,"(바탕90mm, 마감10mm)","SL341-테라조 바닥 (바탕90mm, 마감10mm)",AMB303,,E25,
,,,,,,○,"(바탕20mm, 마감25mm, 시멘트모래포함)","SL341-테라조 바닥 (바탕20mm, 마감25mm, 시멘트모래포함)",AMB303211000,,E25,
,,,,,,○,"(바탕25mm, 마감25mm, 시멘트모래포함)","SL341-테라조 바닥 (바탕25mm, 마감25mm, 시멘트모래포함)",AMB303241000,,E25,
,,,,,,○,"(바탕30mm, 마감25mm, 시멘트모래포함)","SL341-테라조 바닥 (바탕30mm, 마감25mm, 시멘트모래포함)",AMB303251000,,E25,
,,,,,,○,"(바탕20mm, 마감25mm, 시멘트모래제외)","SL341-테라조 바닥 (바탕20mm, 마감25mm, 시멘트모래제외)",AMB313210000,,E25,
,,,,,,○,"(바탕25mm, 마감25mm, 시멘트모래제외)","SL341-테라조 바닥 (바탕25mm, 마감25mm, 시멘트모래제외)",AMB313240000,,E25,
,,,,,,○,"(바탕30mm, 마감25mm, 시멘트모래제외)","SL341-테라조 바닥 (바탕30mm, 마감25mm, 시멘트모래제외)",AMB313250000,,E25,
,,,,,,○,"타일 (바닥 400x400x25mm, 모르타르30mm)","SL341-테라조 바닥 타일 (바닥 400x400x25mm, 모르타르30mm)",AMB313252000,,E25,
,,,,,,○,"타일 (바닥 400x400x32mm, 모르타르30mm)","SL341-테라조 바닥 타일 (바닥 400x400x32mm, 모르타르30mm)",AMB313253000,,E25,
,,,,,,○,"타일 (바닥 400x400x32mm, 모르타르32mm)","SL341-테라조 바닥 타일 (바닥 400x400x32mm, 모르타르32mm)",AMB323300000,,E25,
,,,,,,○,"타일 (칼라, 400x400x25mm, 모르타르30mm)","SL341-테라조 바닥 타일 (칼라, 400x400x25mm, 모르타르30mm)",AMB313254000,,E25,
,,,,,,○,"타일 (칼라, 400x400x32mm, 모르타르30mm)","SL341-테라조 바닥 타일 (칼라, 400x400x32mm, 모르타르30mm)",AMB313255000,,E25,
,,,,,,○,"타일 (M.L, 400x400x25mm, 모르타르30mm)","SL341-테라조 바닥 타일 (M.L, 400x400x25mm, 모르타르30mm)",AMB313300000,,E25,
,,,,,,○,"타일 (M.L, 400x400x30mm, 모르타르30mm)","SL341-테라조 바닥 타일 (M.L, 400x400x30mm, 모르타르30mm)",AMB313310000,,E25,
,,,,,,○,"타일 (일반, 400x400x32mm)","SL341-테라조 바닥 타일 (일반, 400x400x32mm)",AMB323302000,,E25,
,,,,,,○,"타일 (일반, 400x400x25mm, 바탕20mm, 양생비포함)","SL341-테라조 바닥 타일 (일반, 400x400x25mm, 바탕20mm, 양생비포함)",AMB323303000,,E25,
,,,,,,○,"타일 (일반, 400x400x25mm, 바탕25mm, 양생비포함)","SL341-테라조 바닥 타일 (일반, 400x400x25mm, 바탕25mm, 양생비포함)",AMB323304000,,E25,
,,,,,,○,"타일 (일반, 400x400x25mm, 바탕30mm, 양생비포함)","SL341-테라조 바닥 타일 (일반, 400x400x25mm, 바탕30mm, 양생비포함)",AMB323305000,,E25,
,,,,,,○,"타일 (칼라, 400x400x25mm)","SL341-테라조 바닥 타일 (칼라, 400x400x25mm)",AMB323306000,,E25,
,,,,,,○,"타일 (칼라, 400x400x32mm)","SL341-테라조 바닥 타일 (칼라, 400x400x32mm)",AMB323307000,,E25,
,,,,,,○,"타일 (M.L, 400x400x25mm)","SL341-테라조 바닥 타일 (M.L, 400x400x25mm)",AMB323308000,,E25,
,,,,,,○,"타일 (M.L, 400x400x32mm)","SL341-테라조 바닥 타일 (M.L, 400x400x32mm)",AMB323309000,,E25,
,350.0-타일,,SL350,SL350-타일 바닥,18/32,○,,SL350-타일 바닥 ,AMA31,,E25,
,,351.0-자기질타일,SL351,SL351-자기질타일 바닥,7/38,○,,SL351-자기질타일 바닥 ,AMA31,,E25,
,,,,,,○,45mm,SL351-자기질타일 바닥 45mm,,AMA31A,E25,
,,,,,,○,50mm,SL351-자기질타일 바닥 50mm,,AMA31B,E25,
,,,,,,○,"(바탕5mm, 압착5mm)","SL351-자기질타일 바닥 (바탕5mm, 압착5mm)",AMA31,,E25,
,,,,,,○,"(바탕10mm+압착5mm, 200x200)","SL351-자기질타일 바닥 (바탕10mm+압착5mm, 200x200)",AMA311220000,,E25,
,,,,,,○,"(바탕10mm+압착5mm, 200x200, 욕실 및 샤워실)","SL351-자기질타일 바닥 (바탕10mm+압착5mm, 200x200, 욕실 및 샤워실)",AMA311230000,,E25,
,,,,,,○,"(압착, 200각 이하)","SL351-자기질타일 바닥 (압착, 200각 이하)",AMA312082000,,E25,
,,,,,,○,"(압착, 200각 초과)","SL351-자기질타일 바닥 (압착, 200각 초과)",AMA312092000,,E25,
,,,,,,○,"(바탕15mm+압착5mm, 200x200)","SL351-자기질타일 바닥 (바탕15mm+압착5mm, 200x200)",AMA312310000,,E25,
,,,,,,○,"(바탕20mm+압착5mm, 200x200)","SL351-자기질타일 바닥 (바탕20mm+압착5mm, 200x200)",AMA312330000,,E25,
,,,,,,○,"(바탕15mm+압착5mm, 300x300)","SL351-자기질타일 바닥 (바탕15mm+압착5mm, 300x300)",AMA312410000,,E25,
,,,,,,○,"(바탕15mm+압착5mm, 발코니, 200x200)","SL351-자기질타일 바닥 (바탕15mm+압착5mm, 발코니, 200x200)",AMA312620000,,E25,
,,,,,,○,"(바탕15mm+압착5mm, 발코니, 300x300)","SL351-자기질타일 바닥 (바탕15mm+압착5mm, 발코니, 300x300)",AMA312621000,,E25,
,,,,,,○,"(바탕20mm+압착5mm, 발코니, 200x200)","SL351-자기질타일 바닥 (바탕20mm+압착5mm, 발코니, 200x200)",AMA312622000,,E25,
,,,,,,○,"(바탕25mm+압착5mm, 200x200)","SL351-자기질타일 바닥 (바탕25mm+압착5mm, 200x200)",AMA313210000,,E25,
,,,,,,○,"(바탕25mm+압착5mm, 욕실 및 샤워실, 200x200)","SL351-자기질타일 바닥 (바탕25mm+압착5mm, 욕실 및 샤워실, 200x200)",AMA313220000,,E25,
,,,,,,○,"(바탕30mm, 압착10mm)","SL351-자기질타일 바닥 (바탕30mm, 압착10mm)",AMA31,,E25,
,,,,,,○,"(바탕32mm, 압착8mm)","SL351-자기질타일 바닥 (바탕32mm, 압착8mm)",AMA31,,E25,
,,,,,,○,"(바탕37mm, 압착8mm)","SL351-자기질타일 바닥 (바탕37mm, 압착8mm)",AMA31,,E25,
,,,,,,○,"(바탕40mm, 압착10mm)","SL351-자기질타일 바닥 (바탕40mm, 압착10mm)",AMA31,,E25,
,,,,,,○,"(바탕60mm, 압착10mm)","SL351-자기질타일 바닥 (바탕60mm, 압착10mm)",AMA31,,E25,
,,,,,,○,"(판넬히팅60mm+압착5mm, 욕실 및 샤워실, 200x200)","SL351-자기질타일 바닥 (판넬히팅60mm+압착5mm, 욕실 및 샤워실, 200x200)",AMA314100000,,E25,
,,,,,,○,"(판넬히팅65mm+압착5mm, 200x200)","SL351-자기질타일 바닥 (판넬히팅65mm+압착5mm, 200x200)",AMA314210000,,E25,
,,,,,,○,"(바탕65mm+압착5mm, 300x300, 고급문양)","SL351-자기질타일 바닥 (바탕65mm+압착5mm, 300x300, 고급문양)",AMA314410000,,E25,
,,,,,,○,"(바탕95mm+압착5mm, 300x300, 고급문양)","SL351-자기질타일 바닥 (바탕95mm+압착5mm, 300x300, 고급문양)",AMA314420000,,E25,
,,,,,,○,"(바탕45mm+압착5mm, 400x400, 고급문양)","SL351-자기질타일 바닥 (바탕45mm+압착5mm, 400x400, 고급문양)",AMA314425000,,E25,
,,,,,,○,"(바탕65mm+압착5mm, 400x400, 고급문양)","SL351-자기질타일 바닥 (바탕65mm+압착5mm, 400x400, 고급문양)",AMA314430000,,E25,
,,,,,,○,"(바탕90mm, 압착10mm)","SL351-자기질타일 바닥 (바탕90mm, 압착10mm)",AMA31,,E25,
,,,,,,○,"(바탕95mm+압착5mm, 400x400, 고급문양)","SL351-자기질타일 바닥 (바탕95mm+압착5mm, 400x400, 고급문양)",AMA314440000,,E25,
,,352.0-도기질타일,SL352,SL352-도기질타일 바닥,,○,,SL352-도기질타일 바닥 ,AMA3,,E25,
,,,,,,○,40mm,SL352-도기질타일 바닥 40mm,AMA3,AMA3A,E25,
,,353.0-석기질타일,SL353,SL353-석기질타일 바닥,18/42,○,,SL353-석기질타일 바닥 ,AMA3,,E25,
,,,,,,○,40mm,SL353-석기질타일 바닥 40mm,AMA3,AMA3B,E25,
,,,,,,○,50mm,SL353-석기질타일 바닥 50mm,AMA3,AMA3BA,E25,
,,,,,,○,60mm,SL353-석기질타일 바닥 60mm,AMA3,AMA3BB,E25,
,,,,,,○,"(바탕32mm, 압착8mm)","SL353-석기질타일 바닥 (바탕32mm, 압착8mm)",AMA3,,,
,,,,,,○,"(바탕32mm, 압착18mm)","SL353-석기질타일 바닥 (바탕32mm, 압착18mm)",AMA3,,E25,
,,,,,,○,"(바탕42mm, 압착18mm)","SL353-석기질타일 바닥 (바탕42mm, 압착18mm)",AMA3,,E25,
,,,,,,○,"(바탕52mm, 압착18mm)","SL353-석기질타일 바닥 (바탕52mm, 압착18mm)",AMA3,,E25,
,,354.0-모자익타일,SL354,SL354-모자익타일 바닥,,○,,SL354-모자익타일 바닥 ,AMA3,,E25,
,,,,,18/32,○,50mm,SL354-모자익타일 바닥 50mm,,AMA3100A,E25,
,,,,,,○,(바탕 12mm) ,SL354-모자익타일 바닥 (바탕 12mm) ,AMA310010000,,E25,
,,,,,,○,(바탕 15mm),SL354-모자익타일 바닥 (바탕 15mm),AMA310020000,,E25,
,,,,,,○,(바탕 18mm),SL354-모자익타일 바닥 (바탕 18mm),AMA310030000,,E25,
,,,,,,○,(바탕 24mm),SL354-모자익타일 바닥 (바탕 24mm),AMA310040000,,E25,
,,,,,,○,"(압착, 12mm, 45x45) ","SL354-모자익타일 바닥 (압착, 12mm, 45x45) ",AMA310100000,,E25,
,,,,,,○,"(압착, 12mm, 45x46 백색줄눈) ","SL354-모자익타일 바닥 (압착, 12mm, 45x46 백색줄눈) ",AMA310101000,,E25,
,,,,,,○,"(압착, 15mm, 45x45) ","SL354-모자익타일 바닥 (압착, 15mm, 45x45) ",AMA310102000,,E25,
,,,,,,○,"(압착, 15mm, 45x46 백색줄눈) ","SL354-모자익타일 바닥 (압착, 15mm, 45x46 백색줄눈) ",AMA310103000,,E25,
,,,,,,○,"(압착, 18mm, 45x45) ","SL354-모자익타일 바닥 (압착, 18mm, 45x45) ",AMA310104000,,E25,
,,,,,,○,"(압착, 18mm, 45x46 백색줄눈) ","SL354-모자익타일 바닥 (압착, 18mm, 45x46 백색줄눈) ",AMA310105000,,E25,
,,,,,,○,"(압착, 24mm, 45x45) ","SL354-모자익타일 바닥 (압착, 24mm, 45x45) ",AMA310106000,,E25,
,,,,,,○,"(압착, 24mm, 45x46 백색줄눈) ","SL354-모자익타일 바닥 (압착, 24mm, 45x46 백색줄눈) ",AMA310107000,,E25,
,,,,,,○,"(압착, 12mm, 59x59) ","SL354-모자익타일 바닥 (압착, 12mm, 59x59) ",AMA310108000,,E25,
,,,,,,○,"(압착, 12mm, 59x59 백색줄눈) ","SL354-모자익타일 바닥 (압착, 12mm, 59x59 백색줄눈) ",AMA310109000,,E25,
,,,,,,○,"(압착, 15mm, 59x59) ","SL354-모자익타일 바닥 (압착, 15mm, 59x59) ",AMA310110000,,E25,
,,,,,,○,"(압착, 15mm, 59x59 백색줄눈) ","SL354-모자익타일 바닥 (압착, 15mm, 59x59 백색줄눈) ",AMA310111000,,E25,
,,,,,,○,"(압착, 18mm, 59x59) ","SL354-모자익타일 바닥 (압착, 18mm, 59x59) ",AMA310112000,,E25,
,,,,,,○,"(압착, 18mm, 59x59 백색줄눈) ","SL354-모자익타일 바닥 (압착, 18mm, 59x59 백색줄눈) ",AMA310113000,,E25,
,,,,,,○,"(압착, 24mm, 59x59) ","SL354-모자익타일 바닥 (압착, 24mm, 59x59) ",AMA310114000,,E25,
,,,,,,○,"(압착, 24mm, 59x59 백색줄눈) ","SL354-모자익타일 바닥 (압착, 24mm, 59x59 백색줄눈) ",AMA310115000,,E25,
,,,,,,○,"(압착, 12mm, 90x90) ","SL354-모자익타일 바닥 (압착, 12mm, 90x90) ",AMA310116000,,E25,
,,,,,,○,"(압착, 12mm, 90x90 백색줄눈) ","SL354-모자익타일 바닥 (압착, 12mm, 90x90 백색줄눈) ",AMA310117000,,E25,
,,,,,,○,"(압착, 15mm, 90x90) ","SL354-모자익타일 바닥 (압착, 15mm, 90x90) ",AMA310118000,,E25,
,,,,,,○,"(압착, 15mm, 90x90 백색줄눈) ","SL354-모자익타일 바닥 (압착, 15mm, 90x90 백색줄눈) ",AMA310119000,,E25,
,,,,,,○,"(압착, 18mm, 90x90) ","SL354-모자익타일 바닥 (압착, 18mm, 90x90) ",AMA310120000,,E25,
,,,,,,○,"(압착, 18mm, 90x90 백색줄눈) ","SL354-모자익타일 바닥 (압착, 18mm, 90x90 백색줄눈) ",AMA310121000,,E25,
,,,,,,○,"(압착, 24mm, 90x90) ","SL354-모자익타일 바닥 (압착, 24mm, 90x90) ",AMA310122000,,E25,
,,,,,,○,"(압착, 24mm, 90x90 백색줄눈) ","SL354-모자익타일 바닥 (압착, 24mm, 90x90 백색줄눈) ",AMA310123000,,E25,
,,355.0-크링커타일,SL355,SL355-크링커타일 바닥,18/32,○,,SL355-크링커타일 바닥 ,AMA3,,E25,
,,,,,,○,45mm,SL355-크링커타일 바닥 45mm,,AMA3C,E25,
,,,,,,○,50mm,SL355-크링커타일 바닥 50mm,,AMA3CA,E25,
,,,,,,○,"(바탕32mm, 압착8mm)","SL355-크링커타일 바닥 (바탕32mm, 압착8mm)",AMA3,,E25,
,,,,,,○,"(바탕37mm, 압착8mm)","SL355-크링커타일 바닥 (바탕37mm, 압착8mm)",AMA3,,E25,
,,,,,,○,"(바탕5mm, 마감5mm)","SL355-크링커타일 바닥 (바탕5mm, 마감5mm)",AMA3,,E25,
,,,,,,○,"(바탕30mm, 마감10mm)","SL355-크링커타일 바닥 (바탕30mm, 마감10mm)",AMA3,,E25,
,,,,,,○,"(바탕40mm, 마감10mm)","SL355-크링커타일 바닥 (바탕40mm, 마감10mm)",AMA3,,E25,
,,,,,,○,"(바탕60mm, 마감10mm)","SL355-크링커타일 바닥 (바탕60mm, 마감10mm)",AMA3,,E25,
,,,,,,○,"(바탕90mm, 마감10mm)","SL355-크링커타일 바닥 (바탕90mm, 마감10mm)",AMA3,,E25,
,,356.0-폴리싱타일,SL356,SL356-폴리싱타일 바닥,,○,"(바탕5mm, 마감5mm)","SL356-폴리싱타일 바닥 (바탕5mm, 마감5mm)",,AMA3D,E25,
,,,,,,○,"(바탕30mm, 마감10mm)","SL356-폴리싱타일 바닥 (바탕30mm, 마감10mm)",,AMA3D,E25,
,,,,,,○,"(바탕40mm, 마감10mm)","SL356-폴리싱타일 바닥 (바탕40mm, 마감10mm)",,AMA3D,E25,
,,,,,,○,"(바탕60mm, 마감10mm)","SL356-폴리싱타일 바닥 (바탕60mm, 마감10mm)",,AMA3D,E25,
,,,,,,○,"(바탕90mm, 마감10mm)","SL356-폴리싱타일 바닥 (바탕90mm, 마감10mm)",,AMA3D,E25,
,,359.0-기타,,,,,,,,,E25,
,390.0-기타,,SL390,,,,,,,,E25,
,,,SL391,SL391-스톤코트 바닥,3,○,,SL391-스톤코트 바닥 ,AGG303,,E25,
,,,,,3,○,3mm,SL391-스톤코트 바닥 3mm,AGG303100000,,E25,
,,,,,5,○,5mm,SL391-스톤코트 바닥 5mm,AGG303101000,,E25,
SL400-목재,,,SL400,SL400-목재 바닥,15,○,,SL400-목재 바닥 ,AIA300,,E25,
,410.0-마루,,SL410,SL410-목재마루틀,30,○,,SL410-목재마루틀 ,AIA300,,E25,
,,411.0-마루틀,SL411,SL411-목재마루틀 바닥,,○,,SL411-목재마루틀 바닥 ,AIA300000000,,E25,
,,,,,,○,(30x30@300),SL411-목재마루틀 바닥 (30x30@300),AIA300100000,,E25,
,,,,,,○,(30x30@450),SL411-목재마루틀 바닥 (30x30@450),AIA300101000,,E25,
,,,,,,○,(30x30@600),SL411-목재마루틀 바닥 (30x30@600),AIA300102000,,E25,
,,,,,,○,(30x30@900),SL411-목재마루틀 바닥 (30x30@900),AIA300103000,,E25,
,,,,,,○,(35x45@300),SL411-목재마루틀 바닥 (35x45@300),AIA300,,E25,
,,,,,,○,(45x45@300),SL411-목재마루틀 바닥 (45x45@300),AIA300104000,,E25,
,,,,,,○,(45x45@450),SL411-목재마루틀 바닥 (45x45@450),AIA300105000,,E25,
,,,,,,○,(45x45@455),SL411-목재마루틀 바닥 (45x45@455),AIA300,AIA300105A,E25,
,,,,,,○,(45x45@600),SL411-목재마루틀 바닥 (45x45@600),AIA300106000,,E25,
,,,,,,○,(45x45@900),SL411-목재마루틀 바닥 (45x45@900),AIA300107000,,E25,
,,,,,,○,(60x60@450),SL411-목재마루틀 바닥 (60x60@450),,AIA300107A,E25,
,,,,,,○,(60x90@300),SL411-목재마루틀 바닥 (60x90@300),AIA300108000,,E25,
,,,,,,○,(60x90@450),SL411-목재마루틀 바닥 (60x90@450),AIA300109000,,E25,
,,,,,,○,(60x90@600),SL411-목재마루틀 바닥 (60x90@600),AIA300110000,,E25,
,,,,,,○,(60x90@900),SL411-목재마루틀 바닥 (60x90@900),AIA300111000,,E25,
,,,,,,○,(90x90@300),SL411-목재마루틀 바닥 (90x90@300),AIA300112000,,E25,
,,,,,,○,(90x90@450),SL411-목재마루틀 바닥 (90x90@450),AIA300113000,,E25,
,,,,,,○,(90x90@600),SL411-목재마루틀 바닥 (90x90@600),AIA300114000,,E25,
,,,,,,○,(90x90@900),SL411-목재마루틀 바닥 (90x90@900),AIA300115000,,E25,
,,,,,,○,(60x45@450x450),SL411-목재마루틀 바닥 (60x45@450x450),,AIA30011A,E25,
,,,,,,○,(60x45@455x305),SL411-목재마루틀 바닥 (60x45@455x305),,AIA30011B,E25,
,,,,,,○,(60x45@455x610),SL411-목재마루틀 바닥 (60x45@455x610),,AIA30011C,E25,
,,,,,,○,(W=45),SL411-목재마루틀 바닥 (W=45),AIA300,,E25,
,,412.0-무대,,,,,,,,,E25,
,420.0-합판,,SL420,SL420-합판깔기 바닥,15,○,,SL420-합판깔기 바닥 ,AOA1111,,E25,
,,421.0-합판 바닥,SL421,SL421-합판깔기 바닥,9,○,,SL421-합판깔기 바닥 ,AOA1111,,E25,
,,,,,,○, 9mm,SL421-합판깔기 바닥  9mm,AOA111100000,,E25,
,,,,,,○,12mm,SL421-합판깔기 바닥 12mm,AOA111101000,,E25,
,,,,,,○,(내수) 12mm,SL421-합판깔기 바닥 (내수) 12mm,AOA111103000,,E25,
,,,,,,○,15mm,SL421-합판깔기 바닥 15mm,AOA111102000,,E25,
,,,,,,○,(내수) 15mm,SL421-합판깔기 바닥 (내수) 15mm,AOA111104000,,E25,
,,,,,,○,18mm,SL421-합판깔기 바닥 18mm,,AOA11110A,E25,
,430.0-플로어링,,SL430,SL430-목재 플로어링 바닥,18,○,,SL430-목재 플로어링 바닥,AOA1112,,E25,
,,431.0-목재 플로어링,SL431,SL431-목재 플로어링 바닥,,○,,SL431-목재 플로어링 바닥 ,AOA1112,,E25,
,,,,,,○,"(경질단풍, 비도장) 14mm","SL431-목재 플로어링 바닥 (경질단풍, 비도장) 14mm",AOA111200000,,E25,
,,,,,,○,"(경질단풍, 비도장) 18mm","SL431-목재 플로어링 바닥 (경질단풍, 비도장) 18mm",AOA111201000,,E25,
,,,,,,○,"(경질단풍, 비도장) 20mm","SL431-목재 플로어링 바닥 (경질단풍, 비도장) 20mm",AOA111202000,,E25,
,,,,,,○,"(경질단풍, 비도장) 22mm","SL431-목재 플로어링 바닥 (경질단풍, 비도장) 22mm",AOA111203000,,E25,
,,,,,,○,"(경질단풍, 비도장) 27mm","SL431-목재 플로어링 바닥 (경질단풍, 비도장) 27mm",AOA111204000,,E25,
,,,,,,○,"(경질단풍, 도장) 14mm","SL431-목재 플로어링 바닥 (경질단풍, 도장) 14mm",AOA111205000,,E25,
,,,,,,○,"(경질단풍, 도장) 18mm","SL431-목재 플로어링 바닥 (경질단풍, 도장) 18mm",AOA111206000,,E25,
,,,,,,○,"(경질단풍, 도장) 20mm","SL431-목재 플로어링 바닥 (경질단풍, 도장) 20mm",AOA111207000,,E25,
,,,,,,○,"(경질단풍, 도장) 22mm","SL431-목재 플로어링 바닥 (경질단풍, 도장) 22mm",AOA111208000,,E25,
,,,,,,○,"(경질단풍, 도장) 27mm","SL431-목재 플로어링 바닥 (경질단풍, 도장) 27mm",AOA111209000,,E25,
,,,,,,○,"(낙엽송, 비도장) 15mm","SL431-목재 플로어링 바닥 (낙엽송, 비도장) 15mm",AOA111210000,,E25,
,,,,,,○,"(낙엽송, 비도장) 17mm","SL431-목재 플로어링 바닥 (낙엽송, 비도장) 17mm",AOA111211000,,E25,
,,,,,,○,"(낙엽송, 비도장) 18mm","SL431-목재 플로어링 바닥 (낙엽송, 비도장) 18mm",AOA111212000,,E25,
,,,,,,○,"(낙엽송, 비도장) 20mm","SL431-목재 플로어링 바닥 (낙엽송, 비도장) 20mm",AOA111213000,,E25,
,,,,,,○,"(낙엽송, 비도장) 22mm","SL431-목재 플로어링 바닥 (낙엽송, 비도장) 22mm",AOA111214000,,E25,
,,,,,,○,"(낙엽송, 비도장) 27mm","SL431-목재 플로어링 바닥 (낙엽송, 비도장) 27mm",AOA111215000,,E25,
,,,,,,○,"(낙엽송, 도장) 15mm","SL431-목재 플로어링 바닥 (낙엽송, 도장) 15mm",AOA111216000,,E25,
,,,,,,○,"(낙엽송, 도장) 17mm","SL431-목재 플로어링 바닥 (낙엽송, 도장) 17mm",AOA111217000,,E25,
,,,,,,○,"(낙엽송, 도장) 18mm","SL431-목재 플로어링 바닥 (낙엽송, 도장) 18mm",AOA111218000,,E25,
,,,,,,○,"(낙엽송, 도장) 20mm","SL431-목재 플로어링 바닥 (낙엽송, 도장) 20mm",AOA111219000,,E25,
,,,,,,○,"(낙엽송, 도장) 22mm","SL431-목재 플로어링 바닥 (낙엽송, 도장) 22mm",AOA111220000,,E25,
,,,,,,○,"(낙엽송, 도장) 27mm","SL431-목재 플로어링 바닥 (낙엽송, 도장) 27mm",AOA111221000,,E25,
,,,,,,○,"(아비통, 비도장) 15mm","SL431-목재 플로어링 바닥 (아비통, 비도장) 15mm",AOA111222000,,E25,
,,,,,,○,"(아비통, 비도장) 24mm","SL431-목재 플로어링 바닥 (아비통, 비도장) 24mm",AOA111223000,,E25,
,,,,,,○,"(아비통, 비도장) 30mm","SL431-목재 플로어링 바닥 (아비통, 비도장) 30mm",AOA111224000,,E25,
,,,,,,○,"(아비통, 도장) 15mm","SL431-목재 플로어링 바닥 (아비통, 도장) 15mm",AOA111225000,,E25,
,,,,,,○,"(아비통, 도장) 24mm","SL431-목재 플로어링 바닥 (아비통, 도장) 24mm",AOA111226000,,E25,
,,,,,,○,"(아비통, 도장) 30mm","SL431-목재 플로어링 바닥 (아비통, 도장) 30mm",AOA111227000,,E25,
,,,,,,○,(온돌용) 7.5mm,SL431-목재 플로어링 바닥 (온돌용) 7.5mm,AOA111228000,,E25,
,,,,,22(4),○,"(체육관, H=150, 압축건조22mm+합판+틀포함)","SL431-목재 플로어링 바닥 (체육관, H=150, 압축건조22mm+합판+틀포함)",AOA111230000,,E25,
,,,,,22(4),○,"(체육관, H=200, 압축건조22mm+합판+틀포함)","SL431-목재 플로어링 바닥 (체육관, H=200, 압축건조22mm+합판+틀포함)",AOA111231000,,E25,
,,,,,22(4),○,"(옥외데크, H=100, 플로어링+틀+도장)","SL431-목재 플로어링 바닥 (옥외데크, H=100, 플로어링+틀+도장)",AOA111501000,,E25,
,,,,,22(4),○,"(옥외데크, H=150, 플로어링+틀+도장)","SL431-목재 플로어링 바닥 (옥외데크, H=150, 플로어링+틀+도장)",AOA111502000,,E25,
,,,,,22(4),○,"(옥외데크, H=200, 플로어링+틀+도장)","SL431-목재 플로어링 바닥 (옥외데크, H=200, 플로어링+틀+도장)",AOA111503000,,E25,
,,,,,24(4),○,"(옥외데크, 적삼목_미끄럼방지줄눈) 80x24","SL431-목재 플로어링 바닥 (옥외데크, 적삼목_미끄럼방지줄눈) 80x24",AOA1115,,E25,
,,,SL432,SL432-수장용목재마루널 바닥,,○,12mm,SL432-수장용목재마루널 바닥 12mm,,AOA111,E25,
,,,,,,○,15mm,SL432-수장용목재마루널 바닥 15mm,,AOA111,,
,,,,,,○,22mm,SL432-수장용목재마루널 바닥 22mm,,AOA111,E25,
,,,SL433,SL433-마루널 바닥,,○,(삼나무) 90x30,SL433-마루널 바닥 (삼나무) 90x30,,AOA111,E25,
,,,,,30(4),○,(강마루),SL433-마루널 바닥 (강마루),AOA111,,E25,
,,,,,30(4),○,(온돌마루),SL433-마루널 바닥 (온돌마루),AOA111,,E25,
,,,,,30(4),○,(합판마루),SL433-마루널 바닥 (합판마루),AOA111,,E25,
,440.0-목재블록,,SL440,SL440-목재블록 바닥,30(4),○,,SL440-목재블록 바닥 ,AOA111,,E25,
,,441.0-목재블록,SL441,SL441-목재블록 바닥,30(4),○,THK38,SL441-목재블록 바닥 THK38,AOA111,,E25,
,450.0-각재,,SL450,SL450-각재 바닥,30(4),○,,SL450-각재 바닥 ,AOA111,,E25,
,,451.0-각재,SL451,SL451-각재 바닥,30(4),○,,SL451-각재 바닥 ,AOA111,,E25,
,,,,,,○,(장선) 130x30@500,SL451-각재 바닥 (장선) 130x30@500,AOA111,,E25,
,,,,,,○,(멍에) 130x30@1000,SL451-각재 바닥 (멍에) 130x30@1000,AOA111,,E25,
,,,,,,○,(동바리) 100x100@1000x1000,SL451-각재 바닥 (동바리) 100x100@1000x1000,AOA111,,E25,
,490.0-기타,,,,,,,,,,E25,
,,491.0-목재 수평받침재,SL491,SL491-목재 수평받침재,10(4),○,,SL491-목재 수평받침재 ,AOA111,,E25,
,,,,,,○,4mm,SL491-목재 수평받침재 4mm,AOA111,,E25,
,,,,,,○,10mm,SL491-목재 수평받침재 10mm,AOA111,,E25,
,,,,,,○,11mm,SL491-목재 수평받침재 11mm,AOA111,,E25,
,,,,,,○,15mm,SL491-목재 수평받침재 15mm,AOA111,,E25,
,,,,,,○,19mm,SL491-목재 수평받침재 19mm,AOA111,,E25,
SL500-방수 및 미장,,,SL500,SL500-방수 바닥,3,○,,SL500-방수 바닥 ,AHA10,,E25,
,,,SL500,SL500-시멘트모르타르 미장 바닥,24,○,,SL500-시멘트모르타르 미장 바닥 ,AGA132,,E25,
,510.0-아스팔트,,SL510,SL510-아스팔트방수 바닥,20,○,,SL510-아스팔트방수 바닥 ,AHA100,,E25,
,,511.0-아스팔트 방수,SL511,SL511-아스팔트방수 바닥,,○,(냉공법) 20mm,SL511-아스팔트방수 바닥 (냉공법) 20mm,AHA100310000,,E25,
,,,,,20(4),○,(열공법) 20mm,SL511-아스팔트방수 바닥 (열공법) 20mm,AHA100320000,,E25,
,,,,,20(4),○,"(냉공법, 솔칠1회)","SL511-아스팔트방수 바닥 (냉공법, 솔칠1회)",AHA100200000,,E25,
