분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,D100x1.5t이하,RF931-스텐레스선홈통 D100x1.5t이하,AKB140230000,,E47830,
,,,,,,,D100x2.0t,RF931-스텐레스선홈통 D100x2.0t,AKB140230100,,E47830,
,,,,,,,D125,RF931-스텐레스선홈통 D125,AKB140240000,,E47830,
,,,,,,,D125x1.2t,RF931-스텐레스선홈통 D125x1.2t,AKB140241000,,E47830,
,,,,,,,D125x1.5t,RF931-스텐레스선홈통 D125x1.5t,AKB140242000,,E47830,
,,,,,,,D125x2t,RF931-스텐레스선홈통 D125x2t,AKB140243000,,E47830,
,,,,,,,D150,RF931-스텐레스선홈통 D150,AKB140250000,,E47830,
,,,,,,,D150x1.2t,RF931-스텐레스선홈통 D150x1.2t,AKB140251000,,E47830,
,,,,,,,D150x1.5t,RF931-스텐레스선홈통 D150x1.5t,AKB140252000,,E47830,
,,,,,,,D150x2.0t이하,RF931-스텐레스선홈통 D150x2.0t이하,AKB140350000,,E47830,
,,,,,,,D150x2.0t,RF931-스텐레스선홈통 D150x2.0t,AKB140253000,,E47830,
,,,,,,,D200,RF931-스텐레스선홈통 D200,AKB140260000,,E47830,
,,,,,,,D200x2.0t,RF931-스텐레스선홈통 D200x2.0t,AKB140261000,,E47830,
,,,RF931,RF931-PVC선홈통,,,"VG1, D50","RF931-PVC선홈통 VG1, D50",AKB110110000,,E47830,
,,,,,,,"VG1, D75","RF931-PVC선홈통 VG1, D75",AKB110120000,,E47830,
,,,,,,,"VG1, D100","RF931-PVC선홈통 VG1, D100",AKB110130000,,E47830,
,,,,,,,"VG1, D125","RF931-PVC선홈통 VG1, D125",AKB110140000,,E47830,
,,,,,,,"VG1, D150","RF931-PVC선홈통 VG1, D150",AKB110150000,,E47830,
,,,,,,,"VG1, D200","RF931-PVC선홈통 VG1, D200",AKB110160000,,E47830,
,,,,,,,"VG1, D200이상","RF931-PVC선홈통 VG1, D200이상",AKB110170000,,E47830,
,,,,,,,"(매입형) VG1, D50","RF931-PVC선홈통 (매입형) VG1, D50",AKB111100000,,E47830,
,,,,,,,"(매입형) VG1, D65","RF931-PVC선홈통 (매입형) VG1, D65",AKB111110000,,E47830,
,,,,,,,"(매입형) VG1, D75","RF931-PVC선홈통 (매입형) VG1, D75",AKB111120000,,E47830,
,,,,,,,"(매입형) VG1, D100","RF931-PVC선홈통 (매입형) VG1, D100",AKB111130000,,E47830,
,,,,,,,"(매입형) VG1, D125","RF931-PVC선홈통 (매입형) VG1, D125",AKB111140000,,E47830,
,,,,,,,"(매입형) VG1, D150","RF931-PVC선홈통 (매입형) VG1, D150",AKB111150000,,E47830,
,,,,,,,"(매입형) VG1, D200","RF931-PVC선홈통 (매입형) VG1, D200",AKB111160000,,E47830,
,,,,,,,"(매입형) VG1, D200이상","RF931-PVC선홈통 (매입형) VG1, D200이상",AKB111170000,,E47830,
,,,,,,,"VG2, D50","RF931-PVC선홈통 VG2, D50",AKB110210000,,E47830,
,,,,,,,"VG2, D75","RF931-PVC선홈통 VG2, D75",AKB110220000,,E47830,
,,,,,,,"VG2, D100","RF931-PVC선홈통 VG2, D100",AKB110230000,,E47830,
,,,,,,,"VG2, D125","RF931-PVC선홈통 VG2, D125",AKB110240000,,E47830,
,,,,,,,"VG2, D150","RF931-PVC선홈통 VG2, D150",AKB110250000,,E47830,
,,,,,,,"VG2, D200","RF931-PVC선홈통 VG2, D200",AKB110260000,,E47830,
,,,,,,,"VG2, D200이상","RF931-PVC선홈통 VG2, D200이상",AKB110270000,,E47830,
,,,,,,,"(매입형) VG2, D50","RF931-PVC선홈통 (매입형) VG2, D50",AKB111200000,,E47830,
,,,,,,,"(매입형) VG2, D75","RF931-PVC선홈통 (매입형) VG2, D75",AKB111210000,,E47830,
,,,,,,,"(매입형) VG2, D100","RF931-PVC선홈통 (매입형) VG2, D100",AKB111220000,,E47830,
,,,,,,,"(매입형) VG2, D125","RF931-PVC선홈통 (매입형) VG2, D125",AKB111230000,,E47830,
,,,,,,,"(매입형) VG2, D150","RF931-PVC선홈통 (매입형) VG2, D150",AKB111240000,,E47830,
,,,,,,,"(매입형) VG2, D200","RF931-PVC선홈통 (매입형) VG2, D200",AKB111250000,,E47830,
,,,,,,,"(매입형) VG2, D200이상","RF931-PVC선홈통 (매입형) VG2, D200이상",AKB111260000,,E47830,
,,932.0-처마홈통,RF932,RF932-처마홈통,○,,W:150,RF932-처마홈통 W:150,AKB400100000,,E47830,
,,,,,,,W:200,RF932-처마홈통 W:200,AKB400300000,,E47830,
,,,,,,,W:300,RF932-처마홈통 W:300,AKB400200000,,E47830,
,,,,,,,W:400,RF932-처마홈통 W:400,AKB400400000,,E47830,
,,,,,,,W:710,RF932-처마홈통 W:710,AKB400500000,,E47830,
,,,RF932,RF932-스텐판처마홈통,,,150x1.5t(반원),RF932-스텐판처마홈통 150x1.5t(반원),AKB420100000,,E47830,
,,,,,,,150x100x1.0T,RF932-스텐판처마홈통 150x100x1.0T,AKB420300000,,E47830,
,,,,,,,200x150x1.2T,RF932-스텐판처마홈통 200x150x1.2T,AKB420400000,,E47830,
,,,,,,,200x200x1.5T,RF932-스텐판처마홈통 200x200x1.5T,AKB420500000,,E47830,
,,,,,,,200x200x1.6T,RF932-스텐판처마홈통 200x200x1.6T,AKB420600000,,E47830,
,,,RF932,RF932-동판처마홈통,,,D-75,RF932-동판처마홈통 D-75,AKB430000000,,E47830,
,,,,,,,(반원) D-90,RF932-동판처마홈통 (반원) D-90,AKB430100000,,E47830,
,,,,,,,(반원) D-105,RF932-동판처마홈통 (반원) D-105,AKB430200000,,E47830,
,,,,,,,(반원) D-120,RF932-동판처마홈통 (반원) D-120,AKB430300000,,E47830,
,,,,,,,(반원) D-135,RF932-동판처마홈통 (반원) D-135,AKB430400000,,E47830,
,,,,,,,(반원) D-150,RF932-동판처마홈통 (반원) D-150,AKB430500000,,E47830,
,,,,,,,(반원) D-200,RF932-동판처마홈통 (반원) D-200,AKB430600000,,E47830,
,,933.0-상자홈통,RF933,RF933-스텐상자홈통,,,200x200x200x0.5T,RF933-스텐상자홈통 200x200x200x0.5T,AKB220100000,,E47830,
,,,,,,,200x200x200x0.8T,RF933-스텐상자홈통 200x200x200x0.8T,AKB220101000,,E47830,
,,,,,,,200x200x200x1.0T,RF933-스텐상자홈통 200x200x200x1.0T,AKB220102000,,E47830,
,,,,,,,200x200x200x1.2T,RF933-스텐상자홈통 200x200x200x1.2T,AKB220103000,,E47830,
,,,,,,,200x200x200x1.5T,RF933-스텐상자홈통 200x200x200x1.5T,AKB220104000,,E47830,
,,,,,,,250x250x250x1.2T,RF933-스텐상자홈통 250x250x250x1.2T,AKB220106000,,E47830,
,,,,,,,250x250x250x1.5T,RF933-스텐상자홈통 250x250x250x1.5T,AKB220105000,,E47830,
,,,,,,,300x300x300x0.5T,RF933-스텐상자홈통 300x300x300x0.5T,AKB220107000,,E47830,
,,,,,,,300x300x300x1.2T,RF933-스텐상자홈통 300x300x300x1.2T,AKB220108000,,E47830,
,,,,,,,300x300x300x1.5T,RF933-스텐상자홈통 300x300x300x1.5T,AKB220109000,,E47830,
,,,RF933,RF933-PVC상자홈통,,,,RF933-PVC상자홈통 ,AKB230100000,,E47830,
,,,,,,,150x150,RF933-PVC상자홈통 150x150,AKB230200000,,E47830,
,,,,,,,250x250(조합P2회),RF933-PVC상자홈통 250x250(조합P2회),AKB230300000,,E47830,
,,,RF933,RF933-동판상자홈통 ,,,150x150x200,RF933-동판상자홈통  150x150x200,AKB240100000,,E47830,
,,,,,,,200x200x200,RF933-동판상자홈통  200x200x200,AKB240200000,,E47830,
,,,,,,,250x250x250,RF933-동판상자홈통  250x250x250,AKB240300000,,E47830,
,940.0-트렌치,,RF940,RF940-트렌치,○,,,RF940-트렌치 ,AJG,,E55390,
,,991.0-빗물받이,RF991,RF991-PE빗물받이,,,400x900x950,RF991-PE빗물받이 400x900x950,AKB300200000,,E553,
,,,,,,,405x505x600,RF991-PE빗물받이 405x505x600,AKB300300000,,E553,
,,,,,,,510x410x600,RF991-PE빗물받이 510x410x600,AKB300400000,,E553,
,,,,,,,510x410x940,RF991-PE빗물받이 510x410x940,AKB300500000,,E553,
,,,,,,,510x410x940(스틸그레이팅포함),RF991-PE빗물받이 510x410x940(스틸그레이팅포함),AKB300600000,,E553,
,,,,,,,510x410x940(토공사포함),RF991-PE빗물받이 510x410x940(토공사포함),AKB300700000,,E553,
,,992.0-통기구,RF992,RF992-PVC통기구,,,"VG2, D10","RF992-PVC통기구 VG2, D10",AKD110100000,,E553,
,,,,,,,"VG2, D15","RF992-PVC통기구 VG2, D15",AKD110200000,,E553,
,,,,,,,"VG2, D20","RF992-PVC통기구 VG2, D20",AKD110300000,,E553,
,,,,,,,"VG2, D25","RF992-PVC통기구 VG2, D25",AKD110400000,,E553,
,,,,,,,"VG2, D50","RF992-PVC통기구 VG2, D50",AKD110500000,,E553,
,,993.0-슬리브,RF993,RF993-강관슬리브,,,D15,RF993-강관슬리브 D15,AKD220100000,,E553,
,,,,,,,D20,RF993-강관슬리브 D20,AKD220101000,,E553,
,,,,,,,D25,RF993-강관슬리브 D25,AKD220102000,,E553,
,,,,,,,D50,RF993-강관슬리브 D50,AKD220103000,,E553,
,,,,,,,D65,RF993-강관슬리브 D65,AKD220104000,,E553,
,,,,,,,D75,RF993-강관슬리브 D75,AKD220105000,,E553,
,,,,,,,D100,RF993-강관슬리브 D100,AKD220106000,,E553,
,,,,,,,D125,RF993-강관슬리브 D125,AKD220107000,,E553,
,,,,,,,D150,RF993-강관슬리브 D150,AKD220108000,,E553,
,,,,,,,D200,RF993-강관슬리브 D200,AKD220109000,,E553,
,,,,,,,D300,RF993-강관슬리브 D300,AKD220110000,,E553,
,,,RF993,RF993-스텐레스슬리브,,,D15,RF993-스텐레스슬리브 D15,AKD230100000,,E553,
,,,,,,,D20,RF993-스텐레스슬리브 D20,AKD230101000,,E553,
,,,,,,,D25,RF993-스텐레스슬리브 D25,AKD230102000,,E553,
,,,,,,,D50,RF993-스텐레스슬리브 D50,AKD230103000,,E553,
,,,,,,,D65,RF993-스텐레스슬리브 D65,AKD230104000,,E553,
,,,,,,,D75,RF993-스텐레스슬리브 D75,AKD230105000,,E553,
,,,,,,,D100,RF993-스텐레스슬리브 D100,AKD230106000,,E553,
,,,,,,,D125,RF993-스텐레스슬리브 D125,AKD230107000,,E553,
,,,,,,,D150,RF993-스텐레스슬리브 D150,AKD230108000,,E553,
,,,,,,,D200,RF993-스텐레스슬리브 D200,AKD230109000,,E553,
,,,,,,,D300,RF993-스텐레스슬리브 D300,AKD230110000,,E553,
,,,RF993,RF993-PVC슬리브,,,"VG1, D50","RF993-PVC슬리브 VG1, D50",AKD210100000,,E553,
,,,,,,,"VG1, D65","RF993-PVC슬리브 VG1, D65",AKD210110000,,E553,
,,,,,,,"VG1, D75","RF993-PVC슬리브 VG1, D75",AKD210120000,,E553,
,,,,,,,"VG1, D100","RF993-PVC슬리브 VG1, D100",AKD210130000,,E553,
,,,,,,,"VG1, D125","RF993-PVC슬리브 VG1, D125",AKD210140000,,E553,
,,,,,,,"VG1, D150","RF993-PVC슬리브 VG1, D150",AKD210150000,,E553,
,,,,,,,"VG1, D200","RF993-PVC슬리브 VG1, D200",AKD210160000,,E553,
,,,,,,,"VG1, D200이상","RF993-PVC슬리브 VG1, D200이상",AKD210170000,,E553,
,,,,,,,"VG2, D50","RF993-PVC슬리브 VG2, D50",AKD210200000,,E553,
,,,,,,,"VG2, D75","RF993-PVC슬리브 VG2, D75",AKD210210000,,E553,
,,,,,,,"VG2, D100","RF993-PVC슬리브 VG2, D100",AKD210220000,,E553,
,,,,,,,"VG2, D125","RF993-PVC슬리브 VG2, D125",AKD210230000,,E553,
,,,,,,,"VG2, D150","RF993-PVC슬리브 VG2, D150",AKD210240000,,E553,
,,,,,,,"VG2, D200","RF993-PVC슬리브 VG2, D200",AKD210250000,,E553,
,,,,,,,"VG2, D200이상","RF993-PVC슬리브 VG2, D200이상",AKD210260000,,E553,
,,,RF994,RF994-고무가스켓,,,(EPDM),RF994-고무가스켓 (EPDM),AOJ458002000,,,
,,,RF995,RF995-케미컬테이프,,,,RF995-케미컬테이프 ,AOA26,,,
,,,,,,,,RF999-지붕 마감,AKA,,E26,
,,,,,3,27,,,,,,
