분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,○,(12mm),CE741-암면흡음텍스 천장 (12mm),AOC121020000,,E36,
,,,,,,○,(15mm),CE741-암면흡음텍스 천장 (15mm),AOC121030000,,E36,
,,,,,,○,(20Wx4 개방형 형광등) (12mm),CE741-암면흡음텍스 천장 (20Wx4 개방형 형광등) (12mm),,AOC1210A,E36,
,,,,,,○,(40Wx4 개방형 형광등) (12mm),CE741-암면흡음텍스 천장 (40Wx4 개방형 형광등) (12mm),,AOC1210B,E36,
,,,,,,○,(20Wx4 파라보릭형 형광등) (12mm),CE741-암면흡음텍스 천장 (20Wx4 파라보릭형 형광등) (12mm),,AOC1210C,E36,
,,742-무석면텍스,CE742,CE742-무석면텍스 천장,,○,(시멘트계천장재) (6mm),CE742-무석면텍스 천장 (시멘트계천장재) (6mm),,AOC12A,E36,
,,,,,,○,(규산질계천장재) (6mm),CE742-무석면텍스 천장 (규산질계천장재) (6mm),,AOC12A,E36,
,,,,,,○,(석고시멘트계천장재) (6mm),CE742-무석면텍스 천장 (석고시멘트계천장재) (6mm),,AOC12A,E36,
,,,,,,○,(6mm),CE742-무석면텍스 천장 (6mm),,AOC12A,E36,
,,,,,,○,(20Wx2 개방형 형광등) (6mm),CE742-무석면텍스 천장 (20Wx2 개방형 형광등) (6mm),,AOC12A,E36,
,750.0-흡음재,,,,,,, ,,,E36,
,,751-유리섬유 흡음판,CE751,CE751-유리면 흡음판 천장,,○,"(48k, 그라스크로스, 25mm)","CE751-유리면 흡음판 천장 (48k, 그라스크로스, 25mm)",AOM201011000,,E36,
,,,,,,○,"(48k, 그라스크로스, 50mm)","CE751-유리면 흡음판 천장 (48k, 그라스크로스, 50mm)",AOM201012000,AOM20101A,E36,
,,,,,,○,"(48k, 유공PE마감, 50mm)","CE751-유리면 흡음판 천장 (48k, 유공PE마감, 50mm)",,AOM20101B,E36,
,,,,,,○,"(64k, 그라스크로스, 25mm)","CE751-유리면 흡음판 천장 (64k, 그라스크로스, 25mm)",AOM201013000,,E36,
,,,,,,○,"(64k, 그라스크로스, 50mm)","CE751-유리면 흡음판 천장 (64k, 그라스크로스, 50mm)",AOM201014000,,E36,
,,752-흡음판,CE752,CE752-유공 흡음판 천장,,○,,CE752-유공 흡음판 천장 ,,AOM200A,E36,
,,,,,,○,6mm,CE752-유공 흡음판 천장 6mm,,AOM200B,E36,
,,753-암면뿜칠,CE753,CE753-암면뿜칠(흡음) 천장,,○,15mm,CE753-암면뿜칠(흡음) 천장 15mm,AOM202,,E36,
,,,,,,○,25mm,CE753-암면뿜칠(흡음) 천장 25mm,AOM202,,E36,
,,,,,,○,30mm,CE753-암면뿜칠(흡음) 천장 30mm,AOM202,,E36,
,760.0-합성수지재,,CE760,CE760-합성수지재 천장,,○,,CE760-합성수지재 천장 ,AOG4,,E36,
,,761-열경화성수지,CE761,CE761-열경화성수지 천장,,○,(300x300x1.2mm),CE761-열경화성수지 천장 (300x300x1.2mm),,AOMB,E36,
,,,,,,○,(450x450x1.2mm),CE761-열경화성수지 천장 (450x450x1.2mm),,AOMB,E36,
,,,,,,○,(600x600x1.2mm),CE761-열경화성수지 천장 (600x600x1.2mm),,AOMB,E36,
,,,,,,○,(600x600x2mm),CE761-열경화성수지 천장 (600x600x2mm),,AOMB,E36,
,,,,,,○," (다운라이트, 300x300x1.2mm)","CE761-열경화성수지 천장 (다운라이트, 300x300x1.2mm)",,AOMC,E36,
,,,CE761,CE761-PVC천장재,,○,,CE761-PVC천장재 ,,AOMC,E36,
,770.0--,,,,,,, ,,,E36,
,780.0-금속재,,CE780,CE780-경량철골천장틀 천장,,○,,CE780-경량철골천장틀 천장 ,AJI,,E36,
,,781-경량철골천장틀(H-Bar),CE781,CE781-경량철골천장틀(H-Bar) 천장,,○,,CE781-경량철골천장틀(H-Bar) 천장 ,AJI200100000,,E36,
,,,,,,,(시공도),CE781-경량철골천장틀(H-Bar) 천장 (시공도),AJI200200000,,E36,
,,,,,,,(인써트유),CE781-경량철골천장틀(H-Bar) 천장 (인써트유),AJI200300000,,E36,
,,,,,,,(인써트무),CE781-경량철골천장틀(H-Bar) 천장 (인써트무),AJI200400000,,E36,
,,,,,,,(텍스취부포함),CE781-경량철골천장틀(H-Bar) 천장 (텍스취부포함),AJI200500000,,E36,
,,,,,,,"(H=1m 미만, 인써트유)","CE781-경량철골천장틀(H-Bar) 천장 (H=1m 미만, 인써트유)",AJI210100000,,E36,
,,,,,,,"(H=1m 미만, 인써트무)","CE781-경량철골천장틀(H-Bar) 천장 (H=1m 미만, 인써트무)",AJI210200000,,E36,
,,,,,,,"(H=1m 이상, 인써트유)","CE781-경량철골천장틀(H-Bar) 천장 (H=1m 이상, 인써트유)",AJI220100000,,E36,
,,,,,,,"(H=1m 이상, 인써트무)","CE781-경량철골천장틀(H-Bar) 천장 (H=1m 이상, 인써트무)",AJI220200000,,E36,
,,,,,,,"(H=1~2m 미만, 인써트유)","CE781-경량철골천장틀(H-Bar) 천장 (H=1~2m 미만, 인써트유)",AJI220300000,,E36,
,,,,,,,"(H=1~2m 미만, 인써트무)","CE781-경량철골천장틀(H-Bar) 천장 (H=1~2m 미만, 인써트무)",AJI220400000,,E36,
,,,,,,,"(H=2~3m 미만, 인써트유)","CE781-경량철골천장틀(H-Bar) 천장 (H=2~3m 미만, 인써트유)",AJI230100000,,E36,
,,,,,,,"(H=2~3m 미만, 인써트무)","CE781-경량철골천장틀(H-Bar) 천장 (H=2~3m 미만, 인써트무)",AJI230200000,,E36,
,,,,,,,"(H=3~4m 미만, 인써트유) ","CE781-경량철골천장틀(H-Bar) 천장 (H=3~4m 미만, 인써트유) ",AJI240100000,,E36,
,,,,,,,"(H=3~4m 미만, 인써트무) ","CE781-경량철골천장틀(H-Bar) 천장 (H=3~4m 미만, 인써트무) ",AJI240200000,,E36,
,,,,,,,"(H=4~5m 미만, 인써트유)","CE781-경량철골천장틀(H-Bar) 천장 (H=4~5m 미만, 인써트유)",AJI240300000,,E36,
,,,,,,,"(H=4~5m 미만, 인써트무)","CE781-경량철골천장틀(H-Bar) 천장 (H=4~5m 미만, 인써트무)",AJI240400000,,E36,
,,,,,,,"(H=5~6m 미만, 인써트유)","CE781-경량철골천장틀(H-Bar) 천장 (H=5~6m 미만, 인써트유)",AJI240500000,,E36,
,,,,,,,"(H=5~6m 미만, 인써트무)","CE781-경량철골천장틀(H-Bar) 천장 (H=5~6m 미만, 인써트무)",AJI240600000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:240, L형강)","CE781-경량철골천장틀(H-Bar) 천장 (측면보강, 케링찬넬, H:240, L형강)",AJI230300000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:300, L형강)","CE781-경량철골천장틀(H-Bar) 천장 (측면보강, 케링찬넬, H:300, L형강)",AJI230400000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:450, L형강)","CE781-경량철골천장틀(H-Bar) 천장 (측면보강, 케링찬넬, H:450, L형강)",AJI240700000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:750, L형강)","CE781-경량철골천장틀(H-Bar) 천장 (측면보강, 케링찬넬, H:750, L형강)",AJI240800000,,E36,
,,782-경량철골천장틀(M-Bar),CE782,CE782-경량철골천장틀(M-Bar) 천장,,○,,CE782-경량철골천장틀(M-Bar) 천장 ,AJI100100000,,E36,
,,,,,,,(시공도),CE782-경량철골천장틀(M-Bar) 천장 (시공도),AJI100200000,,E36,
,,,,,,,(인써트유),CE782-경량철골천장틀(M-Bar) 천장 (인써트유),AJI100300000,,E36,
,,,,,,,(인써트무),CE782-경량철골천장틀(M-Bar) 천장 (인써트무),AJI100400000,,E36,
,,,,,,,(텍스취부포함),CE782-경량철골천장틀(M-Bar) 천장 (텍스취부포함),AJI100500000,,E36,
,,,,,,,"(H=1m 미만, 인써트유)","CE782-경량철골천장틀(M-Bar) 천장 (H=1m 미만, 인써트유)",AJI110010000,,E36,
,,,,,,,"(H=1m 미만, 인써트무)","CE782-경량철골천장틀(M-Bar) 천장 (H=1m 미만, 인써트무)",AJI110020000,,E36,
,,,,,,,"(H=1m 이상, 인써트유)","CE782-경량철골천장틀(M-Bar) 천장 (H=1m 이상, 인써트유)",AJI110030000,,E36,
,,,,,,,"(H=1m 이상, 인써트무)","CE782-경량철골천장틀(M-Bar) 천장 (H=1m 이상, 인써트무)",AJI120020000,,E36,
,,,,,,,"(H=1~2m 미만, 인써트유)","CE782-경량철골천장틀(M-Bar) 천장 (H=1~2m 미만, 인써트유)",AJI120100000,,E36,
,,,,,,,"(H=1~2m 미만, 인써트무)","CE782-경량철골천장틀(M-Bar) 천장 (H=1~2m 미만, 인써트무)",AJI120110000,,E36,
,,,,,,,"(H=2~3m 미만, 인써트유)","CE782-경량철골천장틀(M-Bar) 천장 (H=2~3m 미만, 인써트유)",AJI130100000,,E36,
,,,,,,,"(H=2~3m 미만, 인써트무)","CE782-경량철골천장틀(M-Bar) 천장 (H=2~3m 미만, 인써트무)",AJI130200000,,E36,
,,,,,,,"(H=3~4m 미만, 인써트유)","CE782-경량철골천장틀(M-Bar) 천장 (H=3~4m 미만, 인써트유)",AJI140100000,,E36,
,,,,,,,"(H=3~4m 미만, 인써트무)","CE782-경량철골천장틀(M-Bar) 천장 (H=3~4m 미만, 인써트무)",AJI140200000,,E36,
,,,,,,,"(H=4~5m 미만, 인써트유)","CE782-경량철골천장틀(M-Bar) 천장 (H=4~5m 미만, 인써트유)",AJI140300000,,E36,
,,,,,,,"(H=4~5m 미만, 인써트무)","CE782-경량철골천장틀(M-Bar) 천장 (H=4~5m 미만, 인써트무)",AJI140400000,,E36,
,,,,,,,"(H=5~6m 미만, 인써트유)","CE782-경량철골천장틀(M-Bar) 천장 (H=5~6m 미만, 인써트유)",AJI140500000,,E36,
,,,,,,,"(H=5~6m 미만, 인써트무)","CE782-경량철골천장틀(M-Bar) 천장 (H=5~6m 미만, 인써트무)",AJI140600000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:240, L형강)","CE782-경량철골천장틀(M-Bar) 천장 (측면보강, 케링찬넬, H:240, L형강)",AJI130300000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:300, L형강)","CE782-경량철골천장틀(M-Bar) 천장 (측면보강, 케링찬넬, H:300, L형강)",AJI130400000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:450, L형강)","CE782-경량철골천장틀(M-Bar) 천장 (측면보강, 케링찬넬, H:450, L형강)",AJI140700000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:700, L형강)","CE782-경량철골천장틀(M-Bar) 천장 (측면보강, 케링찬넬, H:700, L형강)",AJI140800000,,E36,
,,,,,,,,"CE782-경량철골천장틀(M-Bar, 50x19x0.5@300mm) 천장",,AJI140800000,E36,
,,783-경량철골천장틀(T-Bar),CE783,CE783-경량철골천장틀(T-Bar) 천장,,○,,CE783-경량철골천장틀(T-Bar) 천장 ,AJI300100000,,E36,
,,,,,,,(스틸),CE783-경량철골천장틀(T-Bar) 천장 (스틸),AJI300110000,,E36,
,,,,,,,(알루미늄),CE783-경량철골천장틀(T-Bar) 천장 (알루미늄),AJI300120000,,E36,
,,,,,,,(시공도),CE783-경량철골천장틀(T-Bar) 천장 (시공도),AJI300200000,,E36,
,,,,,,,(인써트유),CE783-경량철골천장틀(T-Bar) 천장 (인써트유),AJI300300000,,E36,
,,,,,,,(인써트무),CE783-경량철골천장틀(T-Bar) 천장 (인써트무),AJI300400000,,E36,
,,,,,,,(텍스취부포함),CE783-경량철골천장틀(T-Bar) 천장 (텍스취부포함),AJI300500000,,E36,
,,,,,,,"(H=1m 미만, 인써트유)","CE783-경량철골천장틀(T-Bar) 천장 (H=1m 미만, 인써트유)",AJI310000000,,E36,
,,,,,,,"(H=1m 미만, 인써트무)","CE783-경량철골천장틀(T-Bar) 천장 (H=1m 미만, 인써트무)",AJI310100000,,E36,
,,,,,,,"(H=1~2m 미만, 인써트유)","CE783-경량철골천장틀(T-Bar) 천장 (H=1~2m 미만, 인써트유)",AJI320100000,,E36,
,,,,,,,"(H=1~2m 미만, 인써트무)","CE783-경량철골천장틀(T-Bar) 천장 (H=1~2m 미만, 인써트무)",AJI320200000,,E36,
,,,,,,,"(H=2~3m 미만, 인써트유)","CE783-경량철골천장틀(T-Bar) 천장 (H=2~3m 미만, 인써트유)",AJI330100000,,E36,
,,,,,,,"(H=2~3m 미만, 인써트무)","CE783-경량철골천장틀(T-Bar) 천장 (H=2~3m 미만, 인써트무)",AJI330200000,,E36,
,,,,,,,"(H=3~4m 미만, 인써트유)","CE783-경량철골천장틀(T-Bar) 천장 (H=3~4m 미만, 인써트유)",AJI340100000,,E36,
,,,,,,,"(H=3~4m 미만, 인써트무)","CE783-경량철골천장틀(T-Bar) 천장 (H=3~4m 미만, 인써트무)",AJI340200000,,E36,
,,,,,,,"(H=4~5m 미만, 인써트유)","CE783-경량철골천장틀(T-Bar) 천장 (H=4~5m 미만, 인써트유)",AJI340300000,,E36,
,,,,,,,"(H=4~5m 미만, 인써트무)","CE783-경량철골천장틀(T-Bar) 천장 (H=4~5m 미만, 인써트무)",AJI340400000,,E36,
,,,,,,,"(H=5~6m 미만, 인써트유)","CE783-경량철골천장틀(T-Bar) 천장 (H=5~6m 미만, 인써트유)",AJI340500000,,E36,
,,,,,,,"(H=5~6m 미만, 인써트무)","CE783-경량철골천장틀(T-Bar) 천장 (H=5~6m 미만, 인써트무)",AJI340600000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:240, L형강)","CE783-경량철골천장틀(T-Bar) 천장 (측면보강, 케링찬넬, H:240, L형강)",AJI330300000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:300, L형강)","CE783-경량철골천장틀(T-Bar) 천장 (측면보강, 케링찬넬, H:300, L형강)",AJI330400000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:450, L형강)","CE783-경량철골천장틀(T-Bar) 천장 (측면보강, 케링찬넬, H:450, L형강)",AJI340700000,,E36,
,,,,,,,"(측면보강, 케링찬넬, H:750, L형강)","CE783-경량철골천장틀(T-Bar) 천장 (측면보강, 케링찬넬, H:750, L형강)",AJI340800000,,E36,
,,784-경량철골천장틀(TH-Bar),CE784,CE784-경량철골천장틀(TH-Bar) 천장,,○,,CE784-경량철골천장틀(TH-Bar) 천장 ,AJI400100000,,E36,
,,,,,,,(스틸),CE784-경량철골천장틀(TH-Bar) 천장 (스틸),AJI400110000,,E36,
,,,,,,,(알루미늄),CE784-경량철골천장틀(TH-Bar) 천장 (알루미늄),AJI400120000,,E36,
,,,,,,,(시공도),CE784-경량철골천장틀(TH-Bar) 천장 (시공도),AJI400200000,,E36,
,,,,,,,(인써트유),CE784-경량철골천장틀(TH-Bar) 천장 (인써트유),AJI400300000,,E36,
,,,,,,,(인써트무),CE784-경량철골천장틀(TH-Bar) 천장 (인써트무),AJI400400000,,E36,
,,,,,,,(텍스취부포함),CE784-경량철골천장틀(TH-Bar) 천장 (텍스취부포함),AJI400500000,,E36,
,,,,,,,"(H=1m 미만, 인써트유)","CE784-경량철골천장틀(TH-Bar) 천장 (H=1m 미만, 인써트유)",AJI410000000,,E36,
,,,,,,,"(H=1m 미만, 인써트무)","CE784-경량철골천장틀(TH-Bar) 천장 (H=1m 미만, 인써트무)",AJI410100000,,E36,
,,,,,,,"(H=1m 이상, 인써트유)","CE784-경량철골천장틀(TH-Bar) 천장 (H=1m 이상, 인써트유)",AJI420000000,,E36,
,,,,,,,"(H=1m 이상, 인써트무)","CE784-경량철골천장틀(TH-Bar) 천장 (H=1m 이상, 인써트무)",AJI420100000,,E36,
,,,,,,,"(H=1~2m 미만, 인써트유)","CE784-경량철골천장틀(TH-Bar) 천장 (H=1~2m 미만, 인써트유)",AJI420200000,,E36,
,,,,,,,"(H=1~2m 미만, 인써트무)","CE784-경량철골천장틀(TH-Bar) 천장 (H=1~2m 미만, 인써트무)",AJI420300000,,E36,
,,,,,,,"(H=2~3m 미만, 인써트유)","CE784-경량철골천장틀(TH-Bar) 천장 (H=2~3m 미만, 인써트유)",AJI430100000,,E36,
,,,,,,,"(H=2~3m 미만, 인써트무)","CE784-경량철골천장틀(TH-Bar) 천장 (H=2~3m 미만, 인써트무)",AJI430200000,,E36,
,,,,,,,"(H=3~4m 미만, 인써트유)","CE784-경량철골천장틀(TH-Bar) 천장 (H=3~4m 미만, 인써트유)",AJI440100000,,E36,
,,,,,,,"(H=3~4m 미만, 인써트무)","CE784-경량철골천장틀(TH-Bar) 천장 (H=3~4m 미만, 인써트무)",AJI440200000,,E36,
,,,,,,,"(H=4~5m 미만, 인써트유)","CE784-경량철골천장틀(TH-Bar) 천장 (H=4~5m 미만, 인써트유)",AJI440300000,,E36,
,,,,,,,"(H=4~5m 미만, 인써트무)","CE784-경량철골천장틀(TH-Bar) 천장 (H=4~5m 미만, 인써트무)",AJI440400000,,E36,
,,,,,,,"(H=5~6m 미만, 인써트유)","CE784-경량철골천장틀(TH-Bar) 천장 (H=5~6m 미만, 인써트유)",AJI440500000,,E36,
,,,,,,,"(H=5~6m 미만, 인써트무)","CE784-경량철골천장틀(TH-Bar) 천장 (H=5~6m 미만, 인써트무)",AJI440600000,,E36,
,,,,,,,"(측면보강 케링찬넬, H:240, L형강)","CE784-경량철골천장틀(TH-Bar) 천장 (측면보강 케링찬넬, H:240, L형강)",AJI420400000,,E36,
,,,,,,,"(측면보강 케링찬넬, H:300, L형강)","CE784-경량철골천장틀(TH-Bar) 천장 (측면보강 케링찬넬, H:300, L형강)",AJI420500000,,E36,
,,,,,,,"(측면보강 케링찬넬, H:450, L형강)","CE784-경량철골천장틀(TH-Bar) 천장 (측면보강 케링찬넬, H:450, L형강)",AJI440700000,,E36,
,,,,,,,"(측면보강 케링찬넬, H:750, L형강)","CE784-경량철골천장틀(TH-Bar) 천장 (측면보강 케링찬넬, H:750, L형강)",AJI440800000,,E36,
,,785-경량철골천장틀(clip-Bar),CE785,CE785-경량철골천장틀(Clip-Bar) 천장,,○,,CE785-경량철골천장틀(Clip-Bar) 천장 ,,AJI440A,E36,
,,786-알루미늄,CE786,CE786-알루미늄 천장,,○,,CE786-알루미늄 천장 ,AR0000119870,,E36,
,,787-착색금속,CE787,CE787-착색금속,,○,,CE787-착색금속 ,,AJIA,E36,
,790.0-연판,,,,,,, ,,,E36,
,,791-연판붙임,CE791,CE791-연판붙임 천장,,○,(2mm),CE791-연판붙임 천장 (2mm),AJM440101000,,E36,
CE800-단열,,,CE800,CE800-단열재 천장,,○,,CE800-단열재 천장 ,AOD120,,E36,
,810.0-발포폴리스티렌 보드,,,,,,, ,,,E36,
,,811-발포폴리스티렌 보드,CE811,CE811-발포폴리스티렌보드 천장,,○,,CE811-발포폴리스티렌보드 천장 ,AOD121,,E36,
,,,,,,,"(본드붙임, 비중0.015, 30mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.015, 30mm)",AOD121111000,,E36,
,,,,,,,"(본드붙임, 비중0.015, 50mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.015, 50mm)",AOD121112000,,E36,
,,,,,,,"(본드붙임, 비중0.015, 60mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.015, 60mm)",AOD121113000,,E36,
,,,,,,,"(본드붙임, 비중0.015, 80mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.015, 80mm)",AOD121114000,,E36,
,,,,,,,"(본드붙임, 비중0.015, 100mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.015, 100mm)",AOD121115000,,E36,
,,,,,,,"(본드붙임, 비중0.02, 30mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.02, 30mm)",AOD121121000,,E36,
,,,,,,,"(본드붙임, 비중0.02, 50mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.02, 50mm)",AOD121122000,,E36,
,,,,,,,"(본드붙임, 비중0.02, 60mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.02, 60mm)",AOD121123000,,E36,
,,,,,,,"(본드붙임, 비중0.02, 80mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.02, 80mm)",AOD121124000,,E36,
,,,,,,,"(본드붙임, 비중0.02, 100mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.02, 100mm)",AOD121125000,,E36,
,,,,,,,"(본드붙임, 비중0.025, 30mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.025, 30mm)",AOD121131000,,E36,
,,,,,,,"(본드붙임, 비중0.025, 50mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.025, 50mm)",AOD121132000,,E36,
,,,,,,,"(본드붙임, 비중0.025, 60mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.025, 60mm)",AOD121133000,,E36,
,,,,,,,"(본드붙임, 비중0.025, 80mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.025, 80mm)",AOD121134000,,E36,
,,,,,,,"(본드붙임, 비중0.025, 100mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.025, 100mm)",AOD121135000,,E36,
,,,,,,○,"(본드붙임, 비중0.03, 30mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.03, 30mm)",AOD121141000,,E36,
,,,,,,○,"(본드붙임, 비중0.03, 50mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.03, 50mm)",AOD121142000,,E36,
,,,,,,○,"(본드붙임, 비중0.03, 60mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.03, 60mm)",AOD121143000,,E36,
,,,,,,○,"(본드붙임, 비중0.03, 80mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.03, 80mm)",AOD121144000,,E36,
,,,,,,○,"(본드붙임, 비중0.03, 100mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.03, 100mm)",AOD121145000,,E36,
,,,,,,○,"(본드붙임, 비중0.03, 125mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.03, 125mm)",AOD121146000,,E36,
,,,,,,○,"(본드붙임, 비중0.03, 200mm)","CE811-발포폴리스티렌보드 천장 (본드붙임, 비중0.03, 200mm)",AOD121147000,,E36,
,,,,,,,"(타설부착, 비중0.015, 30mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.015, 30mm)",AOD121211000,,E36,
,,,,,,,"(타설부착, 비중0.015, 50mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.015, 50mm)",AOD121212000,,E36,
,,,,,,,"(타설부착, 비중0.015, 60mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.015, 60mm)",AOD121213000,,E36,
,,,,,,,"(타설부착, 비중0.015, 80mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.015, 80mm)",AOD121214000,,E36,
,,,,,,,"(타설부착, 비중0.015, 100mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.015, 100mm)",AOD121215000,,E36,
,,,,,,,"(타설부착, 비중0.02, 30mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.02, 30mm)",AOD121221000,,E36,
,,,,,,,"(타설부착, 비중0.02, 50mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.02, 50mm)",AOD121222000,,E36,
,,,,,,,"(타설부착, 비중0.02, 60mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.02, 60mm)",AOD121223000,,E36,
,,,,,,,"(타설부착, 비중0.02, 80mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.02, 80mm)",AOD121224000,,E36,
,,,,,,,"(타설부착, 비중0.02, 100mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.02, 100mm)",AOD121225000,,E36,
,,,,,,,"(타설부착, 비중0.025, 30mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.025, 30mm)",AOD121231000,,E36,
,,,,,,,"(타설부착, 비중0.025, 50mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.025, 50mm)",AOD121232000,,E36,
,,,,,,,"(타설부착, 비중0.025, 60mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.025, 60mm)",AOD121233000,,E36,
,,,,,,,"(타설부착, 비중0.025, 80mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.025, 80mm)",AOD121234000,,E36,
,,,,,,,"(타설부착, 비중0.025, 100mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.025, 100mm)",AOD121235000,,E36,
,,,,,,○,"(타설부착, 비중0.03, 30mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.03, 30mm)",AOD121241000,,E36,
,,,,,,○,"(타설부착, 비중0.03, 50mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.03, 50mm)",AOD121242000,,E36,
,,,,,,○,"(타설부착, 비중0.03, 60mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.03, 60mm)",AOD121243000,,E36,
,,,,,,○,"(타설부착, 비중0.03, 80mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.03, 80mm)",AOD121244000,,E36,
,,,,,,○,"(타설부착, 비중0.03, 100mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.03, 100mm)",AOD121245000,,E36,
,,,,,,○,"(타설부착, 비중0.03, 125mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.03, 125mm)",AOD121246000,,E36,
,,,,,,○,"(타설부착, 비중0.03, 200mm)","CE811-발포폴리스티렌보드 천장 (타설부착, 비중0.03, 200mm)",AOD121247000,,E36,
,820.0-압출폴리에틸렌 보드,,CE820,CE820-압출폴리에틸렌보드 천장,,○,,CE820-압출폴리에틸렌보드 천장 ,AOD12241,,E36,
,,821-압출폴리에틸렌 보드,CE821,CE821-압출폴리에틸렌보드 천장,,○,,CE821-압출폴리에틸렌보드 천장 ,AOD12241,,E36,
,,,,,,,"(본드부착, 비중0.025, 30mm)","CE821-압출폴리에틸렌보드 천장 (본드부착, 비중0.025, 30mm)",AOD122411000,,E36,
,,,,,,,"(본드부착, 비중0.025, 50mm)","CE821-압출폴리에틸렌보드 천장 (본드부착, 비중0.025, 50mm)",AOD122412000,,E36,
,,,,,,○,"(본드부착, 비중0.03, 30mm)","CE821-압출폴리에틸렌보드 천장 (본드부착, 비중0.03, 30mm)",AOD122413000,,E36,
,,,,,,○,"(본드부착, 비중0.03, 50mm)","CE821-압출폴리에틸렌보드 천장 (본드부착, 비중0.03, 50mm)",AOD122414000,,E36,
,,,,,,○,"(본드부착, 비중0.03, 80mm)","CE821-압출폴리에틸렌보드 천장 (본드부착, 비중0.03, 80mm)",AOD122415000,,E36,
,,,,,,,"(타설부착, 비중0.025, 30mm)","CE821-압출폴리에틸렌보드 천장 (타설부착, 비중0.025, 30mm)",AOD122416000,,E36,
,,,,,,,"(타설부착, 비중0.025, 50mm)","CE821-압출폴리에틸렌보드 천장 (타설부착, 비중0.025, 50mm)",AOD122417000,,E36,
,,,,,,○,"(타설부착, 비중0.03, 30mm)","CE821-압출폴리에틸렌보드 천장 (타설부착, 비중0.03, 30mm)",AOD122418000,,E36,
,,,,,,○,"(타설부착, 비중0.03, 50mm)","CE821-압출폴리에틸렌보드 천장 (타설부착, 비중0.03, 50mm)",AOD122419000,,E36,
,830.0-유리섬유,,CE830,CE830-유리섬유보드 천장,,○,,CE830-유리섬유보드 천장 ,AOD22110,,E36,
