분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,,○,"(로울러칠, 2회, 2급)","WA611-수성페인트 (외부) 벽 (로울러칠, 2회, 2급)",ANC132232100,,E24,
,,,,,,,,,○,"(로울러칠, 3회, 2급)","WA611-수성페인트 (외부) 벽 (로울러칠, 3회, 2급)",ANC132233100,,E24,
,,620.0,유성도료,,,WA620,WA620-조합페인트 벽,,○,,WA620-조합페인트 벽 ,ANB1,,E24,
,,,,621,조합 페인트,WA621,WA621-조합페인트 벽,,○,"(붓칠, 철재면3회)","WA621-조합페인트 벽 (붓칠, 철재면3회)",,ANB11213A,E24,
,,,,,,,,,○,"(로울러칠, 철재면3회)","WA621-조합페인트 벽 (로울러칠, 철재면3회)",ANB112203000,,E24,
,,,,,,,,,○,"(붓칠, 목재면3회)","WA621-조합페인트 벽 (붓칠, 목재면3회)",,ANB1221A,E24,
,,,,,,,,,○,"(뿜칠, 목재면3회)","WA621-조합페인트 벽 (뿜칠, 목재면3회)",,ANB1221B,E24,
,,,,,,,,,○,"(붓칠, 모르타르면3회)","WA621-조합페인트 벽 (붓칠, 모르타르면3회)",,ANB1321A,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면3회)","WA621-조합페인트 벽 (뿜칠, 모르타르면3회)",,ANB1322A,E24,
,,,,,,,,,○,(철재면),WA621-조합페인트 벽 (철재면),ANB112100000,,E24,
,,,,,,,,,○,(철재면1회),WA621-조합페인트 벽 (철재면1회),ANB112110000,,E24,
,,,,,,,,,○,"(철재면1회, 1급)","WA621-조합페인트 벽 (철재면1회, 1급)",ANB112111000,,E24,
,,,,,,,,,○,"(철재면1회, 2급)","WA621-조합페인트 벽 (철재면1회, 2급)",ANB112112000,,E24,
,,,,,,,,,○,(철재면2회),WA621-조합페인트 벽 (철재면2회),ANB112120000,,E24,
,,,,,,,,,○,"(철재면2회, 1급)","WA621-조합페인트 벽 (철재면2회, 1급)",ANB112113000,,E24,
,,,,,,,,,○,"(철재면2회, 2급)","WA621-조합페인트 벽 (철재면2회, 2급)",ANB112114000,,E24,
,,,,,,,,,○,"(철재면3회, 1급)","WA621-조합페인트 벽 (철재면3회, 1급)",ANB112115000,,E24,
,,,,,,,,,○,"(철재면3회, 2급)","WA621-조합페인트 벽 (철재면3회, 2급)",ANB112116000,,E24,
,,,,,,,,,○,"(붓칠, 철재면1회)","WA621-조합페인트 벽 (붓칠, 철재면1회)",ANB112130000,,E24,
,,,,,,,,,○,"(붓칠, 철재면2회)","WA621-조합페인트 벽 (붓칠, 철재면2회)",ANB112131000,,E24,
,,,,,,,,,○,"(붓칠, 목재면1회)","WA621-조합페인트 벽 (붓칠, 목재면1회)",ANB122100000,,E24,
,,,,,,,,,○,"(붓칠, 목재면1회, 1급)","WA621-조합페인트 벽 (붓칠, 목재면1회, 1급)",ANB122102000,,E24,
,,,,,,,,,○,"(붓칠, 목재면1회, 2급)","WA621-조합페인트 벽 (붓칠, 목재면1회, 2급)",ANB122103000,,E24,
,,,,,,,,,○,"(붓칠, 목재면2회)","WA621-조합페인트 벽 (붓칠, 목재면2회)",ANB122101000,,E24,
,,,,,,,,,○,"(붓칠, 목재면2회, 1급)","WA621-조합페인트 벽 (붓칠, 목재면2회, 1급)",ANB122104000,,E24,
,,,,,,,,,○,"(붓칠, 목재면2회, 2급)","WA621-조합페인트 벽 (붓칠, 목재면2회, 2급)",ANB122105000,,E24,
,,,,,,,,,○,"(붓칠, 목재면3회, 1급)","WA621-조합페인트 벽 (붓칠, 목재면3회, 1급)",ANB122106000,,E24,
,,,,,,,,,○,"(붓칠, 목재면3회, 2급)","WA621-조합페인트 벽 (붓칠, 목재면3회, 2급)",ANB122107000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면1회)","WA621-조합페인트 벽 (붓칠, 모르타르면1회)",ANB132100000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면2회)","WA621-조합페인트 벽 (붓칠, 모르타르면2회)",ANB132110000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면1회)","WA621-조합페인트 벽 (뿜칠, 철재면1회)",ANB112140000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면1회, 1급)","WA621-조합페인트 벽 (뿜칠, 철재면1회, 1급)",ANB112142000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면1회, 2급)","WA621-조합페인트 벽 (뿜칠, 철재면1회, 2급)",ANB112143000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면2회, 1급)","WA621-조합페인트 벽 (뿜칠, 철재면2회, 1급)",ANB112144000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면2회, 2급)","WA621-조합페인트 벽 (뿜칠, 철재면2회, 2급)",ANB112145000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면3회, 1급)","WA621-조합페인트 벽 (뿜칠, 철재면3회, 1급)",ANB112146000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면3회, 2급)","WA621-조합페인트 벽 (뿜칠, 철재면3회, 2급)",ANB112147000,,E24,
,,,,,,,,,○,"(뿜칠, 철골면 1회, KSM6020-1종1급)","WA621-조합페인트 벽 (뿜칠, 철골면 1회, KSM6020-1종1급)",ANB112151000,,E24,
,,,,,,,,,○,"(뿜칠, 철골면 2회, KSM6020-1종1급)","WA621-조합페인트 벽 (뿜칠, 철골면 2회, KSM6020-1종1급)",ANB112152000,,E24,
,,,,,,,,,○,"(뿜칠, 목재면1회)","WA621-조합페인트 벽 (뿜칠, 목재면1회)",ANB122108000,,E24,
,,,,,,,,,○,"(뿜칠, 목재면1회, 1급)","WA621-조합페인트 벽 (뿜칠, 목재면1회, 1급)",ANB122110000,,E24,
,,,,,,,,,○,"(뿜칠, 목재면1회, 2급)","WA621-조합페인트 벽 (뿜칠, 목재면1회, 2급)",ANB122111000,,E24,
,,,,,,,,,○,"(뿜칠, 목재면2회)","WA621-조합페인트 벽 (뿜칠, 목재면2회)",ANB122109000,,E24,
,,,,,,,,,○,"(뿜칠, 목재면2회, 1급)","WA621-조합페인트 벽 (뿜칠, 목재면2회, 1급)",ANB122112000,,E24,
,,,,,,,,,○,"(뿜칠, 목재면2회, 2급)","WA621-조합페인트 벽 (뿜칠, 목재면2회, 2급)",ANB122113000,,E24,
,,,,,,,,,○,"(뿜칠, 목재면3회, 1급)","WA621-조합페인트 벽 (뿜칠, 목재면3회, 1급)",ANB122114000,,E24,
,,,,,,,,,○,"(뿜칠, 목재면3회, 2급)","WA621-조합페인트 벽 (뿜칠, 목재면3회, 2급)",ANB122115000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면1회)","WA621-조합페인트 벽 (뿜칠, 모르타르면1회)",ANB132200000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면1회, 1급)","WA621-조합페인트 벽 (뿜칠, 모르타르면1회, 1급)",ANB132220000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면1회, 2급)","WA621-조합페인트 벽 (뿜칠, 모르타르면1회, 2급)",ANB132230000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면2회)","WA621-조합페인트 벽 (뿜칠, 모르타르면2회)",ANB132210000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면2회, 1급)","WA621-조합페인트 벽 (뿜칠, 모르타르면2회, 1급)",ANB132240000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면2회, 2급)","WA621-조합페인트 벽 (뿜칠, 모르타르면2회, 2급)",ANB132250000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면3회, 1급)","WA621-조합페인트 벽 (뿜칠, 모르타르면3회, 1급)",ANB132260000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면3회, 2급)","WA621-조합페인트 벽 (뿜칠, 모르타르면3회, 2급)",ANB132270000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면1회)","WA621-조합페인트 벽 (로울러칠, 철재면1회)",ANB112201000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면1회, 1급)","WA621-조합페인트 벽 (로울러칠, 철재면1회, 1급)",ANB112420000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면1회, 2급)","WA621-조합페인트 벽 (로울러칠, 철재면1회, 2급)",ANB112430000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면2회)","WA621-조합페인트 벽 (로울러칠, 철재면2회)",ANB112202000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면2회, 1급)","WA621-조합페인트 벽 (로울러칠, 철재면2회, 1급)",ANB112440000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면2회, 2급)","WA621-조합페인트 벽 (로울러칠, 철재면2회, 2급)",ANB112450000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면3회, 1급)","WA621-조합페인트 벽 (로울러칠, 철재면3회, 1급)",ANB112460000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면3회, 2급)","WA621-조합페인트 벽 (로울러칠, 철재면3회, 2급)",ANB112470000,,E24,
,,,,,,,,,○,"(로울러칠, 목재면1회)","WA621-조합페인트 벽 (로울러칠, 목재면1회)",ANB122201000,,E24,
,,,,,,,,,○,"(로울러칠, 목재면1회, 1급)","WA621-조합페인트 벽 (로울러칠, 목재면1회, 1급)",ANB122320000,,E24,
,,,,,,,,,○,"(로울러칠, 목재면1회, 2급)","WA621-조합페인트 벽 (로울러칠, 목재면1회, 2급)",ANB122330000,,E24,
,,,,,,,,,○,"(로울러칠, 목재면2회)","WA621-조합페인트 벽 (로울러칠, 목재면2회)",ANB122202000,,E24,
,,,,,,,,,○,"(로울러칠, 목재면2회, 1급)","WA621-조합페인트 벽 (로울러칠, 목재면2회, 1급)",ANB122340000,,E24,
,,,,,,,,,○,"(로울러칠, 목재면2회, 2급)","WA621-조합페인트 벽 (로울러칠, 목재면2회, 2급)",ANB122350000,,E24,
,,,,,,,,,○,"(로울러칠, 목재면3회)","WA621-조합페인트 벽 (로울러칠, 목재면3회)",ANB122203000,,E24,
,,,,,,,,,○,"(로울러칠, 목재면3회, 1급)","WA621-조합페인트 벽 (로울러칠, 목재면3회, 1급)",ANB122360000,,E24,
,,,,,,,,,○,"(로울러칠, 목재면3회, 2급)","WA621-조합페인트 벽 (로울러칠, 목재면3회, 2급)",ANB122370000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면1회)","WA621-조합페인트 벽 (로울러칠, 모르타르면1회)",ANB132300000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면1회, 1급)","WA621-조합페인트 벽 (로울러칠, 모르타르면1회, 1급)",ANB132320000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면1회, 2급)","WA621-조합페인트 벽 (로울러칠, 모르타르면1회, 2급)",ANB132330000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면2회)","WA621-조합페인트 벽 (로울러칠, 모르타르면2회)",ANB132310000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면2회, 1급)","WA621-조합페인트 벽 (로울러칠, 모르타르면2회, 1급)",ANB132340000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면2회, 2급)","WA621-조합페인트 벽 (로울러칠, 모르타르면2회, 2급)",ANB132350000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면3회, 1급)","WA621-조합페인트 벽 (로울러칠, 모르타르면3회, 1급)",ANB132360000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면3회, 2급)","WA621-조합페인트 벽 (로울러칠, 모르타르면3회, 2급)",ANB132370000,,E24,
,,,,,,WA621,WA621-유성페인트 벽,,○,"(붓칠, 철재면1회, 1급)","WA621-유성페인트 벽 (붓칠, 철재면1회, 1급)",ANB112132000,,E24,
,,,,,,,,,○,"(붓칠, 철재면1회, 2급)","WA621-유성페인트 벽 (붓칠, 철재면1회, 2급)",ANB112133000,,E24,
,,,,,,,,,○,"(붓칠, 철재면2회, 1급)","WA621-유성페인트 벽 (붓칠, 철재면2회, 1급)",ANB112134000,,E24,
,,,,,,,,,○,"(붓칠, 철재면2회, 2급)","WA621-유성페인트 벽 (붓칠, 철재면2회, 2급)",ANB112135000,,E24,
,,,,,,,,,○,"(붓칠, 철재면3회, 1급)","WA621-유성페인트 벽 (붓칠, 철재면3회, 1급)",ANB112136000,,E24,
,,,,,,,,,○,"(붓칠, 철재면3회, 2급)","WA621-유성페인트 벽 (붓칠, 철재면3회, 2급)",ANB112137000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면1회, 1급)","WA621-유성페인트 벽 (붓칠, 모르타르면1회, 1급)",ANB132120000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면1회, 2급)","WA621-유성페인트 벽 (붓칠, 모르타르면1회, 2급)",ANB132130000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면2회, 1급)","WA621-유성페인트 벽 (붓칠, 모르타르면2회, 1급)",ANB132140000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면2회, 2급)","WA621-유성페인트 벽 (붓칠, 모르타르면2회, 2급)",ANB132150000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면3회, 1급)","WA621-유성페인트 벽 (붓칠, 모르타르면3회, 1급)",ANB132160000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면3회, 2급)","WA621-유성페인트 벽 (붓칠, 모르타르면3회, 2급)",ANB132170000,,E24,
,,,,622,아크릴 페인트,WA622,WA622-아크릴페인트 벽,,○,,WA622-아크릴페인트 벽 ,ANC2,,E24,
,,,,,,,,,○,(외벽),WA622-아크릴페인트 벽 (외벽),ANC262200000,,E24,
,,,,,,,,,○,(칠 내벽3회),WA622-아크릴페인트 벽 (칠 내벽3회),ANC236001000,,E24,
,,,,,,,,,○,(칠 내벽2회),WA622-아크릴페인트 벽 (칠 내벽2회),ANC236001100,,E24,
,,,,,,,,,○,"(모르타르면, 2회)","WA622-아크릴페인트 벽 (모르타르면, 2회)",,ANC2621A,E24,
,,,,,,,,,○,"(모르타르면, 3회)","WA622-아크릴페인트 벽 (모르타르면, 3회)",ANC262100000,,E24,
,,,,,,WA622,WA622-낙서방지페인트 벽,,○,,WA622-낙서방지페인트 벽 ,ANO000,,E24,
,,,,,,,,,○,(2회),WA622-낙서방지페인트 벽 (2회),ANO000110000,,E24,
,,,,,,,,,○,"(2회, 석고보드면)","WA622-낙서방지페인트 벽 (2회, 석고보드면)",ANO000110100,,E24,
,,,,,,,,,○,(3회),WA622-낙서방지페인트 벽 (3회),ANO000111000,,E24,
,,,,,,,,,○,"(3회, 석고보드면)","WA622-낙서방지페인트 벽 (3회, 석고보드면)",ANO000111100,,E24,
,,,,623,비닐 페인트,WA623,WA623-비닐페인트 벽,,○,,WA623-비닐페인트 벽 ,ANC3,,E24,
,,,,,,,,,○,"(외부, 1회)","WA623-비닐페인트 벽 (외부, 1회)",ANC332105000,,E24,
,,,,,,,,,○,"(외부, 2회)","WA623-비닐페인트 벽 (외부, 2회)",ANC332102000,,E24,
,,,,,,,,,○,"(외부, 3회)","WA623-비닐페인트 벽 (외부, 3회)",ANC332103000,,E24,
,,,,,,,,,○,"(내부, 1회)","WA623-비닐페인트 벽 (내부, 1회)",ANC332104000,,E24,
,,,,,,,,,○,"(내부, 2회)","WA623-비닐페인트 벽 (내부, 2회)",ANC332100000,,E24,
,,,,,,,,,○,"(내부, 3회)","WA623-비닐페인트 벽 (내부, 3회)",ANC332101000,,E24,
,,,,,,,,,○,"(로울러칠, 내부, 2회)","WA623-비닐페인트 벽 (로울러칠, 내부, 2회)",ANC332202000,,E24,
,,,,,,,,,○,"(로울러칠, 내부, 석고보드면2회)","WA623-비닐페인트 벽 (로울러칠, 내부, 석고보드면2회)",ANC362202000,,E24,
,,,,,,,,,○,"(로울러칠, 내부, 3회)","WA623-비닐페인트 벽 (로울러칠, 내부, 3회)",ANC332203000,,E24,
,,,,,,,,,○,"(로울러칠, 내부, 석고보드면3회)","WA623-비닐페인트 벽 (로울러칠, 내부, 석고보드면3회)",ANC362203000,,E24,
,,,,624,에나멜 페인트,WA624,WA624-에나멜페인트 벽,,○,,WA624-에나멜페인트 벽 ,ANB2,,E24,
,,,,,,,,,○,(철재면),WA624-에나멜페인트 벽 (철재면),ANB212100000,,E24,
,,,,,,,,,○,(철재면1회),WA624-에나멜페인트 벽 (철재면1회),ANB212110000,,E24,
,,,,,,,,,○,"(철재면1회, 1급)","WA624-에나멜페인트 벽 (철재면1회, 1급)",ANB212140000,,E24,
,,,,,,,,,○,"(철재면1회, 2급)","WA624-에나멜페인트 벽 (철재면1회, 2급)",ANB212150000,,E24,
,,,,,,,,,○,(철재면2회),WA624-에나멜페인트 벽 (철재면2회),ANB212120000,,E24,
,,,,,,,,,○,"(철재면2회, 1급)","WA624-에나멜페인트 벽 (철재면2회, 1급)",ANB212160000,,E24,
,,,,,,,,,○,"(철재면2회, 2급)","WA624-에나멜페인트 벽 (철재면2회, 2급)",ANB212170000,,E24,
,,,,,,,,,○,(철재면3회),WA624-에나멜페인트 벽 (철재면3회),ANB212130000,,E24,
,,,,,,,,,○,"(철재면3회, 1급)","WA624-에나멜페인트 벽 (철재면3회, 1급)",ANB212180000,,E24,
,,,,,,,,,○,"(철재면3회, 2급)","WA624-에나멜페인트 벽 (철재면3회, 2급)",ANB212190000,,E24,
,,,,,,,,,○,(목재면),WA624-에나멜페인트 벽 (목재면),ANB222100000,,E24,
,,,,,,,,,○,(목재면1회),WA624-에나멜페인트 벽 (목재면1회),ANB222200000,,E24,
,,,,,,,,,○,(목재면2회),WA624-에나멜페인트 벽 (목재면2회),ANB222300000,,E24,
,,,,,,,,,○,(목재면3회),WA624-에나멜페인트 벽 (목재면3회),ANB222400000,,E24,
,,,,,,,,,○,"(붓칠, 철재면1회)","WA624-에나멜페인트 벽 (붓칠, 철재면1회)",ANB212200000,,E24,
,,,,,,,,,○,"(붓칠, 철재면1회, 1급)","WA624-에나멜페인트 벽 (붓칠, 철재면1회, 1급)",ANB212220000,,E24,
,,,,,,,,,○,"(붓칠, 철재면1회, 2급)","WA624-에나멜페인트 벽 (붓칠, 철재면1회, 2급)",ANB212230000,,E24,
,,,,,,,,,○,"(붓칠, 철재면2회)","WA624-에나멜페인트 벽 (붓칠, 철재면2회)",ANB212210000,,E24,
,,,,,,,,,○,"(붓칠, 철재면2회, 1급)","WA624-에나멜페인트 벽 (붓칠, 철재면2회, 1급)",ANB212240000,,E24,
,,,,,,,,,○,"(붓칠, 철재면2회, 2급)","WA624-에나멜페인트 벽 (붓칠, 철재면2회, 2급)",ANB212250000,,E24,
,,,,,,,,,○,"(붓칠, 철재면3회, 1급)","WA624-에나멜페인트 벽 (붓칠, 철재면3회, 1급)",ANB212260000,,E24,
,,,,,,,,,○,"(붓칠, 철재면3회, 2급)","WA624-에나멜페인트 벽 (붓칠, 철재면3회, 2급)",ANB212270000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면1회)","WA624-에나멜페인트 벽 (붓칠, 모르타르면1회)",ANB232100000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면1회, 1급)","WA624-에나멜페인트 벽 (붓칠, 모르타르면1회, 1급)",ANB232120000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면1회, 2급)","WA624-에나멜페인트 벽 (붓칠, 모르타르면1회, 2급)",ANB232130000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면2회)","WA624-에나멜페인트 벽 (붓칠, 모르타르면2회)",ANB232110000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면2회, 1급)","WA624-에나멜페인트 벽 (붓칠, 모르타르면2회, 1급)",ANB232140000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면2회, 2급)","WA624-에나멜페인트 벽 (붓칠, 모르타르면2회, 2급)",ANB232150000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면3회, 1급)","WA624-에나멜페인트 벽 (붓칠, 모르타르면3회, 1급)",ANB232160000,,E24,
,,,,,,,,,○,"(붓칠, 모르타르면3회, 2급)","WA624-에나멜페인트 벽 (붓칠, 모르타르면3회, 2급)",ANB232170000,,E24,
,,,,,,,,,○,"(붓칠, 석고보드면1회)","WA624-에나멜페인트 벽 (붓칠, 석고보드면1회)",ANB262100000,,E24,
,,,,,,,,,○,"(붓칠, 석고보드면1회, 1급)","WA624-에나멜페인트 벽 (붓칠, 석고보드면1회, 1급)",ANB262120000,,E24,
,,,,,,,,,○,"(붓칠, 석고보드면1회, 2급)","WA624-에나멜페인트 벽 (붓칠, 석고보드면1회, 2급)",ANB262130000,,E24,
,,,,,,,,,○,"(붓칠, 석고보드면2회)","WA624-에나멜페인트 벽 (붓칠, 석고보드면2회)",ANB262110000,,E24,
,,,,,,,,,○,"(붓칠, 석고보드면2회, 1급)","WA624-에나멜페인트 벽 (붓칠, 석고보드면2회, 1급)",ANB262140000,,E24,
,,,,,,,,,○,"(붓칠, 석고보드면2회, 2급)","WA624-에나멜페인트 벽 (붓칠, 석고보드면2회, 2급)",ANB262150000,,E24,
,,,,,,,,,○,"(붓칠, 석고보드면3회, 1급)","WA624-에나멜페인트 벽 (붓칠, 석고보드면3회, 1급)",ANB262160000,,E24,
,,,,,,,,,○,"(붓칠, 석고보드면3회, 2급)","WA624-에나멜페인트 벽 (붓칠, 석고보드면3회, 2급)",ANB262170000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면1회)","WA624-에나멜페인트 벽 (뿜칠, 철재면1회)",ANB212300000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면1회, 1급)","WA624-에나멜페인트 벽 (뿜칠, 철재면1회, 1급)",ANB212320000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면1회, 2급)","WA624-에나멜페인트 벽 (뿜칠, 철재면1회, 2급)",ANB212330000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면2회)","WA624-에나멜페인트 벽 (뿜칠, 철재면2회)",ANB212310000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면2회, 1급)","WA624-에나멜페인트 벽 (뿜칠, 철재면2회, 1급)",ANB212340000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면2회, 2급)","WA624-에나멜페인트 벽 (뿜칠, 철재면2회, 2급)",ANB212350000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면3회, 1급)","WA624-에나멜페인트 벽 (뿜칠, 철재면3회, 1급)",ANB212360000,,E24,
,,,,,,,,,○,"(뿜칠, 철재면3회, 2급)","WA624-에나멜페인트 벽 (뿜칠, 철재면3회, 2급)",ANB212370000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면1회)","WA624-에나멜페인트 벽 (뿜칠, 모르타르면1회)",ANB232200000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면1회, 1급)","WA624-에나멜페인트 벽 (뿜칠, 모르타르면1회, 1급)",ANB232220000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면1회, 2급)","WA624-에나멜페인트 벽 (뿜칠, 모르타르면1회, 2급)",ANB232230000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면2회)","WA624-에나멜페인트 벽 (뿜칠, 모르타르면2회)",ANB232210000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면2회, 1급)","WA624-에나멜페인트 벽 (뿜칠, 모르타르면2회, 1급)",ANB232240000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면2회, 2급)","WA624-에나멜페인트 벽 (뿜칠, 모르타르면2회, 2급)",ANB232250000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면3회, 1급)","WA624-에나멜페인트 벽 (뿜칠, 모르타르면3회, 1급)",ANB232260000,,E24,
,,,,,,,,,○,"(뿜칠, 모르타르면3회, 2급)","WA624-에나멜페인트 벽 (뿜칠, 모르타르면3회, 2급)",ANB232270000,,E24,
,,,,,,,,,○,"(뿜칠, 석고보드면1회)","WA624-에나멜페인트 벽 (뿜칠, 석고보드면1회)",ANB262200000,,E24,
,,,,,,,,,○,"(뿜칠, 석고보드면1회, 1급)","WA624-에나멜페인트 벽 (뿜칠, 석고보드면1회, 1급)",ANB262220000,,E24,
,,,,,,,,,○,"(뿜칠, 석고보드면1회, 2급)","WA624-에나멜페인트 벽 (뿜칠, 석고보드면1회, 2급)",ANB262230000,,E24,
,,,,,,,,,○,"(뿜칠, 석고보드면2회)","WA624-에나멜페인트 벽 (뿜칠, 석고보드면2회)",ANB262210000,,E24,
,,,,,,,,,○,"(뿜칠, 석고보드면2회, 1급)","WA624-에나멜페인트 벽 (뿜칠, 석고보드면2회, 1급)",ANB262240000,,E24,
,,,,,,,,,○,"(뿜칠, 석고보드면2회, 2급)","WA624-에나멜페인트 벽 (뿜칠, 석고보드면2회, 2급)",ANB262250000,,E24,
,,,,,,,,,○,"(뿜칠, 석고보드면3회, 1급)","WA624-에나멜페인트 벽 (뿜칠, 석고보드면3회, 1급)",ANB262260000,,E24,
,,,,,,,,,○,"(뿜칠, 석고보드면3회, 2급)","WA624-에나멜페인트 벽 (뿜칠, 석고보드면3회, 2급)",ANB262270000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면1회)","WA624-에나멜페인트 벽 (로울러칠, 철재면1회)",ANB212400000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면1회, 1급)","WA624-에나멜페인트 벽 (로울러칠, 철재면1회, 1급)",ANB212420000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면1회, 2급)","WA624-에나멜페인트 벽 (로울러칠, 철재면1회, 2급)",ANB212430000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면2회)","WA624-에나멜페인트 벽 (로울러칠, 철재면2회)",ANB212410000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면2회, 1급)","WA624-에나멜페인트 벽 (로울러칠, 철재면2회, 1급)",ANB212440000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면2회, 2급)","WA624-에나멜페인트 벽 (로울러칠, 철재면2회, 2급)",ANB212450000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면3회, 1급)","WA624-에나멜페인트 벽 (로울러칠, 철재면3회, 1급)",ANB212460000,,E24,
,,,,,,,,,○,"(로울러칠, 철재면3회, 2급)","WA624-에나멜페인트 벽 (로울러칠, 철재면3회, 2급)",ANB212470000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면1회)","WA624-에나멜페인트 벽 (로울러칠, 모르타르면1회)",ANB232300000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면1회, 1급)","WA624-에나멜페인트 벽 (로울러칠, 모르타르면1회, 1급)",ANB232320000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면1회, 2급)","WA624-에나멜페인트 벽 (로울러칠, 모르타르면1회, 2급)",ANB232330000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면2회)","WA624-에나멜페인트 벽 (로울러칠, 모르타르면2회)",ANB232310000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면2회, 1급)","WA624-에나멜페인트 벽 (로울러칠, 모르타르면2회, 1급)",ANB232340000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면2회, 2급)","WA624-에나멜페인트 벽 (로울러칠, 모르타르면2회, 2급)",ANB232350000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면3회, 1급)","WA624-에나멜페인트 벽 (로울러칠, 모르타르면3회, 1급)",ANB232360000,,E24,
,,,,,,,,,○,"(로울러칠, 모르타르면3회, 2급)","WA624-에나멜페인트 벽 (로울러칠, 모르타르면3회, 2급)",ANB232370000,,E24,
