분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,○,,(89.1) 89.1x3.2,BM124-철골구조 원형강관 보 (89.1) 89.1x3.2,AEA330,,E23,
,,,,,○,,(101.6) 101.6x3.2,BM124-철골구조 원형강관 보 (101.6) 101.6x3.2,AEA330,,E23,
,,,,,○,,(101.6) 101.6x4.0,BM124-철골구조 원형강관 보 (101.6) 101.6x4.0,AEA330,,E23,
,,,,,○,,(101.6) 101.6x5.0,BM124-철골구조 원형강관 보 (101.6) 101.6x5.0,AEA330,,E23,
,,,,,○,,(114.3) 114.3x3.2,BM124-철골구조 원형강관 보 (114.3) 114.3x3.2,AEA330,,E23,
,,,,,○,,(114.3) 114.3x3.5,BM124-철골구조 원형강관 보 (114.3) 114.3x3.5,AEA330,,E23,
,,,,,○,,(114.3) 114.3x4.5,BM124-철골구조 원형강관 보 (114.3) 114.3x4.5,AEA330,,E23,
,,,,,○,,(139.8) 139.8x3.6,BM124-철골구조 원형강관 보 (139.8) 139.8x3.6,AEA330,,E23,
,,,,,○,,(139.8) 139.8x4.0,BM124-철골구조 원형강관 보 (139.8) 139.8x4.0,AEA330,,E23,
,,,,,○,,(139.8) 139.8x4.5,BM124-철골구조 원형강관 보 (139.8) 139.8x4.5,AEA330,,E23,
,,,,,○,,(139.8) 139.8x6.0,BM124-철골구조 원형강관 보 (139.8) 139.8x6.0,AEA330,,E23,
,,,,,○,,(165.2) 165.2x4.5,BM124-철골구조 원형강관 보 (165.2) 165.2x4.5,AEA330,,E23,
,,,,,○,,(165.2) 165.2x5.0,BM124-철골구조 원형강관 보 (165.2) 165.2x5.0,AEA330,,E23,
,,,,,○,,(165.2) 165.2x6.0,BM124-철골구조 원형강관 보 (165.2) 165.2x6.0,AEA330,,E23,
,,,,,○,,(165.2) 165.2x7.1,BM124-철골구조 원형강관 보 (165.2) 165.2x7.1,AEA330,,E23,
,,,,,○,,(190.7) 190.7x4.5,BM124-철골구조 원형강관 보 (190.7) 190.7x4.5,AEA330,,E23,
,,,,,○,,(190.7) 190.7x5.3,BM124-철골구조 원형강관 보 (190.7) 190.7x5.3,AEA330,,E23,
,,,,,○,,(190.7) 190.7x6.0,BM124-철골구조 원형강관 보 (190.7) 190.7x6.0,AEA330,,E23,
,,,,,○,,(190.7) 190.7x7.0,BM124-철골구조 원형강관 보 (190.7) 190.7x7.0,AEA330,,E23,
,,,,,○,,(190.7) 190.7x8.2,BM124-철골구조 원형강관 보 (190.7) 190.7x8.2,AEA330,,E23,
,,,,,○,,(216.3) 216.3x4.5,BM124-철골구조 원형강관 보 (216.3) 216.3x4.5,AEA330,,E23,
,,,,,○,,(216.3) 216.3x5.8,BM124-철골구조 원형강관 보 (216.3) 216.3x5.8,AEA330,,E23,
,,,,,○,,(216.3) 216.3x6.0,BM124-철골구조 원형강관 보 (216.3) 216.3x6.0,AEA330,,E23,
,,,,,○,,(216.3) 216.3x7.0,BM124-철골구조 원형강관 보 (216.3) 216.3x7.0,AEA330,,E23,
,,,,,○,,(216.3) 216.3x8.0,BM124-철골구조 원형강관 보 (216.3) 216.3x8.0,AEA330,,E23,
,,,,,○,,(216.3) 216.3x8.2,BM124-철골구조 원형강관 보 (216.3) 216.3x8.2,AEA330,,E23,
,,,,,○,,(267.4) 267.4x6.0,BM124-철골구조 원형강관 보 (267.4) 267.4x6.0,AEA330,,E23,
,,,,,○,,(267.4) 267.4x6.6,BM124-철골구조 원형강관 보 (267.4) 267.4x6.6,AEA330,,E23,
,,,,,○,,(267.4) 267.4x7.0,BM124-철골구조 원형강관 보 (267.4) 267.4x7.0,AEA330,,E23,
,,,,,○,,(267.4) 267.4x8.0,BM124-철골구조 원형강관 보 (267.4) 267.4x8.0,AEA330,,E23,
,,,,,○,,(267.4) 267.4x9.0,BM124-철골구조 원형강관 보 (267.4) 267.4x9.0,AEA330,,E23,
,,,,,○,,(267.4) 267.4x9.3,BM124-철골구조 원형강관 보 (267.4) 267.4x9.3,AEA330,,E23,
,,,,,○,,(318.5) 318.5x6.0,BM124-철골구조 원형강관 보 (318.5) 318.5x6.0,AEA330,,E23,
,,,,,○,,(318.5) 318.5x6.9,BM124-철골구조 원형강관 보 (318.5) 318.5x6.9,AEA330,,E23,
,,,,,○,,(318.5) 318.5x8.0,BM124-철골구조 원형강관 보 (318.5) 318.5x8.0,AEA330,,E23,
,,,,,○,,(318.5) 318.5x9.0,BM124-철골구조 원형강관 보 (318.5) 318.5x9.0,AEA330,,E23,
,,,,,○,,(318.5) 318.5x10.3,BM124-철골구조 원형강관 보 (318.5) 318.5x10.3,AEA330,,E23,
,,,,,○,,(355.6) 355.6x6.4,BM124-철골구조 원형강관 보 (355.6) 355.6x6.4,AEA330,,E23,
,,,,,○,,(355.6) 355.6x7.9,BM124-철골구조 원형강관 보 (355.6) 355.6x7.9,AEA330,,E23,
,,,,,○,,(355.6) 355.6x9.0,BM124-철골구조 원형강관 보 (355.6) 355.6x9.0,AEA330,,E23,
,,,,,○,,(355.6) 355.6x9.5,BM124-철골구조 원형강관 보 (355.6) 355.6x9.5,AEA330,,E23,
,,,,,○,,(355.6) 355.6x12.0,BM124-철골구조 원형강관 보 (355.6) 355.6x12.0,AEA330,,E23,
,,,,,○,,(355.6) 355.6x12.7,BM124-철골구조 원형강관 보 (355.6) 355.6x12.7,AEA330,,E23,
,,,,,○,,(406.4) 406.4x7.9,BM124-철골구조 원형강관 보 (406.4) 406.4x7.9,AEA330,,E23,
,,,,,○,,(406.4) 406.4x9.0,BM124-철골구조 원형강관 보 (406.4) 406.4x9.0,AEA330,,E23,
,,,,,○,,(406.4) 406.4x9.5,BM124-철골구조 원형강관 보 (406.4) 406.4x9.5,AEA330,,E23,
,,,,,○,,(406.4) 406.4x12.0,BM124-철골구조 원형강관 보 (406.4) 406.4x12.0,AEA330,,E23,
,,,,,○,,(406.4) 406.4x12.7,BM124-철골구조 원형강관 보 (406.4) 406.4x12.7,AEA330,,E23,
,,,,,○,,(406.4) 406.4x16.0,BM124-철골구조 원형강관 보 (406.4) 406.4x16.0,AEA330,,E23,
,,,,,○,,(406.4) 406.4x19.0,BM124-철골구조 원형강관 보 (406.4) 406.4x19.0,AEA330,,E23,
,,,,,○,,(457.2) 457.2x9.0,BM124-철골구조 원형강관 보 (457.2) 457.2x9.0,AEA330,,E23,
,,,,,○,,(457.2) 457.2x9.5,BM124-철골구조 원형강관 보 (457.2) 457.2x9.5,AEA330,,E23,
,,,,,○,,(457.2) 457.2x12.0,BM124-철골구조 원형강관 보 (457.2) 457.2x12.0,AEA330,,E23,
,,,,,○,,(457.2) 457.2x12.7,BM124-철골구조 원형강관 보 (457.2) 457.2x12.7,AEA330,,E23,
,,,,,○,,(457.2) 457.2x16.0,BM124-철골구조 원형강관 보 (457.2) 457.2x16.0,AEA330,,E23,
,,,,,○,,(457.2) 457.2x19.0,BM124-철골구조 원형강관 보 (457.2) 457.2x19.0,AEA330,,E23,
,,,,,○,,(500.0) 500.0x9.0,BM124-철골구조 원형강관 보 (500.0) 500.0x9.0,AEA330,,E23,
,,,,,○,,(500.0) 500.0x12.0,BM124-철골구조 원형강관 보 (500.0) 500.0x12.0,AEA330,,E23,
,,,,,○,,(500.0) 500.0x14.0,BM124-철골구조 원형강관 보 (500.0) 500.0x14.0,AEA330,,E23,
,,,,,○,,(508.0) 508.0x7.9,BM124-철골구조 원형강관 보 (508.0) 508.0x7.9,AEA330,,E23,
,,,,,○,,(508.0) 508.0x9.0,BM124-철골구조 원형강관 보 (508.0) 508.0x9.0,AEA330,,E23,
,,,,,○,,(508.0) 508.0x9.5,BM124-철골구조 원형강관 보 (508.0) 508.0x9.5,AEA330,,E23,
,,,,,○,,(508.0) 508.0x12.0,BM124-철골구조 원형강관 보 (508.0) 508.0x12.0,AEA330,,E23,
,,,,,○,,(508.0) 508.0x12.7,BM124-철골구조 원형강관 보 (508.0) 508.0x12.7,AEA330,,E23,
,,,,,○,,(508.0) 508.0x14.0,BM124-철골구조 원형강관 보 (508.0) 508.0x14.0,AEA330,,E23,
,,,,,○,,(508.0) 508.0x16.0,BM124-철골구조 원형강관 보 (508.0) 508.0x16.0,AEA330,,E23,
,,,,,○,,(508.0) 508.0x19.0,BM124-철골구조 원형강관 보 (508.0) 508.0x19.0,AEA330,,E23,
,,,,,○,,(508.0) 508.0x22.0,BM124-철골구조 원형강관 보 (508.0) 508.0x22.0,AEA330,,E23,
,,,,,○,,(558.8) 558.8x9.0,BM124-철골구조 원형강관 보 (558.8) 558.8x9.0,AEA330,,E23,
,,,,,○,,(558.8) 558.8x12.0,BM124-철골구조 원형강관 보 (558.8) 558.8x12.0,AEA330,,E23,
,,,,,○,,(558.8) 558.8x16.0,BM124-철골구조 원형강관 보 (558.8) 558.8x16.0,AEA330,,E23,
,,,,,○,,(558.8) 558.8x19.0,BM124-철골구조 원형강관 보 (558.8) 558.8x19.0,AEA330,,E23,
,,,,,○,,(558.8) 558.8x22.0,BM124-철골구조 원형강관 보 (558.8) 558.8x22.0,AEA330,,E23,
,,,,,○,,(600.0) 600.0x9.0,BM124-철골구조 원형강관 보 (600.0) 600.0x9.0,AEA330,,E23,
,,,,,○,,(600.0) 600.0x12.0,BM124-철골구조 원형강관 보 (600.0) 600.0x12.0,AEA330,,E23,
,,,,,○,,(600.0) 600.0x14.0,BM124-철골구조 원형강관 보 (600.0) 600.0x14.0,AEA330,,E23,
,,,,,○,,(600.0) 600.0x16.0,BM124-철골구조 원형강관 보 (600.0) 600.0x16.0,AEA330,,E23,
,,,,,○,,(609.6) 609.6x9.0,BM124-철골구조 원형강관 보 (609.6) 609.6x9.0,AEA330,,E23,
,,,,,○,,(609.6) 609.6x9.5,BM124-철골구조 원형강관 보 (609.6) 609.6x9.5,AEA330,,E23,
,,,,,○,,(609.6) 609.6x12.0,BM124-철골구조 원형강관 보 (609.6) 609.6x12.0,AEA330,,E23,
,,,,,○,,(609.6) 609.6x12.7,BM124-철골구조 원형강관 보 (609.6) 609.6x12.7,AEA330,,E23,
,,,,,○,,(609.6) 609.6x14.0,BM124-철골구조 원형강관 보 (609.6) 609.6x14.0,AEA330,,E23,
,,,,,○,,(609.6) 609.6x16.0,BM124-철골구조 원형강관 보 (609.6) 609.6x16.0,AEA330,,E23,
,,,,,○,,(609.6) 609.6x19.0,BM124-철골구조 원형강관 보 (609.6) 609.6x19.0,AEA330,,E23,
,,,,,○,,(609.6) 609.6x22.0,BM124-철골구조 원형강관 보 (609.6) 609.6x22.0,AEA330,,E23,
,,,,,○,,(700.0) 700.0x9.0,BM124-철골구조 원형강관 보 (700.0) 700.0x9.0,AEA330,,E23,
,,,,,○,,(700.0) 700.0x12.0,BM124-철골구조 원형강관 보 (700.0) 700.0x12.0,AEA330,,E23,
,,,,,○,,(700.0) 700.0x14.0,BM124-철골구조 원형강관 보 (700.0) 700.0x14.0,AEA330,,E23,
,,,,,○,,(700.0) 700.0x16.0,BM124-철골구조 원형강관 보 (700.0) 700.0x16.0,AEA330,,E23,
,,,,,○,,(711.2) 711.2x9.0,BM124-철골구조 원형강관 보 (711.2) 711.2x9.0,AEA330,,E23,
,,,,,○,,(711.2) 711.2x12.0,BM124-철골구조 원형강관 보 (711.2) 711.2x12.0,AEA330,,E23,
,,,,,○,,(711.2) 711.2x14.0,BM124-철골구조 원형강관 보 (711.2) 711.2x14.0,AEA330,,E23,
,,,,,○,,(711.2) 711.2x16.0,BM124-철골구조 원형강관 보 (711.2) 711.2x16.0,AEA330,,E23,
,,,,,○,,(711.2) 711.2x19.0,BM124-철골구조 원형강관 보 (711.2) 711.2x19.0,AEA330,,E23,
,,,,,○,,(711.2) 711.2x22.0,BM124-철골구조 원형강관 보 (711.2) 711.2x22.0,AEA330,,E23,
,,,,,○,,(812.8) 812.8x9.0,BM124-철골구조 원형강관 보 (812.8) 812.8x9.0,AEA330,,E23,
,,,,,○,,(812.8) 812.8x12.0,BM124-철골구조 원형강관 보 (812.8) 812.8x12.0,AEA330,,E23,
,,,,,○,,(812.8) 812.8x14.0,BM124-철골구조 원형강관 보 (812.8) 812.8x14.0,AEA330,,E23,
,,,,,○,,(812.8) 812.8x16.0,BM124-철골구조 원형강관 보 (812.8) 812.8x16.0,AEA330,,E23,
,,,,,○,,(812.8) 812.8x19.0,BM124-철골구조 원형강관 보 (812.8) 812.8x19.0,AEA330,,E23,
,,,,,○,,(812.8) 812.8x22.0,BM124-철골구조 원형강관 보 (812.8) 812.8x22.0,AEA330,,E23,
,,,,,○,,(914.4) 914.4x12.0,BM124-철골구조 원형강관 보 (914.4) 914.4x12.0,AEA330,,E23,
,,,,,○,,(914.4) 914.4x14.0,BM124-철골구조 원형강관 보 (914.4) 914.4x14.0,AEA330,,E23,
,,,,,○,,(914.4) 914.4x16.0,BM124-철골구조 원형강관 보 (914.4) 914.4x16.0,AEA330,,E23,
,,,,,○,,(914.4) 914.4x19.0,BM124-철골구조 원형강관 보 (914.4) 914.4x19.0,AEA330,,E23,
,,,,,○,,(914.4) 914.4x22.0,BM124-철골구조 원형강관 보 (914.4) 914.4x22.0,AEA330,,E23,
,,,,,○,,(1016.0) 1016.0x12.0,BM124-철골구조 원형강관 보 (1016.0) 1016.0x12.0,AEA330,,E23,
,,,,,○,,(1016.0) 1016.0x14.0,BM124-철골구조 원형강관 보 (1016.0) 1016.0x14.0,AEA330,,E23,
,,,,,○,,(1016.0) 1016.0x16.0,BM124-철골구조 원형강관 보 (1016.0) 1016.0x16.0,AEA330,,E23,
,,,,,○,,(1016.0) 1016.0x19.0,BM124-철골구조 원형강관 보 (1016.0) 1016.0x19.0,AEA330,,E23,
,,,,,○,,(1016.0) 1016.0x22.0,BM124-철골구조 원형강관 보 (1016.0) 1016.0x22.0,AEA330,,E23,
,,125.0-각형강관 보 (ㅁ형강),BM125,BM125-철골구조 각형강관 보,○,,,BM125-철골구조 각형강관 보 ,AEA330,,E23,
,,,,,○,,(ㅁ-50x50) ㅁ-50x50x1.6,BM125-철골구조 각형강관 보 (ㅁ-50x50) ㅁ-50x50x1.6,AEA330,,E23,
,,,,,○,,(ㅁ-50x50) ㅁ-50x50x2.3,BM125-철골구조 각형강관 보 (ㅁ-50x50) ㅁ-50x50x2.3,AEA330,,E23,
,,,,,○,,(ㅁ-50x50) ㅁ-50x50x3.2,BM125-철골구조 각형강관 보 (ㅁ-50x50) ㅁ-50x50x3.2,AEA330,,E23,
,,,,,○,,(ㅁ-60x60) ㅁ-60x60x1.6,BM125-철골구조 각형강관 보 (ㅁ-60x60) ㅁ-60x60x1.6,AEA330,,E23,
,,,,,○,,(ㅁ-60x60) ㅁ-60x60x2.3,BM125-철골구조 각형강관 보 (ㅁ-60x60) ㅁ-60x60x2.3,AEA330,,E23,
,,,,,○,,(ㅁ-60x60) ㅁ-60x60x3.2,BM125-철골구조 각형강관 보 (ㅁ-60x60) ㅁ-60x60x3.2,AEA330,,E23,
,,,,,○,,(ㅁ-75x75) ㅁ-75x75x2.3,BM125-철골구조 각형강관 보 (ㅁ-75x75) ㅁ-75x75x2.3,AEA330,,E23,
,,,,,○,,(ㅁ-75x75) ㅁ-75x75x3.2,BM125-철골구조 각형강관 보 (ㅁ-75x75) ㅁ-75x75x3.2,AEA330,,E23,
,,,,,○,,(ㅁ-80x80) ㅁ-80x80x2.3,BM125-철골구조 각형강관 보 (ㅁ-80x80) ㅁ-80x80x2.3,AEA330,,E23,
,,,,,○,,(ㅁ-80x80) ㅁ-80x80x3.2,BM125-철골구조 각형강관 보 (ㅁ-80x80) ㅁ-80x80x3.2,AEA330,,E23,
,,,,,○,,(ㅁ-90x90) ㅁ-90x90x2.3,BM125-철골구조 각형강관 보 (ㅁ-90x90) ㅁ-90x90x2.3,AEA330,,E23,
,,,,,○,,(ㅁ-90x90) ㅁ-90x90x3.2,BM125-철골구조 각형강관 보 (ㅁ-90x90) ㅁ-90x90x3.2,AEA330,,E23,
,,,,,○,,(ㅁ-100x50) ㅁ-100x50x2.3,BM125-철골구조 각형강관 보 (ㅁ-100x50) ㅁ-100x50x2.3,AEA330,,E23,
,,,,,○,,(ㅁ-100x50) ㅁ-100x50x3.2,BM125-철골구조 각형강관 보 (ㅁ-100x50) ㅁ-100x50x3.2,AEA330,,E23,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x2.3,BM125-철골구조 각형강관 보 (ㅁ-100x100) ㅁ-100x100x2.3,AEA330,,E23,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x3.2,BM125-철골구조 각형강관 보 (ㅁ-100x100) ㅁ-100x100x3.2,AEA330,,E23,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x4.0,BM125-철골구조 각형강관 보 (ㅁ-100x100) ㅁ-100x100x4.0,AEA330,,E23,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x4.5,BM125-철골구조 각형강관 보 (ㅁ-100x100) ㅁ-100x100x4.5,AEA330,,E23,
,,,,,○,,(ㅁ-125x40) ㅁ-125x40x1.6,BM125-철골구조 각형강관 보 (ㅁ-125x40) ㅁ-125x40x1.6,AEA330,,E23,
,,,,,○,,(ㅁ-125x40) ㅁ-125x40x2.3,BM125-철골구조 각형강관 보 (ㅁ-125x40) ㅁ-125x40x2.3,AEA330,,E23,
,,,,,○,,(ㅁ-125x75) ㅁ-125x75x2.3,BM125-철골구조 각형강관 보 (ㅁ-125x75) ㅁ-125x75x2.3,AEA330,,E23,
,,,,,○,,(ㅁ-125x75) ㅁ-125x75x3.2,BM125-철골구조 각형강관 보 (ㅁ-125x75) ㅁ-125x75x3.2,AEA330,,E23,
,,,,,○,,(ㅁ-125x75) ㅁ-125x75x4.0,BM125-철골구조 각형강관 보 (ㅁ-125x75) ㅁ-125x75x4.0,AEA330,,E23,
,,,,,○,,(ㅁ-125x125) ㅁ-125x125x3.2,BM125-철골구조 각형강관 보 (ㅁ-125x125) ㅁ-125x125x3.2,AEA330,,E23,
,,,,,○,,(ㅁ-125x125) ㅁ-125x125x4.5,BM125-철골구조 각형강관 보 (ㅁ-125x125) ㅁ-125x125x4.5,AEA330,,E23,
,,,,,○,,(ㅁ-125x125) ㅁ-125x125x5.0,BM125-철골구조 각형강관 보 (ㅁ-125x125) ㅁ-125x125x5.0,AEA330,,E23,
,,,,,○,,(ㅁ-125x125) ㅁ-125x125x6.0,BM125-철골구조 각형강관 보 (ㅁ-125x125) ㅁ-125x125x6.0,AEA330,,E23,
,,,,,○,,(ㅁ-150x80) ㅁ-150x80x4.5,BM125-철골구조 각형강관 보 (ㅁ-150x80) ㅁ-150x80x4.5,AEA330,,E23,
,,,,,○,,(ㅁ-150x80) ㅁ-150x80x5.0,BM125-철골구조 각형강관 보 (ㅁ-150x80) ㅁ-150x80x5.0,AEA330,,E23,
,,,,,○,,(ㅁ-150x80) ㅁ-150x80x6.0,BM125-철골구조 각형강관 보 (ㅁ-150x80) ㅁ-150x80x6.0,AEA330,,E23,
,,,,,○,,(ㅁ-150x100) ㅁ-150x100x4.5,BM125-철골구조 각형강관 보 (ㅁ-150x100) ㅁ-150x100x4.5,AEA330,,E23,
,,,,,○,,(ㅁ-150x100) ㅁ-150x100x6.0,BM125-철골구조 각형강관 보 (ㅁ-150x100) ㅁ-150x100x6.0,AEA330,,E23,
,,,,,○,,(ㅁ-150x150) ㅁ-150x150x4.5,BM125-철골구조 각형강관 보 (ㅁ-150x150) ㅁ-150x150x4.5,AEA330,,E23,
,,,,,○,,(ㅁ-150x150) ㅁ-150x150x5.0,BM125-철골구조 각형강관 보 (ㅁ-150x150) ㅁ-150x150x5.0,AEA330,,E23,
,,,,,○,,(ㅁ-150x150) ㅁ-150x150x6.0,BM125-철골구조 각형강관 보 (ㅁ-150x150) ㅁ-150x150x6.0,AEA330,,E23,
,,,,,○,,(ㅁ-175x175) ㅁ-175x175x5.0,BM125-철골구조 각형강관 보 (ㅁ-175x175) ㅁ-175x175x5.0,AEA330,,E23,
,,,,,○,,(ㅁ-175x175) ㅁ-175x175x6.0,BM125-철골구조 각형강관 보 (ㅁ-175x175) ㅁ-175x175x6.0,AEA330,,E23,
,,,,,○,,(ㅁ-200x100) ㅁ-200x100x4.5,BM125-철골구조 각형강관 보 (ㅁ-200x100) ㅁ-200x100x4.5,AEA330,,E23,
,,,,,○,,(ㅁ-200x100) ㅁ-200x100x6.0,BM125-철골구조 각형강관 보 (ㅁ-200x100) ㅁ-200x100x6.0,AEA330,,E23,
,,,,,○,,(ㅁ-200x200) ㅁ-200x200x6.0,BM125-철골구조 각형강관 보 (ㅁ-200x200) ㅁ-200x200x6.0,AEA330,,E23,
,,,,,○,,(ㅁ-200x200) ㅁ-200x200x8.0,BM125-철골구조 각형강관 보 (ㅁ-200x200) ㅁ-200x200x8.0,AEA330,,E23,
,,,,,○,,(ㅁ-250x250) ㅁ-250x250x5.0,BM125-철골구조 각형강관 보 (ㅁ-250x250) ㅁ-250x250x5.0,AEA330,,E23,
,,,,,○,,(ㅁ-250x250) ㅁ-250x250x6.0,BM125-철골구조 각형강관 보 (ㅁ-250x250) ㅁ-250x250x6.0,AEA330,,E23,
,,,,,○,,(ㅁ-250x250) ㅁ-250x250x8.0,BM125-철골구조 각형강관 보 (ㅁ-250x250) ㅁ-250x250x8.0,AEA330,,E23,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x4.5,BM125-철골구조 각형강관 보 (ㅁ-300x300) ㅁ-300x300x4.5,AEA330,,E23,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x6.0,BM125-철골구조 각형강관 보 (ㅁ-300x300) ㅁ-300x300x6.0,AEA330,,E23,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x9.0,BM125-철골구조 각형강관 보 (ㅁ-300x300) ㅁ-300x300x9.0,AEA330,,E23,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x12.0,BM125-철골구조 각형강관 보 (ㅁ-300x300) ㅁ-300x300x12.0,AEA330,,E23,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x16.0,BM125-철골구조 각형강관 보 (ㅁ-300x300) ㅁ-300x300x16.0,AEA330,,E23,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x19.0,BM125-철골구조 각형강관 보 (ㅁ-300x300) ㅁ-300x300x19.0,AEA330,,E23,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x22.0,BM125-철골구조 각형강관 보 (ㅁ-300x300) ㅁ-300x300x22.0,AEA330,,E23,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x25.0,BM125-철골구조 각형강관 보 (ㅁ-300x300) ㅁ-300x300x25.0,AEA330,,E23,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x28.0,BM125-철골구조 각형강관 보 (ㅁ-300x300) ㅁ-300x300x28.0,AEA330,,E23,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x32.0,BM125-철골구조 각형강관 보 (ㅁ-300x300) ㅁ-300x300x32.0,AEA330,,E23,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x9.0,BM125-철골구조 각형강관 보 (ㅁ-350x350) ㅁ-350x350x9.0,AEA330,,E23,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x12.0,BM125-철골구조 각형강관 보 (ㅁ-350x350) ㅁ-350x350x12.0,AEA330,,E23,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x16.0,BM125-철골구조 각형강관 보 (ㅁ-350x350) ㅁ-350x350x16.0,AEA330,,E23,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x19.0,BM125-철골구조 각형강관 보 (ㅁ-350x350) ㅁ-350x350x19.0,AEA330,,E23,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x22.0,BM125-철골구조 각형강관 보 (ㅁ-350x350) ㅁ-350x350x22.0,AEA330,,E23,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x25.0,BM125-철골구조 각형강관 보 (ㅁ-350x350) ㅁ-350x350x25.0,AEA330,,E23,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x28.0,BM125-철골구조 각형강관 보 (ㅁ-350x350) ㅁ-350x350x28.0,AEA330,,E23,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x32.0,BM125-철골구조 각형강관 보 (ㅁ-350x350) ㅁ-350x350x32.0,AEA330,,E23,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x12.0,BM125-철골구조 각형강관 보 (ㅁ-400x400) ㅁ-400x400x12.0,AEA330,,E23,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x16.0,BM125-철골구조 각형강관 보 (ㅁ-400x400) ㅁ-400x400x16.0,AEA330,,E23,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x19.0,BM125-철골구조 각형강관 보 (ㅁ-400x400) ㅁ-400x400x19.0,AEA330,,E23,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x22.0,BM125-철골구조 각형강관 보 (ㅁ-400x400) ㅁ-400x400x22.0,AEA330,,E23,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x25.0,BM125-철골구조 각형강관 보 (ㅁ-400x400) ㅁ-400x400x25.0,AEA330,,E23,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x28.0,BM125-철골구조 각형강관 보 (ㅁ-400x400) ㅁ-400x400x28.0,AEA330,,E23,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x32.0,BM125-철골구조 각형강관 보 (ㅁ-400x400) ㅁ-400x400x32.0,AEA330,,E23,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x36.0,BM125-철골구조 각형강관 보 (ㅁ-400x400) ㅁ-400x400x36.0,AEA330,,E23,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x12.0,BM125-철골구조 각형강관 보 (ㅁ-450x450) ㅁ-450x450x12.0,AEA330,,E23,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x16.0,BM125-철골구조 각형강관 보 (ㅁ-450x450) ㅁ-450x450x16.0,AEA330,,E23,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x19.0,BM125-철골구조 각형강관 보 (ㅁ-450x450) ㅁ-450x450x19.0,AEA330,,E23,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x22.0,BM125-철골구조 각형강관 보 (ㅁ-450x450) ㅁ-450x450x22.0,AEA330,,E23,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x25.0,BM125-철골구조 각형강관 보 (ㅁ-450x450) ㅁ-450x450x25.0,AEA330,,E23,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x28.0,BM125-철골구조 각형강관 보 (ㅁ-450x450) ㅁ-450x450x28.0,AEA330,,E23,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x32.0,BM125-철골구조 각형강관 보 (ㅁ-450x450) ㅁ-450x450x32.0,AEA330,,E23,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x36.0,BM125-철골구조 각형강관 보 (ㅁ-450x450) ㅁ-450x450x36.0,AEA330,,E23,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x16.0,BM125-철골구조 각형강관 보 (ㅁ-500x500) ㅁ-500x500x16.0,AEA330,,E23,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x19.0,BM125-철골구조 각형강관 보 (ㅁ-500x500) ㅁ-500x500x19.0,AEA330,,E23,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x22.0,BM125-철골구조 각형강관 보 (ㅁ-500x500) ㅁ-500x500x22.0,AEA330,,E23,
