분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,,루,루버포함 1100x1800mm,DR213-외미닫이문(알루미늄) 루버포함 1100x1800mm,,ALA42C012000,E333,
,,,,,,,,,루,루버포함 1100x1900mm,DR213-외미닫이문(알루미늄) 루버포함 1100x1900mm,,ALA42C014200,E333,
,,,,,,,,,루,루버포함 1100x2000mm,DR213-외미닫이문(알루미늄) 루버포함 1100x2000mm,,ALA42C014300,E333,
,,,,,,,,,루,루버포함 1100x2100mm,DR213-외미닫이문(알루미늄) 루버포함 1100x2100mm,,ALA42C011300,E333,
,,,,,,,,,루,루버포함 1100x2400mm,DR213-외미닫이문(알루미늄) 루버포함 1100x2400mm,,ALA42C011400,E333,
,,,,214.0,목재,DR214,DR214-외미닫이문(목재),○,,900x1800mm,DR214-외미닫이문(목재) 900x1800mm,,ALA32A010000,E333,
,,,,,,,,○,,900x1900mm,DR214-외미닫이문(목재) 900x1900mm,,ALA32A010100,E333,
,,,,,,,,○,,900x2000mm,DR214-외미닫이문(목재) 900x2000mm,,ALA32A010200,E333,
,,,,,,,,○,,900x2100mm,DR214-외미닫이문(목재) 900x2100mm,,ALA32A010300,E333,
,,,,,,,,○,,900x2400mm,DR214-외미닫이문(목재) 900x2400mm,,ALA32A010400,E333,
,,,,,,,,○,,1000x1800mm,DR214-외미닫이문(목재) 1000x1800mm,,ALA32A010500,E333,
,,,,,,,,○,,1000x1900mm,DR214-외미닫이문(목재) 1000x1900mm,,ALA32A010600,E333,
,,,,,,,,○,,1000x2000mm,DR214-외미닫이문(목재) 1000x2000mm,,ALA32A010700,E333,
,,,,,,,,○,,1000x2100mm,DR214-외미닫이문(목재) 1000x2100mm,,ALA32A010800,E333,
,,,,,,,,○,,1000x2400mm,DR214-외미닫이문(목재) 1000x2400mm,,ALA32A010900,E333,
,,,,,,,,○,,1100x1800mm,DR214-외미닫이문(목재) 1100x1800mm,,ALA32A012000,E333,
,,,,,,,,○,,1100x1900mm,DR214-외미닫이문(목재) 1100x1900mm,,ALA32A013200,E333,
,,,,,,,,○,,1100x2000mm,DR214-외미닫이문(목재) 1100x2000mm,,ALA32A013300,E333,
,,,,,,,,○,,1100x2100mm,DR214-외미닫이문(목재) 1100x2100mm,,ALA32A011300,E333,
,,,,,,,,○,,1100x2400mm,DR214-외미닫이문(목재) 1100x2400mm,,ALA32A011400,E333,
,,,,,,,,○,유,유리포함 900x1800mm,DR214-외미닫이문(목재) 유리포함 900x1800mm,,ALA32B010000,E333,
,,,,,,,,○,유,유리포함 900x1900mm,DR214-외미닫이문(목재) 유리포함 900x1900mm,,ALA32B010100,E333,
,,,,,,,,○,유,유리포함 900x2000mm,DR214-외미닫이문(목재) 유리포함 900x2000mm,,ALA32B010200,E333,
,,,,,,,,○,유,유리포함 900x2100mm,DR214-외미닫이문(목재) 유리포함 900x2100mm,,ALA32B010300,E333,
,,,,,,,,○,유,유리포함 900x2400mm,DR214-외미닫이문(목재) 유리포함 900x2400mm,,ALA32B010400,E333,
,,,,,,,,○,유,유리포함 1000x1800mm,DR214-외미닫이문(목재) 유리포함 1000x1800mm,,ALA32B010500,E333,
,,,,,,,,○,유,유리포함 1000x1900mm,DR214-외미닫이문(목재) 유리포함 1000x1900mm,,ALA32B010600,E333,
,,,,,,,,○,유,유리포함 1000x2000mm,DR214-외미닫이문(목재) 유리포함 1000x2000mm,,ALA32B010700,E333,
,,,,,,,,○,유,유리포함 1000x2100mm,DR214-외미닫이문(목재) 유리포함 1000x2100mm,,ALA32B010800,E333,
,,,,,,,,○,유,유리포함 1000x2400mm,DR214-외미닫이문(목재) 유리포함 1000x2400mm,,ALA32B010900,E333,
,,,,,,,,○,유,유리포함 1100x1800mm,DR214-외미닫이문(목재) 유리포함 1100x1800mm,,ALA32B012000,E333,
,,,,,,,,○,유,유리포함 1100x1900mm,DR214-외미닫이문(목재) 유리포함 1100x1900mm,,ALA32B013200,E333,
,,,,,,,,○,유,유리포함 1100x2000mm,DR214-외미닫이문(목재) 유리포함 1100x2000mm,,ALA32B013300,E333,
,,,,,,,,○,유,유리포함 1100x2100mm,DR214-외미닫이문(목재) 유리포함 1100x2100mm,,ALA32B011300,E333,
,,,,,,,,○,유,유리포함 1100x2400mm,DR214-외미닫이문(목재) 유리포함 1100x2400mm,,ALA32B011400,E333,
,,,,,,,,,루,루버포함 900x1800mm,DR214-외미닫이문(목재) 루버포함 900x1800mm,,ALA32C010000,E333,
,,,,,,,,,루,루버포함 900x1900mm,DR214-외미닫이문(목재) 루버포함 900x1900mm,,ALA32C010100,E333,
,,,,,,,,,루,루버포함 900x2000mm,DR214-외미닫이문(목재) 루버포함 900x2000mm,,ALA32C010200,E333,
,,,,,,,,,루,루버포함 900x2100mm,DR214-외미닫이문(목재) 루버포함 900x2100mm,,ALA32C010300,E333,
,,,,,,,,,루,루버포함 900x2400mm,DR214-외미닫이문(목재) 루버포함 900x2400mm,,ALA32C010400,E333,
,,,,,,,,,루,루버포함 1000x1800mm,DR214-외미닫이문(목재) 루버포함 1000x1800mm,,ALA32C010500,E333,
,,,,,,,,,루,루버포함 1000x1900mm,DR214-외미닫이문(목재) 루버포함 1000x1900mm,,ALA32C010600,E333,
,,,,,,,,,루,루버포함 1000x2000mm,DR214-외미닫이문(목재) 루버포함 1000x2000mm,,ALA32C010700,E333,
,,,,,,,,,루,루버포함 1000x2100mm,DR214-외미닫이문(목재) 루버포함 1000x2100mm,,ALA32C010800,E333,
,,,,,,,,,루,루버포함 1000x2400mm,DR214-외미닫이문(목재) 루버포함 1000x2400mm,,ALA32C010900,E333,
,,,,,,,,,루,루버포함 1100x1800mm,DR214-외미닫이문(목재) 루버포함 1100x1800mm,,ALA32C012000,E333,
,,,,,,,,,루,루버포함 1100x1900mm,DR214-외미닫이문(목재) 루버포함 1100x1900mm,,ALA32C013200,E333,
,,,,,,,,,루,루버포함 1100x2000mm,DR214-외미닫이문(목재) 루버포함 1100x2000mm,,ALA32C013300,E333,
,,,,,,,,,루,루버포함 1100x2100mm,DR214-외미닫이문(목재) 루버포함 1100x2100mm,,ALA32C011300,E333,
,,,,,,,,,루,루버포함 1100x2400mm,DR214-외미닫이문(목재) 루버포함 1100x2400mm,,ALA32C011400,E333,
,,,,215.0,플라스틱,DR215,DR215-외미닫이문(플라스틱),○,,단색 900x1800mm,DR215-외미닫이문(플라스틱) 단색 900x1800mm,,ALA63A010000,E333,
,,,,,,,,○,,단색 900x2100mm,DR215-외미닫이문(플라스틱) 단색 900x2100mm,,ALA63A010100,E333,
,,,,,,,,○,,단색 900x2400mm,DR215-외미닫이문(플라스틱) 단색 900x2400mm,,ALA63A010200,E333,
,,,,,,,,○,,단색 1000x1800mm,DR215-외미닫이문(플라스틱) 단색 1000x1800mm,,ALA63A010300,E333,
,,,,,,,,○,,단색 1000x2100mm,DR215-외미닫이문(플라스틱) 단색 1000x2100mm,,ALA63A010400,E333,
,,,,,,,,○,,단색 1000x2400mm,DR215-외미닫이문(플라스틱) 단색 1000x2400mm,,ALA63A010500,E333,
,,,,,,,,○,,단색 1100x1800mm,DR215-외미닫이문(플라스틱) 단색 1100x1800mm,,ALA63A010600,E333,
,,,,,,,,○,,단색 1100x2100mm,DR215-외미닫이문(플라스틱) 단색 1100x2100mm,,ALA63A010700,E333,
,,,,,,,,○,,단색 1100x2400mm,DR215-외미닫이문(플라스틱) 단색 1100x2400mm,,ALA63A010800,E333,
,,,,,,,,○,유,유리포함 900x1800mm,DR215-외미닫이문(플라스틱) 유리포함 900x1800mm,,ALA63B010000,E333,
,,,,,,,,○,유,유리포함 900x2100mm,DR215-외미닫이문(플라스틱) 유리포함 900x2100mm,,ALA63B010100,E333,
,,,,,,,,○,유,유리포함 900x2400mm,DR215-외미닫이문(플라스틱) 유리포함 900x2400mm,,ALA63B010200,E333,
,,,,,,,,○,유,유리포함 1000x1800mm,DR215-외미닫이문(플라스틱) 유리포함 1000x1800mm,,ALA63B010300,E333,
,,,,,,,,○,유,유리포함 1000x2100mm,DR215-외미닫이문(플라스틱) 유리포함 1000x2100mm,,ALA63B010400,E333,
,,,,,,,,○,유,유리포함 1000x2400mm,DR215-외미닫이문(플라스틱) 유리포함 1000x2400mm,,ALA63B010500,E333,
,,,,,,,,○,유,유리포함 1100x1800mm,DR215-외미닫이문(플라스틱) 유리포함 1100x1800mm,,ALA63B010600,E333,
,,,,,,,,○,유,유리포함 1100x2100mm,DR215-외미닫이문(플라스틱) 유리포함 1100x2100mm,,ALA63B010700,E333,
,,,,,,,,○,유,유리포함 1100x2400mm,DR215-외미닫이문(플라스틱) 유리포함 1100x2400mm,,ALA63B010800,E333,
,,,,,,,,,루,루버포함 900x1800mm,DR215-외미닫이문(플라스틱) 루버포함 900x1800mm,,ALA63C010000,E333,
,,,,,,,,,루,루버포함 900x2100mm,DR215-외미닫이문(플라스틱) 루버포함 900x2100mm,,ALA63C010100,E333,
,,,,,,,,,루,루버포함 900x2400mm,DR215-외미닫이문(플라스틱) 루버포함 900x2400mm,,ALA63C010200,E333,
,,,,,,,,,루,루버포함 1000x1800mm,DR215-외미닫이문(플라스틱) 루버포함 1000x1800mm,,ALA63C010300,E333,
,,,,,,,,,루,루버포함 1000x2100mm,DR215-외미닫이문(플라스틱) 루버포함 1000x2100mm,,ALA63C010400,E333,
,,,,,,,,,루,루버포함 1000x2400mm,DR215-외미닫이문(플라스틱) 루버포함 1000x2400mm,,ALA63C010500,E333,
,,,,,,,,,루,루버포함 1100x1800mm,DR215-외미닫이문(플라스틱) 루버포함 1100x1800mm,,ALA63C010600,E333,
,,,,,,,,,루,루버포함 1100x2100mm,DR215-외미닫이문(플라스틱) 루버포함 1100x2100mm,,ALA63C010700,E333,
,,,,,,,,,루,루버포함 1100x2400mm,DR215-외미닫이문(플라스틱) 루버포함 1100x2400mm,,ALA63C010800,E333,
,,220.0,외미닫이 자동문,,,DR220,DR220-외미닫이 자동문,○,,,DR220-외미닫이 자동문 ,ALA51,,E333,
,,,,221.0,수동식,DR221,DR221-외미닫이 자동문(수동식),○,,900x1800mm,DR221-외미닫이 자동문(수동식) 900x1800mm,ALA511100000,,E333,
,,,,,,,,○,,900x2100mm,DR221-외미닫이 자동문(수동식) 900x2100mm,ALA511101000,,E333,
,,,,,,,,○,,900x2400mm,DR221-외미닫이 자동문(수동식) 900x2400mm,ALA511102000,,E333,
,,,,,,,,○,,1000x1800mm,DR221-외미닫이 자동문(수동식) 1000x1800mm,ALA511103000,,E333,
,,,,,,,,○,,1000x2100mm,DR221-외미닫이 자동문(수동식) 1000x2100mm,ALA511104000,,E333,
,,,,,,,,○,,1000x2400mm,DR221-외미닫이 자동문(수동식) 1000x2400mm,ALA511105000,,E333,
,,,,,,,,○,,1100x1800mm,DR221-외미닫이 자동문(수동식) 1100x1800mm,ALA511106000,,E333,
,,,,,,,,○,,1100x2100mm,DR221-외미닫이 자동문(수동식) 1100x2100mm,ALA511107000,,E333,
,,,,,,,,○,,1100x2400mm,DR221-외미닫이 자동문(수동식) 1100x2400mm,ALA511108000,,E333,
,,,,222.0,전동식,DR222,DR222-외미닫이 자동문(전동식),○,,900x1800mm,DR222-외미닫이 자동문(전동식) 900x1800mm,ALA512100000,,E333,
,,,,,,,,○,,900x2100mm,DR222-외미닫이 자동문(전동식) 900x2100mm,ALA512101000,,E333,
,,,,,,,,○,,900x2400mm,DR222-외미닫이 자동문(전동식) 900x2400mm,ALA512102000,,E333,
,,,,,,,,○,,1000x1800mm,DR222-외미닫이 자동문(전동식) 1000x1800mm,ALA512103000,,E333,
,,,,,,,,○,,1000x2100mm,DR222-외미닫이 자동문(전동식) 1000x2100mm,ALA512104000,,E333,
,,,,,,,,○,,1000x2400mm,DR222-외미닫이 자동문(전동식) 1000x2400mm,ALA512105000,,E333,
,,,,,,,,○,,1100x1800mm,DR222-외미닫이 자동문(전동식) 1100x1800mm,ALA512106000,,E333,
,,,,,,,,○,,1100x2100mm,DR222-외미닫이 자동문(전동식) 1100x2100mm,ALA512107000,,E333,
,,,,,,,,○,,1100x2400mm,DR222-외미닫이 자동문(전동식) 1100x2400mm,ALA512108000,,E333,
,,,,223.0,강화유리,DR223,DR223-외미닫이 자동문(강화유리),○,,900x2100mm,DR223-외미닫이 자동문(강화유리) 900x2100mm,,ALA51110100A,E333,
,,,,,,,,○,,1000x2100mm,DR223-외미닫이 자동문(강화유리) 1000x2100mm,,ALA51110400A,E333,
,,230.0,쌍미닫이문,,,DR230,DR230-쌍미닫이문,○,,,DR230-쌍미닫이문 ,ALA,,E333,
,,,,231.0,"강재(철재,스틸)",DR231,DR231-쌍미닫이문(철재),○,,1800x1800mm,DR231-쌍미닫이문(철재) 1800x1800mm,,ALA13A030000,E333,
,,,,,,,,○,,1800x1900mm,DR231-쌍미닫이문(철재) 1800x1900mm,,ALA13A030100,E333,
,,,,,,,,○,,1800x2000mm,DR231-쌍미닫이문(철재) 1800x2000mm,,ALA13A030200,E333,
,,,,,,,,○,,1800x2100mm,DR231-쌍미닫이문(철재) 1800x2100mm,,ALA13A030300,E333,
,,,,,,,,○,,1800x2400mm,DR231-쌍미닫이문(철재) 1800x2400mm,,ALA13A030400,E333,
,,,,,,,,○,,1900x1800mm,DR231-쌍미닫이문(철재) 1900x1800mm,,ALA13A030500,E333,
,,,,,,,,○,,1900x1900mm,DR231-쌍미닫이문(철재) 1900x1900mm,,ALA13A030600,E333,
,,,,,,,,○,,1900x2000mm,DR231-쌍미닫이문(철재) 1900x2000mm,,ALA13A030700,E333,
,,,,,,,,○,,1900x2100mm,DR231-쌍미닫이문(철재) 1900x2100mm,,ALA13A030800,E333,
,,,,,,,,○,,1900x2400mm,DR231-쌍미닫이문(철재) 1900x2400mm,,ALA13A030900,E333,
,,,,,,,,○,,2000x1800mm,DR231-쌍미닫이문(철재) 2000x1800mm,,ALA13A031000,E333,
,,,,,,,,○,,2000x1900mm,DR231-쌍미닫이문(철재) 2000x1900mm,,ALA13A031200,E333,
,,,,,,,,○,,2000x2000mm,DR231-쌍미닫이문(철재) 2000x2000mm,,ALA13A031210,E333,
,,,,,,,,○,,2000x2100mm,DR231-쌍미닫이문(철재) 2000x2100mm,,ALA13A031300,E333,
,,,,,,,,○,,2000x2400mm,DR231-쌍미닫이문(철재) 2000x2400mm,,ALA13A031400,E333,
,,,,,,,,○,,2400x1800mm,DR231-쌍미닫이문(철재) 2400x1800mm,,ALA13A031500,E333,
,,,,,,,,○,,2400x1900mm,DR231-쌍미닫이문(철재) 2400x1900mm,,ALA13A031600,E333,
,,,,,,,,○,,2400x2000mm,DR231-쌍미닫이문(철재) 2400x2000mm,,ALA13A031700,E333,
,,,,,,,,○,,2400x2100mm,DR231-쌍미닫이문(철재) 2400x2100mm,,ALA13A031800,E333,
,,,,,,,,○,,2400x2400mm,DR231-쌍미닫이문(철재) 2400x2400mm,,ALA13A031900,E333,
,,,,,,,,○,유,유리포함 1800x2100mm,DR231-쌍미닫이문(철재) 유리포함 1800x2100mm,,ALA13B030000,E333,
,,,,,,,,○,유,유리포함 1800x1800mm,DR231-쌍미닫이문(철재) 유리포함 1800x1800mm,,ALA13B030100,E333,
,,,,,,,,○,유,유리포함 1800x1900mm,DR231-쌍미닫이문(철재) 유리포함 1800x1900mm,,ALA13B030200,E333,
,,,,,,,,○,유,유리포함 1800x2000mm,DR231-쌍미닫이문(철재) 유리포함 1800x2000mm,,ALA13B030300,E333,
,,,,,,,,○,유,유리포함 1800x2400mm,DR231-쌍미닫이문(철재) 유리포함 1800x2400mm,,ALA13B030400,E333,
,,,,,,,,○,유,유리포함 1900x1800mm,DR231-쌍미닫이문(철재) 유리포함 1900x1800mm,,ALA13B030500,E333,
,,,,,,,,○,유,유리포함 1900x1900mm,DR231-쌍미닫이문(철재) 유리포함 1900x1900mm,,ALA13B030600,E333,
,,,,,,,,○,유,유리포함 1900x2000mm,DR231-쌍미닫이문(철재) 유리포함 1900x2000mm,,ALA13B030700,E333,
,,,,,,,,○,유,유리포함 1900x2100mm,DR231-쌍미닫이문(철재) 유리포함 1900x2100mm,,ALA13B030800,E333,
,,,,,,,,○,유,유리포함 1900x2400mm,DR231-쌍미닫이문(철재) 유리포함 1900x2400mm,,ALA13B030900,E333,
,,,,,,,,○,유,유리포함 2000x1800mm,DR231-쌍미닫이문(철재) 유리포함 2000x1800mm,,ALA13B031000,E333,
,,,,,,,,○,유,유리포함 2000x1900mm,DR231-쌍미닫이문(철재) 유리포함 2000x1900mm,,ALA13B031200,E333,
,,,,,,,,○,유,유리포함 2000x2000mm,DR231-쌍미닫이문(철재) 유리포함 2000x2000mm,,ALA13B031210,E333,
,,,,,,,,○,유,유리포함 2000x2100mm,DR231-쌍미닫이문(철재) 유리포함 2000x2100mm,,ALA13B031300,E333,
,,,,,,,,○,유,유리포함 2000x2400mm,DR231-쌍미닫이문(철재) 유리포함 2000x2400mm,,ALA13B031400,E333,
,,,,,,,,○,유,유리포함 2400x1800mm,DR231-쌍미닫이문(철재) 유리포함 2400x1800mm,,ALA13B031500,E333,
,,,,,,,,○,유,유리포함 2400x1900mm,DR231-쌍미닫이문(철재) 유리포함 2400x1900mm,,ALA13B031600,E333,
,,,,,,,,○,유,유리포함 2400x2000mm,DR231-쌍미닫이문(철재) 유리포함 2400x2000mm,,ALA13B031700,E333,
,,,,,,,,○,유,유리포함 2400x2100mm,DR231-쌍미닫이문(철재) 유리포함 2400x2100mm,,ALA13B031800,E333,
,,,,,,,,○,유,유리포함 2400x2400mm,DR231-쌍미닫이문(철재) 유리포함 2400x2400mm,,ALA13B031900,E333,
,,,,,,,,,루,루버포함 1800x2100mm,DR231-쌍미닫이문(철재) 루버포함 1800x2100mm,,ALA13C030000,E333,
,,,,,,,,,루,루버포함 1800x1800mm,DR231-쌍미닫이문(철재) 루버포함 1800x1800mm,,ALA13C030100,E333,
,,,,,,,,,루,루버포함 1800x1900mm,DR231-쌍미닫이문(철재) 루버포함 1800x1900mm,,ALA13C030200,E333,
,,,,,,,,,루,루버포함 1800x2000mm,DR231-쌍미닫이문(철재) 루버포함 1800x2000mm,,ALA13C030300,E333,
,,,,,,,,,루,루버포함 1800x2400mm,DR231-쌍미닫이문(철재) 루버포함 1800x2400mm,,ALA13C030400,E333,
,,,,,,,,,루,루버포함 1900x1800mm,DR231-쌍미닫이문(철재) 루버포함 1900x1800mm,,ALA13C030500,E333,
,,,,,,,,,루,루버포함 1900x1900mm,DR231-쌍미닫이문(철재) 루버포함 1900x1900mm,,ALA13C030600,E333,
,,,,,,,,,루,루버포함 1900x2000mm,DR231-쌍미닫이문(철재) 루버포함 1900x2000mm,,ALA13C030700,E333,
,,,,,,,,,루,루버포함 1900x2100mm,DR231-쌍미닫이문(철재) 루버포함 1900x2100mm,,ALA13C030800,E333,
,,,,,,,,,루,루버포함 1900x2400mm,DR231-쌍미닫이문(철재) 루버포함 1900x2400mm,,ALA13C030900,E333,
,,,,,,,,,루,루버포함 2000x1800mm,DR231-쌍미닫이문(철재) 루버포함 2000x1800mm,,ALA13C031000,E333,
,,,,,,,,,루,루버포함 2000x1900mm,DR231-쌍미닫이문(철재) 루버포함 2000x1900mm,,ALA13C031200,E333,
,,,,,,,,,루,루버포함 2000x2000mm,DR231-쌍미닫이문(철재) 루버포함 2000x2000mm,,ALA13C031210,E333,
,,,,,,,,,루,루버포함 2000x2100mm,DR231-쌍미닫이문(철재) 루버포함 2000x2100mm,,ALA13C031300,E333,
,,,,,,,,,루,루버포함 2000x2400mm,DR231-쌍미닫이문(철재) 루버포함 2000x2400mm,,ALA13C031400,E333,
,,,,,,,,,루,루버포함 2400x1800mm,DR231-쌍미닫이문(철재) 루버포함 2400x1800mm,,ALA13C031500,E333,
,,,,,,,,,루,루버포함 2400x1900mm,DR231-쌍미닫이문(철재) 루버포함 2400x1900mm,,ALA13C031600,E333,
,,,,,,,,,루,루버포함 2400x2000mm,DR231-쌍미닫이문(철재) 루버포함 2400x2000mm,,ALA13C031700,E333,
,,,,,,,,,루,루버포함 2400x2100mm,DR231-쌍미닫이문(철재) 루버포함 2400x2100mm,,ALA13C031800,E333,
,,,,,,,,,루,루버포함 2400x2400mm,DR231-쌍미닫이문(철재) 루버포함 2400x2400mm,,ALA13C031900,E333,
,,,,232.0,스테인리스 스틸,DR232,DR232-쌍미닫이문(스테인리스 스틸),○,,1800x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 1800x1800mm,,ALA24A030000,E333,
,,,,,,,,○,,1800x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 1800x1900mm,,ALA24A030100,E333,
,,,,,,,,○,,1800x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 1800x2000mm,,ALA24A030200,E333,
,,,,,,,,○,,1800x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 1800x2100mm,,ALA24A030300,E333,
,,,,,,,,○,,1800x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 1800x2400mm,,ALA24A030400,E333,
,,,,,,,,○,,1900x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 1900x1800mm,,ALA24A030500,E333,
,,,,,,,,○,,1900x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 1900x1900mm,,ALA24A030600,E333,
,,,,,,,,○,,1900x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 1900x2000mm,,ALA24A030700,E333,
,,,,,,,,○,,1900x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 1900x2100mm,,ALA24A030800,E333,
,,,,,,,,○,,1900x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 1900x2400mm,,ALA24A030900,E333,
,,,,,,,,○,,2000x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 2000x1800mm,,ALA24A031000,E333,
,,,,,,,,○,,2000x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 2000x1900mm,,ALA24A032100,E333,
,,,,,,,,○,,2000x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 2000x2000mm,,ALA24A032200,E333,
,,,,,,,,○,,2000x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 2000x2100mm,,ALA24A031300,E333,
,,,,,,,,○,,2000x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 2000x2400mm,,ALA24A031400,E333,
,,,,,,,,○,,2400x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 2400x1800mm,,ALA24A031500,E333,
,,,,,,,,○,,2400x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 2400x1900mm,,ALA24A031600,E333,
,,,,,,,,○,,2400x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 2400x2000mm,,ALA24A031700,E333,
,,,,,,,,○,,2400x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 2400x2100mm,,ALA24A031800,E333,
,,,,,,,,○,,2400x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 2400x2400mm,,ALA24A031900,E333,
,,,,,,,,○,유,유리포함 1800x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 1800x1800mm,,ALA24B030000,E333,
,,,,,,,,○,유,유리포함 1800x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 1800x1900mm,,ALA24B030100,E333,
,,,,,,,,○,유,유리포함 1800x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 1800x2000mm,,ALA24B030200,E333,
,,,,,,,,○,유,유리포함 1800x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 1800x2100mm,,ALA24B030300,E333,
,,,,,,,,○,유,유리포함 1800x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 1800x2400mm,,ALA24B030400,E333,
,,,,,,,,○,유,유리포함 1900x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 1900x1800mm,,ALA24B030500,E333,
,,,,,,,,○,유,유리포함 1900x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 1900x1900mm,,ALA24B030600,E333,
,,,,,,,,○,유,유리포함 1900x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 1900x2000mm,,ALA24B030700,E333,
,,,,,,,,○,유,유리포함 1900x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 1900x2100mm,,ALA24B030800,E333,
,,,,,,,,○,유,유리포함 1900x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 1900x2400mm,,ALA24B030900,E333,
,,,,,,,,○,유,유리포함 2000x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 2000x1800mm,,ALA24B031000,E333,
,,,,,,,,○,유,유리포함 2000x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 2000x1900mm,,ALA24B032100,E333,
,,,,,,,,○,유,유리포함 2000x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 2000x2000mm,,ALA24B032200,E333,
,,,,,,,,○,유,유리포함 2000x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 2000x2100mm,,ALA24B031300,E333,
,,,,,,,,○,유,유리포함 2000x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 2000x2400mm,,ALA24B031400,E333,
,,,,,,,,○,유,유리포함 2400x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 2400x1800mm,,ALA24B031500,E333,
,,,,,,,,○,유,유리포함 2400x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 2400x1900mm,,ALA24B031600,E333,
,,,,,,,,○,유,유리포함 2400x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 2400x2000mm,,ALA24B031700,E333,
,,,,,,,,○,유,유리포함 2400x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 2400x2100mm,,ALA24B031800,E333,
,,,,,,,,○,유,유리포함 2400x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 유리포함 2400x2400mm,,ALA24B031900,E333,
,,,,,,,,,루,루버포함 1800x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 1800x1800mm,,ALA24C030000,E333,
,,,,,,,,,루,루버포함 1800x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 1800x1900mm,,ALA24C030100,E333,
,,,,,,,,,루,루버포함 1800x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 1800x2000mm,,ALA24C030200,E333,
,,,,,,,,,루,루버포함 1800x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 1800x2100mm,,ALA24C030300,E333,
,,,,,,,,,루,루버포함 1800x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 1800x2400mm,,ALA24C030400,E333,
,,,,,,,,,루,루버포함 1900x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 1900x1800mm,,ALA24C030500,E333,
,,,,,,,,,루,루버포함 1900x1900mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 1900x1900mm,,ALA24C030600,E333,
,,,,,,,,,루,루버포함 1900x2000mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 1900x2000mm,,ALA24C030700,E333,
,,,,,,,,,루,루버포함 1900x2100mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 1900x2100mm,,ALA24C030800,E333,
,,,,,,,,,루,루버포함 1900x2400mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 1900x2400mm,,ALA24C030900,E333,
,,,,,,,,,루,루버포함 2000x1800mm,DR232-쌍미닫이문(스테인리스 스틸) 루버포함 2000x1800mm,,ALA24C031000,E333,
