분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x9.0,CL125-철골구조 각형강관 기둥 (ㅁ-300x300) ㅁ-300x300x9.0,AEA330,,E22,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x12.0,CL125-철골구조 각형강관 기둥 (ㅁ-300x300) ㅁ-300x300x12.0,AEA330,,E22,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x16.0,CL125-철골구조 각형강관 기둥 (ㅁ-300x300) ㅁ-300x300x16.0,AEA330,,E22,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x19.0,CL125-철골구조 각형강관 기둥 (ㅁ-300x300) ㅁ-300x300x19.0,AEA330,,E22,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x22.0,CL125-철골구조 각형강관 기둥 (ㅁ-300x300) ㅁ-300x300x22.0,AEA330,,E22,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x25.0,CL125-철골구조 각형강관 기둥 (ㅁ-300x300) ㅁ-300x300x25.0,AEA330,,E22,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x28.0,CL125-철골구조 각형강관 기둥 (ㅁ-300x300) ㅁ-300x300x28.0,AEA330,,E22,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x32.0,CL125-철골구조 각형강관 기둥 (ㅁ-300x300) ㅁ-300x300x32.0,AEA330,,E22,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x9.0,CL125-철골구조 각형강관 기둥 (ㅁ-350x350) ㅁ-350x350x9.0,AEA330,,E22,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x12.0,CL125-철골구조 각형강관 기둥 (ㅁ-350x350) ㅁ-350x350x12.0,AEA330,,E22,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x16.0,CL125-철골구조 각형강관 기둥 (ㅁ-350x350) ㅁ-350x350x16.0,AEA330,,E22,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x19.0,CL125-철골구조 각형강관 기둥 (ㅁ-350x350) ㅁ-350x350x19.0,AEA330,,E22,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x22.0,CL125-철골구조 각형강관 기둥 (ㅁ-350x350) ㅁ-350x350x22.0,AEA330,,E22,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x25.0,CL125-철골구조 각형강관 기둥 (ㅁ-350x350) ㅁ-350x350x25.0,AEA330,,E22,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x28.0,CL125-철골구조 각형강관 기둥 (ㅁ-350x350) ㅁ-350x350x28.0,AEA330,,E22,
,,,,,○,,(ㅁ-350x350) ㅁ-350x350x32.0,CL125-철골구조 각형강관 기둥 (ㅁ-350x350) ㅁ-350x350x32.0,AEA330,,E22,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x12.0,CL125-철골구조 각형강관 기둥 (ㅁ-400x400) ㅁ-400x400x12.0,AEA330,,E22,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x16.0,CL125-철골구조 각형강관 기둥 (ㅁ-400x400) ㅁ-400x400x16.0,AEA330,,E22,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x19.0,CL125-철골구조 각형강관 기둥 (ㅁ-400x400) ㅁ-400x400x19.0,AEA330,,E22,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x22.0,CL125-철골구조 각형강관 기둥 (ㅁ-400x400) ㅁ-400x400x22.0,AEA330,,E22,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x25.0,CL125-철골구조 각형강관 기둥 (ㅁ-400x400) ㅁ-400x400x25.0,AEA330,,E22,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x28.0,CL125-철골구조 각형강관 기둥 (ㅁ-400x400) ㅁ-400x400x28.0,AEA330,,E22,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x32.0,CL125-철골구조 각형강관 기둥 (ㅁ-400x400) ㅁ-400x400x32.0,AEA330,,E22,
,,,,,○,,(ㅁ-400x400) ㅁ-400x400x36.0,CL125-철골구조 각형강관 기둥 (ㅁ-400x400) ㅁ-400x400x36.0,AEA330,,E22,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x12.0,CL125-철골구조 각형강관 기둥 (ㅁ-450x450) ㅁ-450x450x12.0,AEA330,,E22,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x16.0,CL125-철골구조 각형강관 기둥 (ㅁ-450x450) ㅁ-450x450x16.0,AEA330,,E22,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x19.0,CL125-철골구조 각형강관 기둥 (ㅁ-450x450) ㅁ-450x450x19.0,AEA330,,E22,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x22.0,CL125-철골구조 각형강관 기둥 (ㅁ-450x450) ㅁ-450x450x22.0,AEA330,,E22,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x25.0,CL125-철골구조 각형강관 기둥 (ㅁ-450x450) ㅁ-450x450x25.0,AEA330,,E22,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x28.0,CL125-철골구조 각형강관 기둥 (ㅁ-450x450) ㅁ-450x450x28.0,AEA330,,E22,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x32.0,CL125-철골구조 각형강관 기둥 (ㅁ-450x450) ㅁ-450x450x32.0,AEA330,,E22,
,,,,,○,,(ㅁ-450x450) ㅁ-450x450x36.0,CL125-철골구조 각형강관 기둥 (ㅁ-450x450) ㅁ-450x450x36.0,AEA330,,E22,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x16.0,CL125-철골구조 각형강관 기둥 (ㅁ-500x500) ㅁ-500x500x16.0,AEA330,,E22,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x19.0,CL125-철골구조 각형강관 기둥 (ㅁ-500x500) ㅁ-500x500x19.0,AEA330,,E22,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x22.0,CL125-철골구조 각형강관 기둥 (ㅁ-500x500) ㅁ-500x500x22.0,AEA330,,E22,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x25.0,CL125-철골구조 각형강관 기둥 (ㅁ-500x500) ㅁ-500x500x25.0,AEA330,,E22,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x28.0,CL125-철골구조 각형강관 기둥 (ㅁ-500x500) ㅁ-500x500x28.0,AEA330,,E22,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x32.0,CL125-철골구조 각형강관 기둥 (ㅁ-500x500) ㅁ-500x500x32.0,AEA330,,E22,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x36.0,CL125-철골구조 각형강관 기둥 (ㅁ-500x500) ㅁ-500x500x36.0,AEA330,,E22,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x16.0,CL125-철골구조 각형강관 기둥 (ㅁ-550x550) ㅁ-550x550x16.0,AEA330,,E22,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x19.0,CL125-철골구조 각형강관 기둥 (ㅁ-550x550) ㅁ-550x550x19.0,AEA330,,E22,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x22.0,CL125-철골구조 각형강관 기둥 (ㅁ-550x550) ㅁ-550x550x22.0,AEA330,,E22,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x25.0,CL125-철골구조 각형강관 기둥 (ㅁ-550x550) ㅁ-550x550x25.0,AEA330,,E22,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x28.0,CL125-철골구조 각형강관 기둥 (ㅁ-550x550) ㅁ-550x550x28.0,AEA330,,E22,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x32.0,CL125-철골구조 각형강관 기둥 (ㅁ-550x550) ㅁ-550x550x32.0,AEA330,,E22,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x36.0,CL125-철골구조 각형강관 기둥 (ㅁ-550x550) ㅁ-550x550x36.0,AEA330,,E22,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x16.0,CL125-철골구조 각형강관 기둥 (ㅁ-600x600) ㅁ-600x600x16.0,AEA330,,E22,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x19.0,CL125-철골구조 각형강관 기둥 (ㅁ-600x600) ㅁ-600x600x19.0,AEA330,,E22,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x22.0,CL125-철골구조 각형강관 기둥 (ㅁ-600x600) ㅁ-600x600x22.0,AEA330,,E22,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x25.0,CL125-철골구조 각형강관 기둥 (ㅁ-600x600) ㅁ-600x600x25.0,AEA330,,E22,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x28.0,CL125-철골구조 각형강관 기둥 (ㅁ-600x600) ㅁ-600x600x28.0,AEA330,,E22,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x32.0,CL125-철골구조 각형강관 기둥 (ㅁ-600x600) ㅁ-600x600x32.0,AEA330,,E22,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x35.0,CL125-철골구조 각형강관 기둥 (ㅁ-600x600) ㅁ-600x600x35.0,AEA330,,E22,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x16.0,CL125-철골구조 각형강관 기둥 (ㅁ-650x650) ㅁ-650x650x16.0,AEA330,,E22,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x19.0,CL125-철골구조 각형강관 기둥 (ㅁ-650x650) ㅁ-650x650x19.0,AEA330,,E22,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x22.0,CL125-철골구조 각형강관 기둥 (ㅁ-650x650) ㅁ-650x650x22.0,AEA330,,E22,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x25.0,CL125-철골구조 각형강관 기둥 (ㅁ-650x650) ㅁ-650x650x25.0,AEA330,,E22,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x28.0,CL125-철골구조 각형강관 기둥 (ㅁ-650x650) ㅁ-650x650x28.0,AEA330,,E22,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x32.0,CL125-철골구조 각형강관 기둥 (ㅁ-650x650) ㅁ-650x650x32.0,AEA330,,E22,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x36.0,CL125-철골구조 각형강관 기둥 (ㅁ-650x650) ㅁ-650x650x36.0,AEA330,,E22,
,130.0-철골철근콘크리트 구조,,CL130,CL130-철골철근콘크리트구조 기둥,○,,,CL130-철골철근콘크리트구조 기둥 ,AD+AEA,,E22,
,,131.0-각형 SRC기둥,CL131,CL131-철골철근콘크리트구조(각형) 기둥,○,,,CL131-철골철근콘크리트구조(각형) 기둥 ,AD+AEA,,E22,
,,,,,○,, RC600x600+S294x200,CL131-철골철근콘크리트구조(각형) 기둥  RC600x600+S294x200,AD+AEA,,E22,
,,,,,○,,RC600x600+S300x305,CL131-철골철근콘크리트구조(각형) 기둥 RC600x600+S300x305,AD+AEA,,E22,
,,,,,○,,RC700x700+S300x300,CL131-철골철근콘크리트구조(각형) 기둥 RC700x700+S300x300,AD+AEA,,E22,
,,,,,○,,RC600x800+S294x200,CL131-철골철근콘크리트구조(각형) 기둥 RC600x800+S294x200,AD+AEA,,E22,
,,,,,○,,RC775x850+S300x305,CL131-철골철근콘크리트구조(각형) 기둥 RC775x850+S300x305,AD+AEA,,E22,
,,132.0-원형 SRC기둥,CL132,CL132-철골철근콘크리트구조(원형) 기둥,○,,R400+S294x200,CL132-철골철근콘크리트구조(원형) 기둥 R400+S294x200,AD+AEA,,E22,
,140.0-목구조,,CL140,CL140-목구조 기둥,○,,,CL140-목구조 기둥 ,AIA,,E22,
,,141.0-각형 목재기둥,CL141,CL141-목구조(각형) 기둥 ,○,,,CL141-목구조(각형) 기둥  ,AIA,,E22,
,,,,,○,,600x600,CL141-목구조(각형) 기둥  600x600,AIA,,E22,
,,,,,○,,600x800,CL141-목구조(각형) 기둥  600x800,AIA,,E22,
,,142.0-원형 목재기둥,CL142,CL142-목구조(원형) 기둥,○,,,CL142-목구조(원형) 기둥 ,AIA,,E22,
,,,,,○,,D1000,CL142-목구조(원형) 기둥 D1000,AIA,,E22,
