분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,○,,"(수직, 2500KG) 1800x2100","EE121-화물용 엘리베이터 A계열 상승개폐, 2매문 (수직, 2500KG) 1800x2100",EPB,,E66120,
,,,,,○,,"(수직, 3500KG) 2100x2100","EE121-화물용 엘리베이터 A계열 상승개폐, 2매문 (수직, 3500KG) 2100x2100",EPB,,E66120,
,,,,,○,,"(수직, 5000KG) 2500x2100","EE121-화물용 엘리베이터 A계열 상승개폐, 2매문 (수직, 5000KG) 2500x2100",EPB,,E66120,
,,,,"EE121-화물용 엘리베이터 A계열 상승개폐, 3매문",○,,"(수직, 1600KG) 1400x2100","EE121-화물용 엘리베이터 A계열 상승개폐, 3매문 (수직, 1600KG) 1400x2100",EPB,,E66120,
,,,,,○,,"(수직, 2000KG) 1500x2100","EE121-화물용 엘리베이터 A계열 상승개폐, 3매문 (수직, 2000KG) 1500x2100",EPB,,E66120,
,,,,,○,,"(수직, 2500KG) 1800x2100","EE121-화물용 엘리베이터 A계열 상승개폐, 3매문 (수직, 2500KG) 1800x2100",EPB,,E66120,
,,,,,○,,"(수직, 3500KG) 2100x2100","EE121-화물용 엘리베이터 A계열 상승개폐, 3매문 (수직, 3500KG) 2100x2100",EPB,,E66120,
,,,,,○,,"(수직, 5000KG) 2500x2100","EE121-화물용 엘리베이터 A계열 상승개폐, 3매문 (수직, 5000KG) 2500x2100",EPB,,E66120,
,,122.0-화물용 엘리베이터(A계열 문2),,"EE122-화물용 엘리베이터 A계열 일방개폐, 2매문, 관통형",○,,"(수평, 630KG) 1100x2100","EE122-화물용 엘리베이터 A계열 일방개폐, 2매문, 관통형 (수평, 630KG) 1100x2100",EPB,,E66120,
,,,,,○,,"(수평, 1000KG) 1300x2100","EE122-화물용 엘리베이터 A계열 일방개폐, 2매문, 관통형 (수평, 1000KG) 1300x2100",EPB,,E66120,
,,,,,○,,"(수평, 1600KG) 1400x2100","EE122-화물용 엘리베이터 A계열 일방개폐, 2매문, 관통형 (수평, 1600KG) 1400x2100",EPB,,E66120,
,,,,,○,,"(수평, 2000KG) 1500x2100","EE122-화물용 엘리베이터 A계열 일방개폐, 2매문, 관통형 (수평, 2000KG) 1500x2100",EPB,,E66120,
,,,,,○,,"(수평, 2500KG) 1800x2100","EE122-화물용 엘리베이터 A계열 일방개폐, 2매문, 관통형 (수평, 2500KG) 1800x2100",EPB,,E66120,
,,,,,○,,"(수평, 3500KG) 2100x2100","EE122-화물용 엘리베이터 A계열 일방개폐, 2매문, 관통형 (수평, 3500KG) 2100x2100",EPB,,E66120,
,,,,,○,,"(수평, 5000KG) 2500x2100","EE122-화물용 엘리베이터 A계열 일방개폐, 2매문, 관통형 (수평, 5000KG) 2500x2100",EPB,,E66120,
,,,,"EE122-화물용 엘리베이터 A계열 좌우개폐, 4매문, 관통형",○,,"(수평, 630KG) 1100x2100","EE122-화물용 엘리베이터 A계열 좌우개폐, 4매문, 관통형 (수평, 630KG) 1100x2100",EPB,,E66120,
,,,,,○,,"(수평, 1000KG) 1300x2100","EE122-화물용 엘리베이터 A계열 좌우개폐, 4매문, 관통형 (수평, 1000KG) 1300x2100",EPB,,E66120,
,,,,,○,,"(수평, 1600KG) 1400x2100","EE122-화물용 엘리베이터 A계열 좌우개폐, 4매문, 관통형 (수평, 1600KG) 1400x2100",EPB,,E66120,
,,,,,○,,"(수평, 2000KG) 1500x2100","EE122-화물용 엘리베이터 A계열 좌우개폐, 4매문, 관통형 (수평, 2000KG) 1500x2100",EPB,,E66120,
,,,,,○,,"(수평, 2500KG) 1800x2100","EE122-화물용 엘리베이터 A계열 좌우개폐, 4매문, 관통형 (수평, 2500KG) 1800x2100",EPB,,E66120,
,,,,,○,,"(수평, 3500KG) 2100x2100","EE122-화물용 엘리베이터 A계열 좌우개폐, 4매문, 관통형 (수평, 3500KG) 2100x2100",EPB,,E66120,
,,,,,○,,"(수평, 5000KG) 2500x2100","EE122-화물용 엘리베이터 A계열 좌우개폐, 4매문, 관통형 (수평, 5000KG) 2500x2100",EPB,,E66120,
,,,,"EE122-화물용 엘리베이터 A계열 상승개폐, 2매문, 관통형",○,,"(수직, 1600KG) 1400x2100","EE122-화물용 엘리베이터 A계열 상승개폐, 2매문, 관통형 (수직, 1600KG) 1400x2100",EPB,,E66120,
,,,,,○,,"(수직, 2000KG) 1500x2100","EE122-화물용 엘리베이터 A계열 상승개폐, 2매문, 관통형 (수직, 2000KG) 1500x2100",EPB,,E66120,
,,,,,○,,"(수직, 2500KG) 1800x2100","EE122-화물용 엘리베이터 A계열 상승개폐, 2매문, 관통형 (수직, 2500KG) 1800x2100",EPB,,E66120,
,,,,,○,,"(수직, 3500KG) 2100x2100","EE122-화물용 엘리베이터 A계열 상승개폐, 2매문, 관통형 (수직, 3500KG) 2100x2100",EPB,,E66120,
,,,,,○,,"(수직, 5000KG) 2500x2100","EE122-화물용 엘리베이터 A계열 상승개폐, 2매문, 관통형 (수직, 5000KG) 2500x2100",EPB,,E66120,
,,,,"EE122-화물용 엘리베이터 A계열 상승개폐, 3매문, 관통형",○,,"(수직, 1600KG) 1400x2100","EE122-화물용 엘리베이터 A계열 상승개폐, 3매문, 관통형 (수직, 1600KG) 1400x2100",EPB,,E66120,
,,,,,○,,"(수직, 2000KG) 1500x2100","EE122-화물용 엘리베이터 A계열 상승개폐, 3매문, 관통형 (수직, 2000KG) 1500x2100",EPB,,E66120,
,,,,,○,,"(수직, 2500KG) 1800x2100","EE122-화물용 엘리베이터 A계열 상승개폐, 3매문, 관통형 (수직, 2500KG) 1800x2100",EPB,,E66120,
,,,,,○,,"(수직, 3500KG) 2100x2100","EE122-화물용 엘리베이터 A계열 상승개폐, 3매문, 관통형 (수직, 3500KG) 2100x2100",EPB,,E66120,
,,,,,○,,"(수직, 5000KG) 2500x2100","EE122-화물용 엘리베이터 A계열 상승개폐, 3매문, 관통형 (수직, 5000KG) 2500x2100",EPB,,E66120,
,,123.0-화물용 엘리베이터(B계열 문1),,"EE123-화물용 엘리베이터 B계열 좌우개폐, 4매문",○,,"(수평, 2000KG) 1250x2100","EE123-화물용 엘리베이터 B계열 좌우개폐, 4매문 (수평, 2000KG) 1250x2100",EPB,,E66120,
,,,,,○,,"(수평, 2500KG) 1500x2100","EE123-화물용 엘리베이터 B계열 좌우개폐, 4매문 (수평, 2500KG) 1500x2100",EPB,,E66120,
,,,,,○,,"(수평, 3500KG) 1750x2100","EE123-화물용 엘리베이터 B계열 좌우개폐, 4매문 (수평, 3500KG) 1750x2100",EPB,,E66120,
,,,,,○,,"(수평, 5000KG) 2200x2100","EE123-화물용 엘리베이터 B계열 좌우개폐, 4매문 (수평, 5000KG) 2200x2100",EPB,,E66120,
,,124.0-화물용 엘리베이터(B계열 문2),,"EE124-화물용 엘리베이터 B계열 좌우개폐, 4매문, 관통형",○,,"(수평, 2000KG) 1250x2100","EE124-화물용 엘리베이터 B계열 좌우개폐, 4매문, 관통형 (수평, 2000KG) 1250x2100",EPB,,E66120,
,,,,,○,,"(수평, 2500KG) 1500x2100","EE124-화물용 엘리베이터 B계열 좌우개폐, 4매문, 관통형 (수평, 2500KG) 1500x2100",EPB,,E66120,
,,,,,○,,"(수평, 3500KG) 1750x2100","EE124-화물용 엘리베이터 B계열 좌우개폐, 4매문, 관통형 (수평, 3500KG) 1750x2100",EPB,,E66120,
,,,,,○,,"(수평, 5000KG) 2200x2100","EE124-화물용 엘리베이터 B계열 좌우개폐, 4매문, 관통형 (수평, 5000KG) 2200x2100",EPB,,E66120,
,130.0-덤웨이터,,,,,,,,,,E663,
,,,,EE131-덤웨이터,,,40KG,EE131-덤웨이터 40KG,EPB,,E663,
,,,,,,,100KG ,EE131-덤웨이터 100KG ,EPB,,E663,
,,,,,,,"(화물용, A계열 문2, 250KG, 수직)","EE131-덤웨이터 (화물용, A계열 문2, 250KG, 수직)",EPB,,E663,
,,,,,,,,,EPC7,,E663,
,,131.0-덤웨이터 윈도우형,,EE131-덤웨이터 윈도우형 상승개폐,○,,(40KG) 600x900 back추,EE131-덤웨이터 윈도우형 상승개폐 (40KG) 600x900 back추,EPC7,,E663,
,,,,,○,,(40KG) 600x900 side추,EE131-덤웨이터 윈도우형 상승개폐 (40KG) 600x900 side추,EPC7,,E663,
,,,,,○,,(80KG) 700x900 back추,EE131-덤웨이터 윈도우형 상승개폐 (80KG) 700x900 back추,EPC7,,E663,
,,,,,○,,(80KG) 700x900 side추,EE131-덤웨이터 윈도우형 상승개폐 (80KG) 700x900 side추,EPC7,,E663,
,,,,,○,,(100KG) 800x1000 back추,EE131-덤웨이터 윈도우형 상승개폐 (100KG) 800x1000 back추,EPC7,,E663,
,,,,,○,,(100KG) 800x1000 side추,EE131-덤웨이터 윈도우형 상승개폐 (100KG) 800x1000 side추,EPC7,,E663,
,,,,,○,,(150KG) 900x1000 back추,EE131-덤웨이터 윈도우형 상승개폐 (150KG) 900x1000 back추,EPC7,,E663,
,,,,,○,,(150KG) 900x1000 side추,EE131-덤웨이터 윈도우형 상승개폐 (150KG) 900x1000 side추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1000 back추,EE131-덤웨이터 윈도우형 상승개폐 (250KG) 1000x1000 back추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1000 side추,EE131-덤웨이터 윈도우형 상승개폐 (250KG) 1000x1000 side추,EPC7,,E663,
,,,,EE131-덤웨이터 윈도우형 상하개폐,○,,(40KG) 600x900 back추,EE131-덤웨이터 윈도우형 상하개폐 (40KG) 600x900 back추,EPC7,,E663,
,,,,,○,,(40KG) 600x900 side추,EE131-덤웨이터 윈도우형 상하개폐 (40KG) 600x900 side추,EPC7,,E663,
,,,,,○,,(80KG) 700x900 back추,EE131-덤웨이터 윈도우형 상하개폐 (80KG) 700x900 back추,EPC7,,E663,
,,,,,○,,(80KG) 700x900 side추,EE131-덤웨이터 윈도우형 상하개폐 (80KG) 700x900 side추,EPC7,,E663,
,,,,,○,,(100KG) 800x1000 back추,EE131-덤웨이터 윈도우형 상하개폐 (100KG) 800x1000 back추,EPC7,,E663,
,,,,,○,,(100KG) 800x1000 side추,EE131-덤웨이터 윈도우형 상하개폐 (100KG) 800x1000 side추,EPC7,,E663,
,,,,,○,,(150KG) 900x1000 back추,EE131-덤웨이터 윈도우형 상하개폐 (150KG) 900x1000 back추,EPC7,,E663,
,,,,,○,,(150KG) 900x1000 side추,EE131-덤웨이터 윈도우형 상하개폐 (150KG) 900x1000 side추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1000 back추,EE131-덤웨이터 윈도우형 상하개폐 (250KG) 1000x1000 back추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1000 side추,EE131-덤웨이터 윈도우형 상하개폐 (250KG) 1000x1000 side추,EPC7,,E663,
,,,,EE131-덤웨이터 윈도우형 좌우개폐,○,,(40KG) 600x900 back추,EE131-덤웨이터 윈도우형 좌우개폐 (40KG) 600x900 back추,EPC7,,E663,
,,,,,○,,(40KG) 600x900 side추,EE131-덤웨이터 윈도우형 좌우개폐 (40KG) 600x900 side추,EPC7,,E663,
,,,,,○,,(80KG) 700x900 back추,EE131-덤웨이터 윈도우형 좌우개폐 (80KG) 700x900 back추,EPC7,,E663,
,,,,,○,,(80KG) 700x900 side추,EE131-덤웨이터 윈도우형 좌우개폐 (80KG) 700x900 side추,EPC7,,E663,
,,,,,○,,(100KG) 800x1000 back추,EE131-덤웨이터 윈도우형 좌우개폐 (100KG) 800x1000 back추,EPC7,,E663,
,,,,,○,,(100KG) 800x1000 side추,EE131-덤웨이터 윈도우형 좌우개폐 (100KG) 800x1000 side추,EPC7,,E663,
,,,,,○,,(150KG) 900x1000 back추,EE131-덤웨이터 윈도우형 좌우개폐 (150KG) 900x1000 back추,EPC7,,E663,
,,,,,○,,(150KG) 900x1000 side추,EE131-덤웨이터 윈도우형 좌우개폐 (150KG) 900x1000 side추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1000 back추,EE131-덤웨이터 윈도우형 좌우개폐 (250KG) 1000x1000 back추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1000 side추,EE131-덤웨이터 윈도우형 좌우개폐 (250KG) 1000x1000 side추,EPC7,,E663,
,,132.0-덤웨이터 플로우형,,EE132-덤웨이터 플로우형 상승개폐,○,,(100KG) 900x1200 back추,EE132-덤웨이터 플로우형 상승개폐 (100KG) 900x1200 back추,EPC7,,E663,
,,,,,○,,(100KG) 900x1200 side추,EE132-덤웨이터 플로우형 상승개폐 (100KG) 900x1200 side추,EPC7,,E663,
,,,,,○,,(150KG) 900x1200 back추,EE132-덤웨이터 플로우형 상승개폐 (150KG) 900x1200 back추,EPC7,,E663,
,,,,,○,,(150KG) 900x1200 side추,EE132-덤웨이터 플로우형 상승개폐 (150KG) 900x1200 side추,EPC7,,E663,
,,,,,○,,(200KG) 1000x1200 back추,EE132-덤웨이터 플로우형 상승개폐 (200KG) 1000x1200 back추,EPC7,,E663,
,,,,,○,,(200KG) 1000x1200 side추,EE132-덤웨이터 플로우형 상승개폐 (200KG) 1000x1200 side추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1200 back추,EE132-덤웨이터 플로우형 상승개폐 (250KG) 1000x1200 back추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1200 side추,EE132-덤웨이터 플로우형 상승개폐 (250KG) 1000x1200 side추,EPC7,,E663,
,,,,,○,,(300KG) 1100x1200 back추,EE132-덤웨이터 플로우형 상승개폐 (300KG) 1100x1200 back추,EPC7,,E663,
,,,,,○,,(300KG) 1100x1200 side추,EE132-덤웨이터 플로우형 상승개폐 (300KG) 1100x1200 side추,EPC7,,E663,
,,,,,○,,(350KG) 1100x1200 back추,EE132-덤웨이터 플로우형 상승개폐 (350KG) 1100x1200 back추,EPC7,,E663,
,,,,,○,,(350KG) 1100x1200 side추,EE132-덤웨이터 플로우형 상승개폐 (350KG) 1100x1200 side추,EPC7,,E663,
,,,,,○,,(500KG) 1200x1200 back추,EE132-덤웨이터 플로우형 상승개폐 (500KG) 1200x1200 back추,EPC7,,E663,
,,,,,○,,(500KG) 1200x1200 side추,EE132-덤웨이터 플로우형 상승개폐 (500KG) 1200x1200 side추,EPC7,,E663,
,,,,EE132-덤웨이터 플로우형 상하개폐,○,,(100KG) 900x1200 back추,EE132-덤웨이터 플로우형 상하개폐 (100KG) 900x1200 back추,EPC7,,E663,
,,,,,○,,(100KG) 900x1200 side추,EE132-덤웨이터 플로우형 상하개폐 (100KG) 900x1200 side추,EPC7,,E663,
,,,,,○,,(150KG) 900x1200 back추,EE132-덤웨이터 플로우형 상하개폐 (150KG) 900x1200 back추,EPC7,,E663,
,,,,,○,,(150KG) 900x1200 side추,EE132-덤웨이터 플로우형 상하개폐 (150KG) 900x1200 side추,EPC7,,E663,
,,,,,○,,(200KG) 1000x1200 back추,EE132-덤웨이터 플로우형 상하개폐 (200KG) 1000x1200 back추,EPC7,,E663,
,,,,,○,,(200KG) 1000x1200 side추,EE132-덤웨이터 플로우형 상하개폐 (200KG) 1000x1200 side추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1200 back추,EE132-덤웨이터 플로우형 상하개폐 (250KG) 1000x1200 back추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1200 side추,EE132-덤웨이터 플로우형 상하개폐 (250KG) 1000x1200 side추,EPC7,,E663,
,,,,,○,,(300KG) 1100x1200 back추,EE132-덤웨이터 플로우형 상하개폐 (300KG) 1100x1200 back추,EPC7,,E663,
,,,,,○,,(300KG) 1100x1200 side추,EE132-덤웨이터 플로우형 상하개폐 (300KG) 1100x1200 side추,EPC7,,E663,
,,,,,○,,(350KG) 1100x1200 back추,EE132-덤웨이터 플로우형 상하개폐 (350KG) 1100x1200 back추,EPC7,,E663,
,,,,,○,,(350KG) 1100x1200 side추,EE132-덤웨이터 플로우형 상하개폐 (350KG) 1100x1200 side추,EPC7,,E663,
,,,,,○,,(500KG) 1200x1200 back추,EE132-덤웨이터 플로우형 상하개폐 (500KG) 1200x1200 back추,EPC7,,E663,
,,,,,○,,(500KG) 1200x1200 side추,EE132-덤웨이터 플로우형 상하개폐 (500KG) 1200x1200 side추,EPC7,,E663,
,,,,EE132-덤웨이터 플로우형 좌우개폐,○,,(100KG) 900x1200 back추,EE132-덤웨이터 플로우형 좌우개폐 (100KG) 900x1200 back추,EPC7,,E663,
,,,,,○,,(100KG) 900x1200 side추,EE132-덤웨이터 플로우형 좌우개폐 (100KG) 900x1200 side추,EPC7,,E663,
,,,,,○,,(150KG) 900x1200 back추,EE132-덤웨이터 플로우형 좌우개폐 (150KG) 900x1200 back추,EPC7,,E663,
,,,,,○,,(150KG) 900x1200 side추,EE132-덤웨이터 플로우형 좌우개폐 (150KG) 900x1200 side추,EPC7,,E663,
,,,,,○,,(200KG) 1000x1200 back추,EE132-덤웨이터 플로우형 좌우개폐 (200KG) 1000x1200 back추,EPC7,,E663,
,,,,,○,,(200KG) 1000x1200 side추,EE132-덤웨이터 플로우형 좌우개폐 (200KG) 1000x1200 side추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1200 back추,EE132-덤웨이터 플로우형 좌우개폐 (250KG) 1000x1200 back추,EPC7,,E663,
,,,,,○,,(250KG) 1000x1200 side추,EE132-덤웨이터 플로우형 좌우개폐 (250KG) 1000x1200 side추,EPC7,,E663,
,,,,,○,,(300KG) 1100x1200 back추,EE132-덤웨이터 플로우형 좌우개폐 (300KG) 1100x1200 back추,EPC7,,E663,
,,,,,○,,(300KG) 1100x1200 side추,EE132-덤웨이터 플로우형 좌우개폐 (300KG) 1100x1200 side추,EPC7,,E663,
,,,,,○,,(350KG) 1100x1200 back추,EE132-덤웨이터 플로우형 좌우개폐 (350KG) 1100x1200 back추,EPC7,,E663,
,,,,,○,,(350KG) 1100x1200 side추,EE132-덤웨이터 플로우형 좌우개폐 (350KG) 1100x1200 side추,EPC7,,E663,
,,,,,○,,(500KG) 1200x1200 back추,EE132-덤웨이터 플로우형 좌우개폐 (500KG) 1200x1200 back추,EPC7,,E663,
,,,,,○,,(500KG) 1200x1200 side추,EE132-덤웨이터 플로우형 좌우개폐 (500KG) 1200x1200 side추,EPC7,,E663,
EE200-에스컬레이터,,,,,,,,,EPD,,E662,
,210.0-에스컬레이터,,,,,,,,EPD,,E662,
,,211.0-에스컬레이터,,EE211-에스컬레이터,,,,EE211-에스컬레이터 ,EPD,,E662,
,,,,,○,,공칭스텝폭 600,EE211-에스컬레이터 공칭스텝폭 600,EPD,,E662,
,,,,,○,,공칭스텝폭 800,EE211-에스컬레이터 공칭스텝폭 800,EPD1,,E662,
,,,,,○,,공칭스텝폭 1000,EE211-에스컬레이터 공칭스텝폭 1000,EPD,,E662,
,,,,,○,,공칭스텝폭 1200,EE211-에스컬레이터 공칭스텝폭 1200,EPD2,,E662,
