PredefinedType,Category,Family,StructuralUsage,StructuralMaterial,Width,Height,Length,Volume,CrossSectionArea,IsExternal,LoadBearing,PartCode
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00744264000000003,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0179078228571302,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0535161257142964,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0535161257142964,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0328919458760712,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00744264000000003,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0179078228571302,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00457437657879039,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0117626826311752,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0179078228571302,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0535161257142964,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00744264000000003,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0535161257142964,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0179078228571302,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0535161257142964,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00744264000000003,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00744264000000003,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0179078228571302,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.01296,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00504000000000003,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0675876000000137,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00939960000000003,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0230815999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0697620000000141,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00970200000000006,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0362400000000073,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00506520000000011,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0240067999999874,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0364212000000073,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0321515331120361,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00447140526723593,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0114978992586066,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0225675999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00957600000000007,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0225675999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.068856000000014,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0117653007413935,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0328992668879775,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0254459999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0362400000000073,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0248291999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0790032000000161,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0109872000000001,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0362400000000073,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0218479999999875,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00504000000000003,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.01296,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0688560000000138,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00957600000000004,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00504000000000003,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.01296,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0677688000000139,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.000823508723751455,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00504000000000003,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.01296,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00939960000000003,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0452076000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0230815999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0466620000000018,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00970200000000006,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.02424,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0240067999999874,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0243611999999999,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00457539473276417,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00506520000000011,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.021520126074416,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00447448165903876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0115058099803854,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0466620000000018,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00970200000000006,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0230815999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.01296,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.02424,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00504000000000003,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0243611999999999,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00506520000000011,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0240067999999874,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0225675999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00447140526723593,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0114978992586066,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0215053300948074,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00957600000000004,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00504000000000003,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0528432000000017,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0109872000000001,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0248291999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.01296,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.02424,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00504000000000003,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0460560000000013,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00939960000000003,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.01296,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.02424,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0453288000000015,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.00942480000000008,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0219507999999876,0.0,False,False,E336
,Curtain Panels,CW300-THK24.Low-e coating glass: CW300-THK24.Low-e coating glass,,,0,0,0.0,0.0452076000000015,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0179078228571302,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0179078228571302,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0179078228571302,0.0,False,False,E336
,Curtain Panels,CW410-프로젝트 창: CW410-프로젝트 창 (하부개폐),,,0,0,0.0,0.0179078228571302,0.0,False,False,E336
